COD_RES;RES_LIB;TEC_COL
88220;XERTIGNY;0
88230;FRAIZE;0
88250;LA BRESSE;0
88260;DARNEY;0
88300;NEUFCHATEAU;0
88320;LAMARCHE;0
88340;LE VAL D AJOL;0
88350;LIFFOL LE GRAND;0
89700;TONNERRE;0
89710;SENAN;0
89800;CHABLIS;0
90120;MORVILLARS;0
90130;MONTREUX CHATEAU;0
90150;FONTAINE;0
90160;BESSONCOURT;0
90170;ETUEFFONT;0
90200;GIROMAGNY;0
90300;VALDOIE;0
90340;CHEVREMONT;0
90350;VALDOIE;0
90400;DANJOUTIN;0
90500;BEAUCOURT;0
90600;DELLE;0
90700;CHATENOIS LES FORGES;0
90800;BAVILLIERS;0
90850;BAVILLIERS;0
91070;BONDOUFLE;0
91090;EVRY;0
91100;CORBEIL ESSONNES;0
91120;PALAISEAU;0
91140;VILLEBON SUR YVETTE;0
91150;ETAMPES;0
91160;LONGJUMEAU;0
91170;VIRY CHATILLON;0
91180;ARPAJON;0
91190;GIF SUR YVETTE;0
91210;DRAVEIL;0
91220;BRETIGNY SUR ORGE;0
91230;MONTGERON;0
91240;ST MICHEL SUR ORGE;0
91250;ST GERMAIN LES CORBEIL;0
91260;JUVISY SUR ORGE;0
91280;ST GERMAIN LES CORBEIL;0
91290;ARPAJON;0
91300;MASSY;0
91310;MONTLHERY;0
91320;WISSOUS;0
91330;YERRES;0
91340;ARPAJON;0
91350;GRIGNY;0
91360;EPINAY SUR ORGE;0
91370;VERRIERES LE BUISSON;0
91390;MORSANG SUR ORGE;0
91400;ORSAY;0
91410;DOURDAN;0
91420;MORANGIS;0
91430;IGNY;0
91440;BURES SUR YVETTE;0
91450;SOISY SUR SEINE;0
91460;MARCOUSSIS;0
91470;LIMOURS;0
91480;QUINCY SOUS SENART;0
91490;MILLY LA FORET;0
91520;EGLY;0
91530;ST CHERON;0
91540;MENNECY;0
91550;PARAY VIEILLE POSTE;0
91570;BIEVRES;0
91580;ETRECHY;0
91590;LA FERTE ALAIS;0
91610;BALLANCOURT SUR ESSONNE;0
91620;LA VILLE DU BOIS;0
91640;BRIIS SOUS FORGES;0
91650;BREUILLET;0
91660;MEREVILLE;0
91670;ANGERVILLE;0
91680;BRUYERES LE CHATEL;0
91690;SACLAS;0
91700;STE GENEVIEVE DES BOIS;0
91710;VERT LE PETIT;0
91720;MAISSE;0
91750;CHAMPCUEIL;0
91760;ITTEVILLE;0
91770;ST VRAIN;0
91790;BOISSY SOUS ST YON;0
91800;BRUNOY;0
91810;VERT LE GRAND;0
91850;BOURAY SUR JUINE;0
91860;BRUNOY;0
91940;LES ULIS;0
92100;BOULOGNE BILLANCOURT;0
92110;CLICHY;0
92120;MONTROUGE;0
92130;ISSY LES MOULINEAUX;0
92140;CLAMART;0
92150;SURESNES;0
92160;ANTONY;0
92170;MALAKOFF;0
92190;MEUDON;0
92200;NEUILLY SUR SEINE;0
92210;ST CLOUD;0
92220;BAGNEUX;0
92230;GENNEVILLIERS;0
83190;OLLIOULES;0
83210;SOLLIES PONT;0
83220;LE PRADET;0
83230;BORMES LES MIMOSAS;0
83250;LA LONDE LES MAURES;0
83260;LA CRAU;0
83270;ST CYR SUR MER;0
83300;DRAGUIGNAN;0
83310;COGOLIN;0
83330;LE BEAUSSET;0
83340;LE LUC;0
83350;RAMATUELLE;0
83390;CUERS;0
83400;HYERES;0
83420;LA CROIX VALMER;0
83430;ST MANDRIER SUR MER;0
83440;FAYENCE;0
83460;LES ARCS;0
83470;ST MAXIMIN LA STE BAUME;0
83480;PUGET SUR ARGENS;0
83490;LE MUY;0
83500;LA SEYNE SUR MER;0
83510;LORGUES;0
83520;ROQUEBRUNE SUR ARGENS;0
83550;VIDAUBAN;0
83570;CARCES;0
83580;GASSIN;0
83590;GONFARON;0
83600;FREJUS;0
83610;COLLOBRIERES;0
83630;AUPS;0
83640;ST ZACHARIE;0
83660;CARNOULES;0
83680;LA GARDE FREINET;0
83690;SALERNES;0
83700;ST RAPHAEL;0
83720;TRANS EN PROVENCE;0
83740;LA CADIERE D AZUR;0
83780;FLAYOSC;0
83790;PIGNANS;0
83830;CALLAS;0
83860;NANS LES PINS;0
83890;BESSE SUR ISSOLE;0
83910;ST MAXIMIN LA STE BAUME;0
83920;LA MOTTE;0
83990;ST TROPEZ;0
84100;ORANGE;0
84120;PERTUIS;0
84130;LE PONTET;0
84160;CADENET;0
84170;CARPENTRAS;0
84190;BEAUMES DE VENISE;0
84200;CARPENTRAS;0
84210;PERNES LES FONTAINES;0
84220;GORDES;0
84230;SORGUES;0
84250;LE THOR;0
84260;SARRIANS;0
84270;LE PONTET;0
84290;STE CECILE LES VIGNES;0
84300;CAVAILLON;0
84310;MORIERES LES AVIGNON;0
84320;ENTRAIGUES SUR LA SORGUE;0
84330;CAROMB;0
84340;VAISON LA ROMAINE;0
84350;COURTHEZON;0
84370;BEDARRIDES;0
84380;MAZAN;0
84390;SAULT;0
84400;APT;0
84410;BEDOIN;0
84420;PIOLENC;0
84430;MONDRAGON;0
84440;ROBION;0
84450;ST SATURNIN LES AVIGNON;0
84460;CAVAILLON;0
84470;MORIERES LES AVIGNON;0
84480;BONNIEUX;0
84490;ST SATURNIN LES APT;0
84500;BOLLENE;0
84510;CAUMONT SUR DURANCE;0
84530;VILLELAURE;0
84560;MENERBES;0
84570;MORMOIRON;0
84580;OPPEDE;0
84600;VALREAS;0
84660;MAUBEC;0
84700;SORGUES;0
84740;L ISLE SUR LA SORGUE;0
84750;VIENS;0
84800;L ISLE SUR LA SORGUE;0
84810;AUBIGNAN;0
84820;VALREAS;0
84830;SERIGNAN DU COMTAT;0
84840;LAPALUD;0
84850;JONQUIERES;0
84860;ORANGE;0
84870;CARPENTRAS;0
85110;CHANTONNAY;0
85130;LA GAUBRETIERE;0
85140;LES ESSARTS;0
85160;ST JEAN DE MONTS;0
85170;BELLEVILLE SUR VIE;0
85190;AIZENAY;0
85230;BEAUVOIR SUR MER;0
85250;ST FULGENT;0
85270;ST HILAIRE DE RIEZ;0
85280;LA FERRIERE;0
85300;CHALLANS;0
85310;ST FLORENT DES BOIS;0
85320;MAREUIL SUR LAY DISSAIS;0
85330;NOIRMOUTIER EN L ILE;0
85340;OLONNE SUR MER;0
85350;L ILE D YEU;0
85360;LA TRANCHE SUR MER;0
85370;NALLIERS;0
85390;MOUILLERON EN PAREDS;0
85400;LUCON;0
85420;MAILLEZAIS;0
85430;NIEUL LE DOLENT;0
85440;TALMONT ST HILAIRE;0
85450;CHAILLE LES MARAIS;0
85460;L AIGUILLON SUR MER;0
85470;BRETIGNOLLES SUR MER;0
85480;BOURNEZEAU;0
85490;BENET;0
85500;LES HERBIERS;0
85510;POUZAUGES;0
85520;JARD SUR MER;0
85530;MONTAIGU;0
85540;MOUTIERS LES MAUXFAITS;0
85550;LA BARRE DE MONTS;0
85560;LONGEVILLE SUR MER;0
85570;STE HERMINE;0
85590;LES EPESSES;0
85600;MONTAIGU;0
85610;MONTAIGU;0
85620;MONTAIGU;0
85630;LA GUERINIERE;0
85640;LES HERBIERS;0
85660;MONTAIGU;0
85670;PALLUAU;0
85680;LA GUERINIERE;0
85690;NOTRE DAME DE MONTS;0
85700;POUZAUGES;0
85710;LA GARNACHE;0
85740;LA GUERINIERE;0
85750;LA TRANCHE SUR MER;0
85770;VIX;0
85800;ST GILLES CROIX DE VIE;0
86110;MIREBEAU;0
86130;JAUNAY CLAN;0
86150;L ISLE JOURDAIN;0
86160;GENCAY;0
86180;BUXEROLLES;0
86190;VOUILLE;0
86210;BONNEUIL MATOURS;0
86220;DANGE ST ROMAIN;0
86240;LIGUGE;0
86260;ST PIERRE DE MAILLE;0
86270;LA ROCHE POSAY;0
86290;LA TRIMOUILLE;0
86310;ST SAVIN;0
86320;LUSSAC LES CHATEAUX;0
86330;ST JEAN DE SAUVES;0
86340;LA VILLEDIEU DU CLAIN;0
78280;GUYANCOURT;0
78290;CROISSY SUR SEINE;0
78310;MAUREPAS;0
78320;LE MESNIL ST DENIS;0
78330;FONTENAY LE FLEURY;0
78340;LES CLAYES SOUS BOIS;0
78360;CARRIERES SUR SEINE;0
78370;PLAISIR;0
78380;BOUGIVAL;0
78390;MONTIGNY LE BRETONNEUX;0
78400;CHATOU;0
78410;AUBERGENVILLE;0
78430;LOUVECIENNES;0
78440;GARGENVILLE;0
78450;VILLEPREUX;0
78470;ST REMY LES CHEVREUSE;0
78490;MONTFORT L AMAURY;0
78500;SARTROUVILLE;0
78510;TRIEL SUR SEINE;0
78520;LIMAY;0
78540;VERNOUILLET;0
78550;HOUDAN;0
78560;LE PORT MARLY;0
78570;ANDRESY;0
78580;MAULE;0
78600;MAISONS LAFFITTE;0
78610;LE PERRAY EN YVELINES;0
78620;L ETANG LA VILLE;0
78650;BEYNES;0
78660;ABLIS;0
78670;VERNOUILLET;0
78680;AUBERGENVILLE;0
78690;LES ESSARTS LE ROI;0
78700;CONFLANS STE HONORINE;0
78710;BONNIERES SUR SEINE;0
78711;MANTES LA JOLIE;0
78720;DAMPIERRE EN YVELINES;0
78730;ST ARNOULT EN YVELINES;0
78740;MEULAN;0
78760;NEAUPHLE LE CHATEAU;0
78770;BEYNES;0
78780;ANDRESY;0
78800;HOUILLES;0
78810;FEUCHEROLLES;0
78820;JUZIERS;0
78830;BONNELLES;0
78840;BONNIERES SUR SEINE;0
78860;ST NOM LA BRETECHE;0
78870;NOISY LE ROI;0
78890;GARANCIERES;0
78920;ECQUEVILLY;0
78930;LIMAY;0
78940;LA QUEUE LES YVELINES;0
78950;HOUDAN;0
78955;POISSY;0
78960;VOISINS LE BRETONNEUX;0
78970;MEZIERES SUR SEINE;0
78980;BONNIERES SUR SEINE;0
79000;NIORT;0
79120;LEZAY;0
79140;CERIZAY;0
79160;COULONGES SUR L AUTIZE;0
79180;CHAURAY;0
79190;SAUZE VAUSSAIS;0
79210;MAUZE SUR LE MIGNON;0
79220;CHAMPDENIERS ST DENIS;0
79240;L ABSIE;0
79250;NUEIL SUR ARGENT;0
79290;ARGENTON L EGLISE;0
79300;BRESSUIRE;0
79320;MONCOUTANT;0
79330;ST VARENT;0
79350;CHICHE;0
79360;BEAUVOIR SUR NIORT;0
79370;CELLES SUR BELLE;0
79380;LA FORET SUR SEVRE;0
79400;ST MAIXENT L ECOLE;0
79410;ECHIRE;0
79420;REFFANNES;0
79430;LA CHAPELLE ST LAURENT;0
79440;COURLAY;0
79450;ST AUBIN LE CLOUD;0
79460;MAGNE;0
79500;MELLE;0
79510;COULON;0
79600;AIRVAULT;0
79700;MAULEON;0
79800;LA MOTHE ST HERAY;0
80110;MOREUIL;0
80120;RUE;0
80131;HARBONNIERES;0
80132;ABBEVILLE;0
80136;RIVERY;0
80150;CRECY EN PONTHIEU;0
80160;CONTY;0
80190;NESLE;0
80200;PERONNE;0
80220;GAMACHES;0
80230;ST VALERY SUR SOMME;0
80260;VILLERS BOCAGE;0
80270;AIRAINES;0
80300;ALBERT;0
80310;PICQUIGNY;0
80330;LONGUEAU;0
80360;COMBLES;0
80390;FRESSENNEVILLE;0
80400;HAM;0
80420;FLIXECOURT;0
80430;BEAUCAMPS LE VIEUX;0
80450;CAMON;0
80460;AULT;0
80480;SALEUX;0
80500;MONTDIDIER;0
80520;WOINCOURT;0
80540;MOLLIENS DREUIL;0
80560;ACHEUX EN AMIENOIS;0
80580;ABBEVILLE;0
80610;ST OUEN;0
80620;DOMART EN PONTHIEU;0
80640;HORNOY LE BOURG;0
80670;CANAPLES;0
81470;CUQ TOULZA;0
81490;BOISSEZON;0
81500;LAVAUR;0
81530;VIANE;0
81540;SOREZE;0
81570;SEMALENS;0
81580;SOUAL;0
81630;SALVAGNAC;0
81640;MONESTIES;0
81660;PONT DE LARN;0
81700;PUYLAURENS;0
81710;SAIX;0
81800;RABASTENS;0
81990;ALBI;0
82100;CASTELSARRASIN;0
82120;LAVIT;0
82140;ST ANTONIN NOBLE VAL;0
82150;MONTAIGU DE QUERCY;0
82170;GRISOLLES;0
82200;MOISSAC;0
82210;ST NICOLAS DE LA GRAVE;0
82220;MOLIERES;0
82230;MONCLAR DE QUERCY;0
82240;SEPTFONDS;0
82270;MONTPEZAT DE QUERCY;0
82290;LA VILLE DIEU DU TEMPLE;0
82300;CAUSSADE;0
82340;AUVILLAR;0
82350;ALBIAS;0
82360;LAMAGISTERE;0
82370;LABASTIDE ST PIERRE;0
82410;ST ETIENNE DE TULMONT;0
82440;REALVILLE;0
82500;BEAUMONT DE LOMAGNE;0
82600;VERDUN SUR GARONNE;0
82700;MONTECH;0
82710;MONTECH;0
82800;NEGREPELISSE;0
83110;SANARY SUR MER;0
83130;LA GARDE;0
83136;LA ROQUEBRUSSANNE;0
83143;LE VAL;0
83149;ST MAXIMIN LA STE BAUME;0
83160;LA VALETTE DU VAR;0
83170;BRIGNOLES;0
74370;PRINGY;0
74380;BONNE;0
74400;CHAMONIX MONT BLANC;0
74410;SEVRIER;0
74420;BOEGE;0
74430;ST JEAN D AULPS;0
74440;TANINGES;0
74450;ST JEAN DE SIXT;0
74460;MARNAZ;0
74470;BELLEVAUX;0
74490;ST JEOIRE;0
74500;EVIAN LES BAINS;0
74520;VALLEIRY;0
74540;ALBY SUR CHERAN;0
74550;PERRIGNIER;0
74560;MONNETIER MORNEX;0
74570;THORENS GLIERES;0
74580;VIRY;0
74650;CHAVANOD;0
74700;SALLANCHES;0
74800;LA ROCHE SUR FORON;0
74890;BONS EN CHABLAIS;0
74910;SEYSSEL;0
74920;COMBLOUX;0
74930;REIGNIER;0
74940;ANNECY LE VIEUX;0
74960;CRAN GEVRIER;0
74970;MARIGNIER;0
75001;PARIS 01;0
75002;PARIS 02;0
75003;PARIS 03;0
75004;PARIS 04;0
75005;PARIS 05;0
75006;PARIS 06;0
75007;PARIS 07;0
75008;PARIS 08;0
75009;PARIS 09;0
75010;PARIS 10;0
75011;PARIS 11;0
75012;PARIS 12;0
75013;PARIS 13;0
75014;PARIS 14;0
75016;PARIS 16;0
75017;PARIS 17;0
75018;PARIS 18;0
75019;PARIS 19;0
75020;PARIS 20;0
76110;GODERVILLE;0
76113;CANTELEU;0
76116;BUCHY;0
76119;OFFRANVILLE;0
76130;MONT ST AIGNAN;0
76133;EPOUVILLE;0
76150;MAROMME;0
76170;LILLEBONNE;0
76200;DIEPPE;0
76220;GOURNAY EN BRAY;0
76240;LE MESNIL ESNARD;0
76260;EU;0
76280;CRIQUETOT L ESNEVAL;0
76300;SOTTEVILLE LES ROUEN;0
76310;STE ADRESSE;0
76330;NOTRE DAME DE GRAVENCHON;0
76350;OISSEL;0
76380;CANTELEU;0
76390;AUMALE;0
76410;CLEON;0
76420;BIHOREL;0
76440;FORGES LES EAUX;0
76450;CANY BARVILLE;0
76480;DUCLAIR;0
76500;ELBEUF;0
76520;BOOS;0
76530;GRAND COURONNE;0
76550;OFFRANVILLE;0
76560;DOUDEVILLE;0
77122;MONTHYON;0
77124;VILLENOY;0
77127;MOISSY CRAMAYEL;0
77133;FERICY;0
77140;NEMOURS;0
77150;LESIGNY;0
77160;PROVINS;0
77163;FAREMOUTIERS;0
77165;ST SOUPPLETS;0
77167;BAGNEAUX SUR LOING;0
77169;BOISSY LE CHATEL;0
77171;PROVINS;0
77173;BRIE COMTE ROBERT;0
77174;VILLENEUVE LE COMTE;0
77177;CHELLES;0
77181;COURTRY;0
77184;CHAMPS SUR MARNE;0
77186;CHAMPS SUR MARNE;0
77190;DAMMARIE LES LYS;0
77210;AVON;0
77230;DAMMARTIN EN GOELE;0
77250;MORET SUR LOING;0
77260;LA FERTE SOUS JOUARRE;0
77300;AVON;0
77320;LA FERTE GAUCHER;0
77340;ROISSY EN BRIE;0
77360;VAIRES SUR MARNE;0
77370;NANGIS;0
77390;VERNEUIL L ETANG;0
77410;CLAYE SOUILLY;0
77420;CHAMPS SUR MARNE;0
77440;LIZY SUR OURCQ;0
77450;ESBLY;0
77470;TRILPORT;0
77500;CHELLES;0
77515;FAREMOUTIERS;0
77520;BRAY SUR SEINE;0
77550;MOISSY CRAMAYEL;0
77570;CHATEAU LANDON;0
77580;CRECY LA CHAPELLE;0
77590;BOIS LE ROI;0
77600;BUSSY ST GEORGES;0
77610;FONTENAY TRESIGNY;0
77620;EGREVILLE;0
77630;PERTHES;0
77640;LA FERTE SOUS JOUARRE;0
77650;PROVINS;0
77660;CHANGIS SUR MARNE;0
77670;MORET SUR LOING;0
77680;ROISSY EN BRIE;0
77690;MONTIGNY SUR LOING;0
77700;ESBLY;0
77710;LORREZ LE BOCAGE PREAUX;0
77720;MORMANT;0
77760;LA CHAPELLE LA REINE;0
77780;NEMOURS;0
77810;MORET SUR LOING;0
77820;LE CHATELET EN BRIE;0
77830;VALENCE EN BRIE;0
77840;CROUY SUR OURCQ;0
77850;HERICY;0
77860;QUINCY VOISINS;0
77870;VULAINES SUR SEINE;0
77880;NEMOURS;0
77890;CHATEAU LANDON;0
77920;SAMOIS SUR SEINE;0
77930;PERTHES;0
77940;VOULX;0
77950;MELUN;0
77970;JOUY LE CHATEL;0
78100;ST GERMAIN EN LAYE;0
78110;LE VESINET;0
78112;ST GERMAIN EN LAYE;0
78114;MAGNY LES HAMEAUX;0
78117;CHATEAUFORT;0
78120;RAMBOUILLET;0
78121;BEYNES;0
78126;MAULE;0
78130;LES MUREAUX;0
78140;VELIZY VILLACOUBLAY;0
78150;LE CHESNAY;0
78170;LA CELLE ST CLOUD;0
78180;MONTIGNY LE BRETONNEUX;0
78200;MANTES LA JOLIE;0
78210;ST CYR L ECOLE;0
78220;VIROFLAY;0
78240;CHAMBOURCY;0
78250;MEULAN;0
78260;ACHERES;0
78270;BONNIERES SUR SEINE;0
69340;FRANCHEVILLE;0
69350;LA MULATIERE;0
69360;ST SYMPHORIEN D OZON;0
69370;ST DIDIER AU MONT D OR;0
69390;VERNAISON;0
69400;VILLEFRANCHE SUR SAONE;0
69410;CHAMPAGNE AU MONT D OR;0
69420;CONDRIEU;0
69430;BEAUJEU;0
69440;MORNANT;0
69450;ST CYR AU MONT D OR;0
69460;ST ETIENNE DES OULLIERES;0
69470;COURS LA VILLE;0
69480;ANSE;0
69490;PONTCHARRA SUR TURDINE;0
69500;BRON;0
69510;THURINS;0
69520;GRIGNY;0
69530;BRIGNAIS;0
69540;ST GENIS LAVAL;0
69560;CONDRIEU;0
69570;DARDILLY;0
69580;SATHONAY CAMP;0
69590;ST SYMPHORIEN SUR COISE;0
69600;OULLINS;0
69610;STE FOY L ARGENTIERE;0
69620;LE BOIS D OINGT;0
69630;CHAPONOST;0
69640;DENICE;0
69650;ST GERMAIN AU MONT D OR;0
69660;COLLONGES AU MONT D OR;0
69670;CRAPONNE;0
69680;CHASSIEU;0
69690;BESSENAY;0
69700;GIVORS;0
69720;ST LAURENT DE MURE;0
69730;GENAY;0
69760;LIMONEST;0
69770;MONTROTTIER;0
69780;MIONS;0
71150;CHAGNY;0
71170;CHAUFFAILLES;0
71190;ETANG SUR ARROUX;0
71210;MONTCHANIN;0
71220;ST BONNET DE JOUX;0
71240;SENNECEY LE GRAND;0
71250;CLUNY;0
71270;PIERRE DE BRESSE;0
71290;CUISERY;0
71300;MONTCEAU LES MINES;0
71320;TOULON SUR ARROUX;0
71340;IGUERANDE;0
71350;VERDUN SUR LE DOUBS;0
71370;ST GERMAIN DU PLAIN;0
71390;BUXY;0
71420;PERRECY LES FORGES;0
71450;BLANZY;0
71470;MONTPONT EN BRESSE;0
71490;ST LEGER SUR DHEUNE;0
71510;ST LEGER SUR DHEUNE;0
71520;MATOUR;0
71540;LUCENAY L EVEQUE;0
71550;ANOST;0
71570;LA CHAPELLE DE GUINCHAY;0
71590;GERGY;0
71600;PARAY LE MONIAL;0
71620;ST MARTIN EN BRESSE;0
71640;GIVRY;0
71670;LE BREUIL;0
71680;CRECHES SUR SAONE;0
71700;TOURNUS;0
71740;CHAUFFAILLES;0
71760;ISSY L EVEQUE;0
71800;LA CLAYETTE;0
71850;CHARNAY LES MACON;0
71870;MACON;0
71880;CHATENOY LE ROYAL;0
71960;PIERRECLOS;0
71990;ST LEGER SOUS BEUVRAY;0
72110;BONNETABLE;0
72130;FRESNAY SUR SARTHE;0
72140;SILLE LE GUILLAUME;0
72150;LE GRAND LUCE;0
72170;BEAUMONT SUR SARTHE;0
72200;LA FLECHE;0
72220;ECOMMOY;0
72240;CONLIE;0
72260;MAROLLES LES BRAULTS;0
72290;BALLON;0
72310;BESSE SUR BRAYE;0
72320;VIBRAYE;0
72350;BRULON;0
72360;MAYET;0
72370;LE BREIL SUR MERIZE;0
72390;DOLLON;0
72400;LA FERTE BERNARD;0
72430;NOYEN SUR SARTHE;0
72440;BOULOIRE;0
72450;MONTFORT LE GESNOIS;0
72460;SAVIGNE L EVEQUE;0
72470;CHAMPAGNE;0
72500;CHATEAU DU LOIR;0
72510;MANSIGNE;0
72530;YVRE L EVEQUE;0
72540;LOUE;0
72550;COULANS SUR GEE;0
72560;CHANGE;0
72610;ST PATERNE;0
72650;LA MILESSE;0
72700;ALLONNES;0
72800;LE LUDE;0
73100;AIX LES BAINS;0
73110;LA ROCHETTE;0
73130;LA CHAMBRE;0
73140;ST MICHEL DE MAURIENNE;0
73160;COGNIN;0
73190;CHALLES LES EAUX;0
73200;ALBERTVILLE;0
73220;AIGUEBELLE;0
73250;ST PIERRE D ALBIGNY;0
73310;CHINDRIEUX;0
73330;LE PONT DE BEAUVOISIN;0
73340;LESCHERAINES;0
73360;LES ECHELLES;0
73370;LE BOURGET DU LAC;0
73390;CHAMOUX SUR GELON;0
73400;UGINE;0
73410;ALBENS;0
73420;VIVIERS DU LAC;0
73440;ST MARTIN DE BELLEVILLE;0
73450;VALLOIRE;0
73460;FRONTENEX;0
73470;LEPIN LE LAC;0
73480;LANSLEBOURG MONT CENIS;0
73500;MODANE;0
73520;LEPIN LE LAC;0
73540;LA BATHIE;0
73550;MERIBEL LES ALLUES;0
73590;FLUMET;0
73610;LEPIN LE LAC;0
73630;LESCHERAINES;0
73640;STE FOY TARENTAISE;0
73660;ST REMY DE MAURIENNE;0
73670;ST PIERRE D ENTREMONT;0
73700;BOURG ST MAURICE;0
73730;CEVINS;0
73800;MONTMELIAN;0
73870;ST JEAN DE MAURIENNE;0
74110;MORZINE;0
74120;MEGEVE;0
74140;DOUVAINE;0
74150;RUMILLY;0
74160;ST JULIEN EN GENEVOIS;0
74190;LE FAYET;0
74200;THONON LES BAINS;0
74220;ST JEAN DE SIXT;0
74230;THONES;0
74260;LES GETS;0
74270;FRANGY;0
74300;CLUSES;0
74310;LES HOUCHES;0
74320;SEVRIER;0
74330;LA BALME DE SILLINGY;0
74340;SAMOENS;0
74350;CRUSEILLES;0
74360;ABONDANCE;0
66600;RIVESALTES;0
66650;BANYULS SUR MER;0
66660;PORT VENDRES;0
66670;BAGES;0
66680;CANOHES;0
66690;ST ANDRE;0
66700;ARGELES SUR MER;0
66720;LATOUR DE FRANCE;0
66740;ST GENIS DES FONTAINES;0
66750;ST CYPRIEN;0
66760;BOURG MADAME;0
66800;SAILLAGOUSE;0
66820;VERNET LES BAINS;0
67112;STRASBOURG;0
67114;ESCHAU;0
67115;PLOBSHEIM;0
67117;ITTENHEIM;0
67120;MOLSHEIM;0
67130;SCHIRMECK;0
67150;ERSTEIN;0
67160;WISSEMBOURG;0
67190;MUTZIG;0
67201;STRASBOURG;0
67203;STRASBOURG;0
67204;STRASBOURG;0
67206;STRASBOURG;0
67207;STRASBOURG;0
67220;VILLE;0
67230;BENFELD;0
67250;SOULTZ SOUS FORETS;0
67260;SARRE UNION;0
67280;URMATT;0
67300;SCHILTIGHEIM;0
67320;DRULINGEN;0
67330;BOUXWILLER;0
67350;PFAFFENHOFFEN;0
67380;LINGOLSHEIM;0
67400;ILLKIRCH GRAFFENSTADEN;0
67410;DRUSENHEIM;0
67420;SAALES;0
67450;MUNDOLSHEIM;0
67470;SELTZ;0
67480;ROESCHWOOG;0
67490;DETTWILLER;0
67510;LEMBACH;0
67520;MARLENHEIM;0
67550;MUNDOLSHEIM;0
67560;ROSHEIM;0
67570;SCHIRMECK;0
67580;MERTZWILLER;0
67590;HAGUENAU;0
67600;SELESTAT;0
67620;SOUFFLENHEIM;0
67630;LAUTERBOURG;0
67640;FEGERSHEIM;0
67650;DAMBACH LA VILLE;0
67660;BETSCHDORF;0
67670;MOMMENHEIM;0
67680;EPFIG;0
67690;HATTEN;0
67700;SAVERNE;0
67710;WASSELONNE;0
67720;HOERDT;0
67730;CHATENOIS;0
67750;SCHERWILLER;0
67760;GAMBSHEIM;0
67770;SESSENHEIM;0
67790;STEINBOURG;0
67810;HOLTZHEIM;0
67820;WITTISHEIM;0
67840;KILSTETT;0
67850;HERRLISHEIM;0
67860;RHINAU;0
67870;BISCHOFFSHEIM;0
67880;KRAUTERGERSHEIM;0
67920;SUNDHOUSE;0
67930;BEINHEIM;0
67960;ENTZHEIM;0
67980;HANGENBIETEN;0
68100;MULHOUSE;0
68110;ILLZACH;0
68118;ALTKIRCH;0
68125;HOUSSEN;0
68127;STE CROIX EN PLAINE;0
68130;ALTKIRCH;0
68140;MUNSTER;0
68160;STE MARIE AUX MINES;0
68180;HORBOURG WIHR;0
68190;ENSISHEIM;0
68220;HEGENHEIM;0
68230;TURCKHEIM;0
68250;ROUFFACH;0
68260;KINGERSHEIM;0
68280;ANDOLSHEIM;0
68290;MASEVAUX;0
68310;WITTELSHEIM;0
68330;HUNINGUE;0
68340;RIQUEWIHR;0
68360;GUEBWILLER;0
68380;METZERAL;0
68390;SAUSHEIM;0
68400;MULHOUSE;0
68420;HERRLISHEIM PRES COLMAR;0
68440;HABSHEIM;0
68460;LUTTERBACH;0
68480;FERRETTE;0
68500;GUEBWILLER;0
68510;SIERENTZ;0
68520;BURNHAUPT LE HAUT;0
68530;GUEBWILLER;0
68540;BOLLWILLER;0
68550;ST AMARIN;0
68560;HIRSINGUE;0
68570;SOULTZMATT;0
68580;SEPPOIS LE BAS;0
68590;BERGHEIM;0
68600;NEUF BRISACH;0
68610;GUEBWILLER;0
68620;BITSCHWILLER LES THANN;0
68640;WALDIGHOFEN;0
68650;LAPOUTROIE;0
68660;LIEPVRE;0
68680;KEMBS;0
68700;CERNAY;0
68720;ILLFURTH;0
68730;HEGENHEIM;0
68740;FESSENHEIM;0
68750;BERGHEIM;0
68760;WILLER SUR THUR;0
68770;KAYSERSBERG;0
68780;SENTHEIM;0
68790;MORSCHWILLER LE BAS;0
68800;THANN;0
68820;KRUTH;0
68830;ODEREN;0
68840;PULVERSHEIM;0
68850;STAFFELFELDEN;0
68870;BARTENHEIM;0
68890;REGUISHEIM;0
68920;COLMAR;0
68950;LUTTERBACH;0
68960;GRENTZINGEN;0
68970;GUEMAR;0
68990;HEIMSBRUNN;0
69001;LYON 01;0
69003;LYON 03;0
69005;LYON 05;0
69007;LYON 07;0
69008;LYON 08;0
69009;LYON 09;0
69110;STE FOY LES LYON;0
69120;VAULX EN VELIN;0
69126;CRAPONNE;0
69130;ECULLY;0
69150;DECINES CHARPIEU;0
69170;TARARE;0
69190;ST FONS;0
69210;L ARBRESLE;0
69240;THIZY;0
69260;CHARBONNIERES LES BAINS;0
69270;FONTAINES SUR SAONE;0
69290;CRAPONNE;0
69300;CALUIRE ET CUIRE;0
69310;ST GENIS LAVAL;0
69320;FEYZIN;0
69330;MEYZIEU;0
62390;AUXI LE CHATEAU;0
62410;WINGLES;0
62430;SALLAUMINES;0
62440;HARNES;0
62450;BAPAUME;0
62470;CALONNE RICOUART;0
62480;LE PORTEL;0
62500;ST OMER;0
62510;ARQUES;0
62530;HERSIN COUPIGNY;0
62550;PERNES;0
62560;FAUQUEMBERGUES;0
62575;BLENDECQUES;0
62580;VIMY;0
62600;BERCK;0
62620;BARLIN;0
