GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI;GHS_COE_MED;GHS_COE_DMI
8923;27C062;7;38;14458.65;328.14;2937.80;0.00;;
8924;27C063;9;55;20037.05;381.09;5578.39;0.00;;
8925;27C064;14;86;31850.91;690.88;11813.87;0.00;;
8926;27C071;0;0;25362.79;0.00;0.00;0.00;;
8927;27C072;0;0;43533.44;0.00;0.00;0.00;;
8928;27C073;0;0;58951.70;0.00;0.00;0.00;;
8929;27C074;0;0;73561.69;0.00;0.00;0.00;;
8930;27C041;0;0;21471.35;0.00;0.00;0.00;;
8931;27C042;0;0;41142.43;0.00;0.00;0.00;;
8932;27C043;15;92;51147.54;295.62;10005.10;0.00;;
8933;27C044;21;171;74501.49;815.34;23353.95;0.00;;
8934;27C051;0;0;39292.57;0.00;0.00;0.00;;
8935;27C052;13;79;44132.73;323.53;4840.17;0.00;;
8936;27C053;15;126;59338.88;394.21;15206.14;0.00;;
8937;27C054;19;163;73924.63;846.12;14585.75;0.00;;
8970;27Z021;11;67;23063.57;156.73;0.00;1574.34;;
8971;27Z022;15;88;26354.91;555.74;3291.34;0.00;;
8972;27Z023;15;118;52661.51;568.81;26306.60;0.00;;
8973;27Z024;26;160;76551.70;892.08;23890.20;0.00;;
8976;27Z04J;0;0;1090.95;0.00;0.00;0.00;;
8977;27Z03Z;9;53;19518.52;703.44;0.00;2118.10;;
9602;28Z01Z;0;0;423.33;0.00;0.00;0.00;;
9603;28Z02Z;0;0;396.69;0.00;0.00;0.00;;
9604;28Z03Z;0;0;532.35;0.00;0.00;0.00;;
9605;28Z04Z;0;0;333.91;0.00;0.00;0.00;;
9606;28Z07Z;0;0;395.37;0.00;0.00;0.00;;
9609;28Z10Z;0;0;984.71;0.00;0.00;0.00;;
9610;28Z11Z;0;0;581.53;0.00;0.00;0.00;;
9613;28Z14Z;0;0;624.59;0.00;0.00;0.00;;
9614;28Z15Z;0;0;285.96;0.00;0.00;0.00;;
9615;28Z16Z;0;0;1258.59;0.00;0.00;0.00;;
9616;28Z17Z;0;0;361.75;0.00;0.00;0.00;;
9617;28Z04Z;0;0;519.89;0.00;0.00;0.00;;
9619;28Z11Z;0;0;1007.91;0.00;0.00;0.00;;
9620;28Z11Z;0;0;774.47;0.00;0.00;0.00;;
9621;28Z11Z;0;0;1379.50;0.00;0.00;0.00;;
9622;28Z18Z;0;0;180.89;0.00;0.00;0.00;;
9623;28Z11Z;0;0;779.99;0.00;0.00;0.00;;
9625;28Z18Z;0;0;445.62;0.00;0.00;0.00;;
9626;28Z19Z;0;0;1094.07;0.00;0.00;0.00;;
9627;28Z19Z;0;0;2219.01;0.00;0.00;0.00;;
9628;28Z20Z;0;0;996.58;0.00;0.00;0.00;;
9629;28Z21Z;0;0;436.37;0.00;0.00;0.00;;
9630;28Z22Z;0;0;348.79;0.00;0.00;0.00;;
9631;28Z23Z;0;0;170.77;0.00;0.00;0.00;;
9632;28Z24Z;0;0;136.61;0.00;0.00;0.00;;
9633;28Z25Z;0;0;83.83;0.00;0.00;0.00;;
1464;05C103;6;47;12370.41;186.07;3881.47;0.00;;
1465;05C104;14;82;18882.87;427.53;6512.46;0.00;;
1466;05C111;3;17;4802.30;255.37;0.00;1383.13;;
1467;05C112;5;25;7248.82;247.30;2446.52;0.00;;
1468;05C113;5;42;11575.53;243.59;4326.71;0.00;;
1469;05C114;9;75;19613.90;487.47;8038.37;0.00;;
1470;05C11J;0;0;652.91;0.00;0.00;0.00;;
1471;05C121;6;31;6138.78;158.89;0.00;666.70;;
1472;05C122;4;38;8800.12;125.21;2661.34;0.00;;
1473;05C123;6;54;11533.80;100.87;2733.68;0.00;;
1474;05C124;11;84;14559.96;324.69;3026.16;0.00;;
1475;05C131;0;15;2392.22;176.33;0.00;0.00;;
1476;05C132;0;24;5315.07;143.75;0.00;0.00;;
1477;05C133;0;39;8275.42;112.82;0.00;0.00;;
1478;05C134;11;65;11208.87;318.95;2933.44;0.00;;
1479;05C141;3;17;3228.16;169.72;0.00;709.31;;
1480;05C142;4;30;5434.58;203.49;2206.41;0.00;;
1481;05C143;8;46;8754.19;201.56;3319.61;0.00;;
1482;05C144;10;79;15405.56;362.56;6651.37;0.00;;
1484;05C151;3;12;2430.65;146.05;0.00;423.71;;
1485;05C152;0;24;4183.27;160.86;0.00;0.00;;
1486;05C153;0;34;5969.93;154.72;0.00;0.00;;
1487;05C154;11;63;10456.82;307.55;4486.89;0.00;;
1488;05C15T;0;0;1159.53;0.00;0.00;0.00;;
1489;05C171;0;4;1319.72;81.30;0.00;0.00;;
1490;05C172;0;22;3109.59;64.12;0.00;0.00;;
1491;05C173;5;41;4327.81;193.78;1218.22;0.00;;
1492;05C174;0;0;6379.97;0.00;0.00;0.00;;
1493;05C17J;0;0;1319.72;0.00;0.00;0.00;;
1494;05C181;2;11;2825.74;166.53;0.00;707.57;;
1495;05C182;0;30;5989.86;220.68;0.00;0.00;;
1496;05C183;9;52;12745.68;175.42;6755.82;0.00;;
1497;05C184;11;94;20113.25;397.27;7367.57;0.00;;
1498;05C18J;0;0;1410.60;0.00;0.00;0.00;;
1499;05C191;3;13;16751.48;166.46;0.00;978.66;;
1500;05C192;0;23;18416.07;185.31;0.00;0.00;;
1501;05C193;6;47;23118.98;178.92;4702.89;0.00;;
1502;05C194;14;87;30275.78;651.19;7156.81;0.00;;
1503;05C19T;0;0;13815.49;0.00;0.00;0.00;;
1504;05C201;0;9;1924.36;139.89;0.00;0.00;;
1505;05C202;0;25;4788.72;122.50;0.00;0.00;;
1506;05C203;7;39;6803.38;108.89;2014.66;0.00;;
1507;05C204;6;61;9198.85;279.60;2395.47;0.00;;
1508;05C211;0;6;1942.12;133.44;0.00;0.00;;
1509;05C212;0;16;5522.42;109.29;0.00;0.00;;
1510;05C213;5;62;10611.21;107.98;5088.79;0.00;;
1511;05C214;18;109;15686.12;268.19;5074.91;0.00;;
1512;05C21J;0;0;1942.12;0.00;0.00;0.00;;
1513;05C221;0;7;1861.27;145.60;0.00;0.00;;
1514;05C222;0;19;3825.75;135.25;0.00;0.00;;
1515;05C223;5;40;6666.07;307.01;2840.32;0.00;;
1516;05C224;0;0;11481.64;0.00;0.00;0.00;;
1517;05C22T;0;0;1107.85;0.00;0.00;0.00;;
1518;05C061;4;23;31512.62;98.99;0.00;2612.38;;
1519;05C062;4;35;34831.45;62.25;3318.82;0.00;;
1520;05C063;7;54;36024.02;62.00;1192.57;0.00;;
1521;05C064;11;93;38442.01;773.32;2417.99;0.00;;
1523;05C08T;0;0;1821.83;0.00;0.00;0.00;;
1524;05C021;5;30;18508.73;169.19;0.00;1603.44;;
1525;05C022;7;40;21790.73;140.28;3282.00;0.00;;
1526;05C023;10;60;25827.47;105.10;4036.75;0.00;;
1527;05C024;12;95;29505.91;576.75;3678.43;0.00;;
1528;05C031;5;27;16396.53;192.39;0.00;1592.47;;
1529;05C032;5;31;19036.66;150.82;2640.13;0.00;;
1530;05C033;7;40;21990.57;106.48;2953.91;0.00;;
1531;05C034;9;76;25823.76;629.12;3833.19;0.00;;
1532;05C13J;0;0;1913.77;0.00;0.00;0.00;;
1693;05K051;2;11;2614.06;152.39;0.00;349.21;;
1694;05K052;4;20;4071.36;149.86;1457.31;0.00;;
1695;05K053;6;31;6279.25;125.54;2207.88;0.00;;
1696;05K054;9;54;9166.76;315.88;2887.51;0.00;;
1697;05K061;0;7;2524.05;158.66;0.00;0.00;;
1698;05K062;0;18;4269.29;203.50;0.00;0.00;;
1699;05K063;0;33;7336.87;202.78;0.00;0.00;;
1700;05K064;7;54;11595.21;402.23;4258.35;0.00;;
1701;05K06T;0;0;1770.95;0.00;0.00;0.00;;
1702;05K101;0;5;1534.14;115.32;0.00;0.00;;
1703;05K102;0;21;3659.93;103.13;0.00;0.00;;
1704;05K103;6;39;6174.99;70.50;2515.06;0.00;;
1705;05K104;6;55;7300.34;247.68;1125.35;0.00;;
1706;05K10J;0;0;1267.87;0.00;0.00;0.00;;
1712;05K121;0;5;3494.36;185.27;0.00;0.00;;
1713;05K122;0;15;5347.11;654.60;0.00;0.00;;
1714;05K123;0;0;8795.40;0.00;0.00;0.00;;
1715;05K124;0;0;11123.06;0.00;0.00;0.00;;
1721;05K14Z;0;0;792.52;0.00;0.00;0.00;;
1722;05K151;0;4;1460.28;655.06;0.00;0.00;;
1723;05K152;0;0;2873.07;0.00;0.00;0.00;;
1724;05K153;0;0;4689.85;0.00;0.00;0.00;;
1725;05K154;0;0;5954.90;0.00;0.00;0.00;;
1726;05K15J;0;0;1084.33;0.00;0.00;0.00;;
1727;05K17J;0;0;653.99;0.00;0.00;0.00;;
1728;05K18J;0;0;758.73;0.00;0.00;0.00;;
1729;05M041;0;10;1813.51;92.66;0.00;0.00;;
1730;05M042;0;20;2839.65;85.00;0.00;0.00;;
1731;05M043;0;33;3944.62;120.76;0.00;0.00;;
1732;05M044;8;46;5514.49;222.03;1569.86;0.00;;
1733;05M04T;0;0;895.44;0.00;0.00;0.00;;
1734;05M051;0;8;1352.54;113.70;0.00;0.00;;
1735;05M052;0;17;2375.85;127.26;0.00;0.00;;
1736;05M053;0;23;3139.41;143.80;0.00;0.00;;
1737;05M054;0;30;4146.03;252.91;0.00;0.00;;
1738;05M061;0;6;881.73;128.39;0.00;0.00;;
1739;05M062;0;16;2165.61;132.04;0.00;0.00;;
1740;05M063;0;23;3218.07;120.39;0.00;0.00;;
1741;05M064;6;34;4542.39;249.60;1324.32;0.00;;
1742;05M06T;0;0;711.82;0.00;0.00;0.00;;
1743;05M071;0;16;2515.96;87.79;0.00;0.00;;
1744;05M072;0;21;2954.94;108.99;0.00;0.00;;
1745;05M073;5;28;4058.05;91.99;1103.11;0.00;;
1746;05M074;6;48;5897.78;229.34;1839.73;0.00;;
1747;05M07T;0;0;685.60;0.00;0.00;0.00;;
1748;05M081;0;9;1365.62;110.35;0.00;0.00;;
1749;05M082;0;18;2358.73;132.69;0.00;0.00;;
1750;05M083;0;25;3409.74;119.12;0.00;0.00;;
1751;05M084;0;34;4481.84;243.84;0.00;0.00;;
1752;05M08T;0;0;518.03;0.00;0.00;0.00;;
1753;05M091;0;19;2660.12;138.58;0.00;0.00;;
1754;05M092;4;24;3510.86;128.62;850.74;0.00;;
1755;05M093;0;33;4668.48;134.78;0.00;0.00;;
1756;05M094;6;51;7094.61;258.81;2426.13;0.00;;
1757;05M09T;0;0;629.60;0.00;0.00;0.00;;
1758;05M101;0;4;1291.00;155.18;0.00;0.00;;
1759;05M102;0;20;3981.72;147.17;0.00;0.00;;
1760;05M103;0;35;6682.68;102.32;0.00;0.00;;
1761;05M104;8;46;7808.20;315.07;1125.53;0.00;;
1762;05M111;0;11;1726.49;122.12;0.00;0.00;;
1763;05M112;0;23;3606.20;109.20;0.00;0.00;;
1764;05M113;0;34;4935.94;103.02;0.00;0.00;;
1765;05M114;9;55;7099.37;240.78;2163.42;0.00;;
1766;05M11T;0;0;492.40;0.00;0.00;0.00;;
1767;05M121;0;9;1778.51;113.35;0.00;0.00;;
1768;05M122;0;24;3478.82;148.88;0.00;0.00;;
1769;05M123;0;35;5116.51;244.61;0.00;0.00;;
1770;05M124;0;44;7318.04;305.92;0.00;0.00;;
1771;05M12T;0;0;639.58;0.00;0.00;0.00;;
1772;05M131;0;7;1099.79;130.90;0.00;0.00;;
1773;05M132;0;14;2016.15;258.85;0.00;0.00;;
1774;05M133;0;0;2835.06;0.00;0.00;0.00;;
1775;05M134;0;0;4061.60;0.00;0.00;0.00;;
1776;05M141;0;0;1191.67;0.00;0.00;0.00;;
1777;05M142;0;19;3221.66;106.92;0.00;0.00;;
1778;05M143;0;30;5073.62;81.89;0.00;0.00;;
1779;05M144;0;57;7284.73;239.14;0.00;0.00;;
1780;05M151;0;10;1607.93;118.55;0.00;0.00;;
1781;05M152;0;18;2857.33;80.93;0.00;0.00;;
1782;05M153;0;26;3504.79;197.98;0.00;0.00;;
1783;05M154;0;35;5286.59;276.83;0.00;0.00;;
1784;05M15T;0;0;580.97;0.00;0.00;0.00;;
1785;05M161;0;7;1065.37;133.02;0.00;0.00;;
1786;05M162;0;18;2528.55;145.24;0.00;0.00;;
1787;05M163;0;27;3835.68;260.99;0.00;0.00;;
1788;05M164;0;35;6102.36;320.06;0.00;0.00;;
1789;05M16T;0;0;598.49;0.00;0.00;0.00;;
1790;05M171;0;9;1715.44;114.71;0.00;0.00;;
1791;05M172;0;22;3233.74;113.78;0.00;0.00;;
1792;05M173;0;33;4938.82;88.59;0.00;0.00;;
1793;05M174;6;51;6533.38;237.41;1594.56;0.00;;
1794;05M17T;0;0;535.68;0.00;0.00;0.00;;
1795;05M181;0;29;4513.45;201.65;0.00;0.00;;
1796;05M182;4;35;6591.08;169.51;2077.63;0.00;;
1797;05M183;6;51;9529.98;148.91;2938.90;0.00;;
1798;05M184;8;62;11167.96;334.71;1637.98;0.00;;
1799;05M191;0;0;677.14;0.00;0.00;0.00;;
1800;05M192;0;16;1361.74;156.03;0.00;0.00;;
1801;05M193;0;0;1914.90;0.00;0.00;0.00;;
1802;05M194;0;0;2743.35;0.00;0.00;0.00;;
1803;05M20Z;0;0;817.68;0.00;0.00;0.00;;
1804;05M21E;0;0;915.23;0.00;0.00;0.00;;
1805;05M22E;0;0;821.24;0.00;0.00;0.00;;
1806;05M23T;0;0;572.16;0.00;0.00;0.00;;
1807;05M23Z;0;9;1367.62;271.89;0.00;0.00;;
1813;05M05T;0;0;600.14;0.00;0.00;0.00;;
1814;05M10T;0;0;675.67;0.00;0.00;0.00;;
1815;05M13T;0;0;641.09;0.00;0.00;0.00;;
1816;05M18T;0;0;880.81;0.00;0.00;0.00;;
1817;05K191;0;7;6040.22;271.52;0.00;0.00;;
1818;05K192;0;20;10297.45;226.06;0.00;0.00;;
1819;05K193;6;36;13914.38;709.26;3616.93;0.00;;
1820;05K194;0;0;17558.07;0.00;0.00;0.00;;
1821;05K201;0;7;2320.27;116.21;0.00;0.00;;
1822;05K202;0;20;3954.88;113.39;0.00;0.00;;
1823;05K203;6;36;6691.73;80.44;2736.85;0.00;;
1824;05K204;11;64;8944.19;260.72;2252.46;0.00;;
1825;05K20T;0;0;1663.14;0.00;0.00;0.00;;
1826;05K211;4;23;8318.62;66.40;0.00;1819.70;;
1827;05K212;5;30;8803.52;64.72;484.90;0.00;;
1828;05K213;7;42;9580.21;78.30;776.69;0.00;;
1829;05K214;6;54;10519.83;360.58;939.63;0.00;;
1830;05K221;2;8;3083.96;108.67;0.00;1156.48;;
1831;05K222;0;23;4929.36;104.68;0.00;0.00;;
1832;05K223;5;44;7970.85;79.13;3041.49;0.00;;
1833;05K224;9;77;10582.04;256.18;2611.19;0.00;;
1834;05K231;2;9;2305.09;122.98;0.00;349.80;;
1835;05K232;0;20;4153.83;109.57;0.00;0.00;;
1836;05K233;0;29;6313.82;67.65;0.00;0.00;;
1837;05K234;6;57;8207.97;266.03;1894.15;0.00;;
1838;05K23J;0;0;1605.49;0.00;0.00;0.00;;
1839;05K241;2;7;2097.48;103.28;0.00;292.33;;
1840;05K242;0;17;4147.80;79.05;0.00;0.00;;
1841;05K243;6;51;6955.00;64.13;2807.20;0.00;;
1842;05K244;7;59;7468.00;233.67;513.00;0.00;;
1843;05K24J;0;0;1512.82;0.00;0.00;0.00;;
1844;05K251;2;7;2805.79;168.44;0.00;505.95;;
1845;05K252;0;17;4822.39;161.06;0.00;0.00;;
1846;05K253;0;32;8122.35;131.58;0.00;0.00;;
1847;05K254;7;62;12069.89;362.89;3947.55;0.00;;
1848;05K25J;0;0;1793.90;0.00;0.00;0.00;;
1849;05K261;0;4;1765.55;88.79;0.00;0.00;;
1850;05K262;0;15;3240.05;69.64;0.00;0.00;;
1851;05K263;0;41;5050.73;227.42;0.00;0.00;;
1852;05K264;0;0;6285.27;0.00;0.00;0.00;;
1853;05K26J;0;0;1612.97;0.00;0.00;0.00;;
1935;06C031;5;28;8142.07;135.94;0.00;1174.22;;
1936;06C032;7;38;9501.48;202.77;1359.42;0.00;;
1937;06C033;9;53;12927.82;189.02;3426.34;0.00;;
1938;06C034;14;81;18220.45;418.91;5292.63;0.00;;
1939;06C041;4;21;5957.58;178.76;0.00;542.12;;
1940;06C042;5;30;7974.93;163.74;2017.35;0.00;;
1941;06C043;8;46;10594.74;174.22;2619.81;0.00;;
1942;06C044;14;83;17040.94;383.01;6446.20;0.00;;
1943;06C051;2;11;4326.58;198.12;0.00;1436.32;;
1944;06C052;0;27;7496.43;499.49;0.00;0.00;;
1945;06C053;0;35;13269.65;414.85;0.00;0.00;;
1946;06C054;0;56;21981.52;728.36;0.00;0.00;;
1947;06C071;3;15;3625.30;216.42;0.00;585.08;;
1948;06C072;4;22;5229.65;214.83;1604.35;0.00;;
1949;06C073;7;40;10439.18;179.49;5209.53;0.00;;
1950;06C074;8;78;17259.92;412.81;6820.73;0.00;;
1951;06C081;2;12;3034.36;206.40;0.00;628.08;;
1952;06C082;0;18;4379.84;197.47;0.00;0.00;;
1953;06C083;5;30;6749.53;257.32;2369.69;0.00;;
1954;06C084;0;40;9322.71;436.67;0.00;0.00;;
1955;06C091;2;9;1961.32;159.55;0.00;287.54;;
1956;06C092;0;15;3303.11;182.49;0.00;0.00;;
1957;06C093;0;27;5867.98;193.25;0.00;0.00;;
1958;06C094;0;49;10119.46;383.81;0.00;0.00;;
1959;06C101;0;7;1509.61;271.39;0.00;0.00;;
1960;06C102;0;11;3468.66;198.59;0.00;0.00;;
1961;06C103;0;23;5851.79;459.52;0.00;0.00;;
1962;06C104;0;0;8174.78;0.00;0.00;0.00;;
1963;06C10J;0;0;1509.61;0.00;0.00;0.00;;
1969;06C121;0;6;1718.70;163.21;0.00;0.00;;
1970;06C122;0;12;2854.41;147.56;0.00;0.00;;
1971;06C123;0;22;4330.02;181.99;0.00;0.00;;
1972;06C124;0;41;7787.74;353.46;0.00;0.00;;
1973;06C12J;0;0;1718.70;0.00;0.00;0.00;;
1974;06C131;3;16;3647.76;171.74;0.00;762.42;;
1975;06C132;4;27;5536.89;213.11;1889.13;0.00;;
1976;06C133;6;35;7254.12;212.60;1717.24;0.00;;
1977;06C134;10;59;12356.42;387.09;5102.30;0.00;;
1978;06C141;0;6;1318.56;160.18;0.00;0.00;;
1979;06C142;0;17;3341.55;144.82;0.00;0.00;;
1980;06C143;0;34;5803.56;200.50;0.00;0.00;;
1981;06C144;6;53;9613.07;335.56;3809.50;0.00;;
1982;06C14J;0;0;1318.56;0.00;0.00;0.00;;
1983;06C151;2;9;2840.53;145.10;0.00;452.00;;
1984;06C152;0;25;5162.14;215.00;0.00;0.00;;
1985;06C153;6;36;8538.13;182.39;3375.99;0.00;;
1986;06C154;8;67;14192.07;391.94;5653.94;0.00;;
1987;06C161;5;27;8535.84;200.88;0.00;1131.69;;
1988;06C162;6;37;12289.34;168.87;3753.51;0.00;;
1989;06C163;9;54;15160.13;173.59;2870.78;0.00;;
1990;06C164;16;98;22798.16;433.79;7638.04;0.00;;
1991;06C191;2;7;1826.45;172.75;0.00;228.31;;
1992;06C192;0;15;3230.45;171.38;0.00;0.00;;
1993;06C193;0;31;5972.48;359.59;0.00;0.00;;
1994;06C194;0;0;10297.74;0.00;0.00;0.00;;
1995;06C19J;0;0;1369.83;0.00;0.00;0.00;;
1996;06C201;4;19;4202.75;224.71;0.00;760.60;;
1997;06C202;5;27;6907.23;209.07;2704.48;0.00;;
1998;06C203;8;48;11635.95;199.93;4728.72;0.00;;
1999;06C204;14;85;19033.40;419.17;7397.45;0.00;;
2000;06C211;2;15;3902.50;157.24;0.00;902.37;;
2001;06C212;6;33;6732.89;218.93;2830.39;0.00;;
2002;06C213;8;44;9576.41;207.47;2843.53;0.00;;
2003;06C214;14;82;17460.30;396.15;7883.89;0.00;;
2004;06C221;2;12;3596.45;166.96;0.00;638.26;;
2005;06C222;4;24;6137.25;158.69;2540.81;0.00;;
2006;06C223;8;44;10150.88;140.03;4013.63;0.00;;
2007;06C224;10;89;16452.13;344.38;6301.24;0.00;;
2008;06C231;2;9;2948.51;195.52;0.00;848.55;;
2009;06C232;0;25;6076.83;247.68;0.00;0.00;;
2010;06C233;0;35;8553.65;270.42;0.00;0.00;;
2011;06C234;7;75;19370.47;322.47;10816.83;0.00;;
2012;06C23J;0;0;1251.41;0.00;0.00;0.00;;
2013;06C19J;0;0;1686.92;0.00;0.00;0.00;;
2014;06C191;2;7;2143.53;135.86;0.00;228.31;;
2015;06C241;2;11;2156.10;228.90;0.00;240.18;;
2016;06C242;0;17;3986.12;196.28;0.00;0.00;;
2017;06C243;6;31;6734.07;296.22;2747.96;0.00;;
2018;06C244;9;50;12362.23;460.21;5628.17;0.00;;
2019;06C24J;0;0;1675.75;0.00;0.00;0.00;;
2020;06C251;0;6;1975.13;181.23;0.00;0.00;;
2021;06C252;0;14;3773.27;146.40;0.00;0.00;;
2022;06C253;0;24;5237.28;253.02;0.00;0.00;;
2023;06C254;0;40;9285.60;426.32;0.00;0.00;;
2024;06C25J;0;0;1975.13;0.00;0.00;0.00;;
2119;06K02Z;0;0;876.08;0.00;0.00;0.00;;
2120;06K03J;0;0;706.31;0.00;0.00;0.00;;
2121;06K04J;0;0;723.72;0.00;0.00;0.00;;
2122;06K05J;0;0;605.20;0.00;0.00;0.00;;
2123;06K06J;0;0;787.01;0.00;0.00;0.00;;
2124;06M021;0;6;1441.37;200.22;0.00;0.00;;
2125;06M022;0;14;3043.09;231.40;0.00;0.00;;
2126;06M023;0;26;5819.88;248.50;0.00;0.00;;
2127;06M024;0;46;10789.87;439.34;0.00;0.00;;
2128;06M02T;0;0;611.95;0.00;0.00;0.00;;
2129;06M031;0;9;1575.27;134.08;0.00;0.00;;
2130;06M032;0;20;3050.18;159.05;0.00;0.00;;
2131;06M033;0;30;4652.73;158.25;0.00;0.00;;
2132;06M034;0;45;7026.53;292.40;0.00;0.00;;
2133;06M03T;0;0;645.01;0.00;0.00;0.00;;
2134;06M041;0;8;1605.58;156.25;0.00;0.00;;
2135;06M042;0;20;3568.07;152.76;0.00;0.00;;
2136;06M043;0;31;5652.13;123.92;0.00;0.00;;
2137;06M044;8;45;7387.01;303.34;1734.88;0.00;;
2138;06M051;0;9;1837.47;136.74;0.00;0.00;;
2139;06M052;0;23;4586.90;84.56;0.00;0.00;;
2140;06M053;0;39;5939.82;165.64;0.00;0.00;;
2141;06M054;7;61;9584.01;291.71;3644.19;0.00;;
2142;06M05T;0;0;665.65;0.00;0.00;0.00;;
2143;06M061;0;10;1633.59;130.49;0.00;0.00;;
2144;06M062;0;20;2938.46;155.39;0.00;0.00;;
2145;06M063;0;29;4721.85;123.32;0.00;0.00;;
2146;06M064;0;41;6201.64;277.87;0.00;0.00;;
2147;06M06T;0;0;598.21;0.00;0.00;0.00;;
2148;06M071;0;8;1580.15;161.38;0.00;0.00;;
2149;06M072;0;22;3839.44;212.81;0.00;0.00;;
2150;06M073;0;31;5835.86;205.44;0.00;0.00;;
2151;06M074;0;42;8095.67;355.66;0.00;0.00;;
2152;06M07T;0;0;440.18;0.00;0.00;0.00;;
2153;06M081;0;6;1519.94;160.15;0.00;0.00;;
2154;06M082;0;17;3281.60;199.04;0.00;0.00;;
2155;06M083;0;30;5869.11;298.03;0.00;0.00;;
2156;06M084;7;42;9445.49;418.20;3576.38;0.00;;
2157;06M08T;0;0;637.60;0.00;0.00;0.00;;
2158;06M091;0;8;1540.54;145.09;0.00;0.00;;
2159;06M092;0;22;3571.81;155.65;0.00;0.00;;
2160;06M093;0;33;5512.64;144.76;0.00;0.00;;
2161;06M094;9;54;8552.56;296.91;3039.92;0.00;;
2162;06M09T;0;0;644.81;0.00;0.00;0.00;;
2163;06M101;3;12;2332.55;114.48;0.00;647.93;;
2164;06M102;5;27;4049.67;158.16;1717.13;0.00;;
2165;06M103;7;43;6580.26;285.37;2530.58;0.00;;
2166;06M104;0;0;10480.31;0.00;0.00;0.00;;
2167;06M111;0;9;1672.14;114.90;0.00;0.00;;
2168;06M112;0;19;3137.05;93.84;0.00;0.00;;
2169;06M113;6;34;4544.63;250.31;1407.58;0.00;;
2170;06M114;0;38;6397.03;311.65;0.00;0.00;;
2171;06M11T;0;0;721.80;0.00;0.00;0.00;;
2172;06M121;0;6;1196.30;117.19;0.00;0.00;;
2173;06M122;0;14;2133.84;128.01;0.00;0.00;;
2174;06M123;0;22;3260.46;120.69;0.00;0.00;;
2175;06M124;0;36;4950.17;253.76;0.00;0.00;;
2176;06M131;0;10;2190.33;137.55;0.00;0.00;;
2177;06M132;0;23;4987.96;84.41;0.00;0.00;;
2178;06M133;5;42;6591.79;198.66;1603.83;0.00;;
2179;06M134;7;57;9571.62;313.91;2979.83;0.00;;
2180;06M13T;0;0;740.04;0.00;0.00;0.00;;
2181;06M141;0;0;1082.87;0.00;0.00;0.00;;
2182;06M142;0;14;2363.38;301.52;0.00;0.00;;
2183;06M143;0;0;3613.60;0.00;0.00;0.00;;
2184;06M144;0;0;5490.71;0.00;0.00;0.00;;
2185;06M15Z;0;0;1963.81;0.00;0.00;0.00;;
2186;06M16Z;0;0;866.62;0.00;0.00;0.00;;
2187;06M17T;0;0;417.42;0.00;0.00;0.00;;
2188;06M17Z;0;11;1990.92;316.27;0.00;0.00;;
2189;06M18Z;0;13;1987.37;279.24;0.00;0.00;;
2190;06M191;2;12;1856.09;153.94;0.00;410.91;;
2191;06M192;0;22;3842.66;127.66;0.00;0.00;;
2192;06M193;6;36;5629.88;149.28;1787.22;0.00;;
2193;06M194;9;53;8167.67;287.14;2537.79;0.00;;
2194;06M201;0;5;1299.78;157.46;0.00;0.00;;
2195;06M202;0;15;2874.38;179.40;0.00;0.00;;
2196;06M203;0;23;4309.58;182.18;0.00;0.00;;
2197;06M204;6;36;6677.94;344.36;2368.36;0.00;;
2198;06M20T;0;0;711.76;0.00;0.00;0.00;;
2199;06M04T;0;0;750.26;0.00;0.00;0.00;;
2200;06M12T;0;0;573.69;0.00;0.00;0.00;;
2201;06M18T;0;0;571.11;0.00;0.00;0.00;;
2202;06M211;0;9;1187.11;66.22;0.00;0.00;;
2203;06M212;0;28;2445.22;72.66;0.00;0.00;;
2204;06M213;0;36;3026.50;78.89;0.00;0.00;;
2205;06M214;0;44;3657.64;153.98;0.00;0.00;;
2319;07C061;2;14;4055.58;248.17;0.00;731.34;;
2320;07C062;4;24;8333.44;173.33;4277.85;0.00;;
2321;07C063;5;48;12493.34;485.64;4159.90;0.00;;
2322;07C064;0;0;22611.98;0.00;0.00;0.00;;
2323;07C071;3;12;3587.57;124.19;0.00;833.74;;
2324;07C072;0;30;6202.22;110.14;0.00;0.00;;
2325;07C073;7;57;9178.69;298.01;2976.48;0.00;;
2326;07C074;0;0;16629.51;0.00;0.00;0.00;;
2327;07C081;3;13;2303.60;153.01;0.00;503.92;;
2328;07C082;4;39;7145.18;143.92;4841.57;0.00;;
2329;07C083;11;63;11080.55;137.14;3935.38;0.00;;
2330;07C084;22;134;20817.42;289.97;9736.87;0.00;;
2331;07C091;4;23;9698.72;226.87;0.00;1447.69;;
2332;07C092;4;33;12743.58;209.06;3044.86;0.00;;
2333;07C093;9;50;16297.55;211.09;3553.97;0.00;;
2334;07C094;10;80;22630.36;526.35;6332.81;0.00;;
2335;07C101;3;17;6868.04;200.42;0.00;1084.46;;
2336;07C102;5;30;10308.20;177.91;3440.16;0.00;;
2337;07C103;9;52;14222.12;195.95;3913.92;0.00;;
2338;07C104;21;128;29114.31;424.63;14892.20;0.00;;
2339;07C111;5;27;8214.53;172.95;0.00;1057.45;;
2340;07C112;7;39;10289.95;195.82;2075.42;0.00;;
2341;07C113;10;59;14206.44;338.40;3916.49;0.00;;
