LPP_COD;VAL_DTD;LPP_TAR;LPP_PRU
3166110;28MAR2007:00:00:00;237.00;237.00
3166310;01SEP2011:00:00:00;1050.00;1050.00
3166385;08SEP2003:00:00:00;365.88;365.88
3166422;19JUL2007:00:00:00;550.00;550.00
3166497;21MAY2005:00:00:00;52.75;52.75
3166557;21MAY2005:00:00:00;439.05;439.05
3166764;01SEP2012:00:00:00;925.00;925.00
3166801;27JUL2005:00:00:00;221.05;221.05
3167031;08SEP2003:00:00:00;243.92;243.92
3167048;18JUL2006:00:00:00;117.00;117.00
3167150;08SEP2003:00:00:00;54.88;54.88
3167309;01NOV2013:00:00:00;894.20;894.20
3167462;30DEC2008:00:00:00;4500.00;4500.00
3167491;21MAY2005:00:00:00;4800.00;4800.00
3167700;01SEP2012:00:00:00;925.00;925.00
3168036;19SEP2013:00:00:00;925.00;925.00
3168042;01NOV2013:00:00:00;1031.77;1031.77
3168190;01SEP2012:00:00:00;925.00;925.00
3168266;08SEP2010:00:00:00;89.68;89.68
3168272;17JUL2013:00:00:00;1003.03;1003.03
3168289;23OCT2013:00:00:00;925.00;925.00
3168409;22AUG2013:00:00:00;1000.00;1000.00
3168562;18JUL2006:00:00:00;490.00;490.00
3168639;01NOV2013:00:00:00;365.89;365.89
3168830;08SEP2003:00:00:00;152.45;152.45
3169001;08SEP2003:00:00:00;152.45;152.45
3169099;02AUG2006:00:00:00;152.45;152.45
3169107;06MAR2012:00:00:00;9668.00;9668.00
3169188;19SEP2013:00:00:00;925.00;925.00
3169283;08SEP2003:00:00:00;213.43;213.43
3169679;07JUN2006:00:00:00;1150.00;1150.00
3169722;21MAY2005:00:00:00;118.15;118.15
3169863;08SEP2003:00:00:00;213.43;213.43
3170487;28NOV2005:00:00:00;213.43;213.43
3170665;21MAY2005:00:00:00;585.40;585.40
3170671;08SEP2003:00:00:00;152.45;152.45
3170725;04MAR2013:00:00:00;4500.00;4500.00
3170754;30NOV2006:00:00:00;550.00;550.00
3170783;19SEP2013:00:00:00;925.00;925.00
3170790;08SEP2003:00:00:00;221.05;221.05
3170895;01NOV2013:00:00:00;365.89;365.89
3170984;08SEP2003:00:00:00;503.08;503.08
3171110;21MAY2005:00:00:00;1524.49;1524.49
3171200;21MAY2005:00:00:00;327.77;327.77
3171311;21MAY2005:00:00:00;28.97;28.97
3171400;21MAY2005:00:00:00;39.64;39.64
3171587;21MAY2005:00:00:00;364.35;364.35
3171593;04APR2013:00:00:00;2755.00;2755.00
3171860;07JUN2006:00:00:00;336.61;336.61
3171950;23OCT2013:00:00:00;925.00;925.00
3172032;08SEP2003:00:00:00;152.45;152.45
3172463;27MAY2013:00:00:00;850.00;850.00
3172517;21MAY2005:00:00:00;167.69;167.69
3172658;20FEB2014:00:00:00;3007.00;3007.00
3172960;18DEC2013:00:00:00;1264.69;1264.69
3173089;08SEP2003:00:00:00;152.45;152.45
3173155;08SEP2003:00:00:00;243.92;243.92
3173439;19SEP2013:00:00:00;925.00;925.00
3173511;21AUG2012:00:00:00;230.00;230.00
3173706;05JUL2011:00:00:00;428.33;428.33
3173764;21MAY2005:00:00:00;350.63;350.63
3173770;21MAY2005:00:00:00;21.95;21.95
3173853;17JUL2013:00:00:00;4186.56;4186.56
3174108;08SEP2003:00:00:00;152.45;152.45
3174380;21MAY2005:00:00:00;242.39;242.39
3174580;21MAY2005:00:00:00;2915.59;2915.59
3174628;21MAY2005:00:00:00;182.94;182.94
3174947;21MAY2005:00:00:00;204.89;204.89
3174960;01NOV2013:00:00:00;1004.26;1004.26
3175131;21MAY2005:00:00:00;388.74;388.74
3175148;20FEB2014:00:00:00;925.00;925.00
3175310;01NOV2013:00:00:00;258.59;258.59
3175361;21MAY2005:00:00:00;228.22;228.22
3175378;21MAY2005:00:00:00;1150.00;1150.00
3175390;21MAY2005:00:00:00;34.45;34.45
3175527;21MAY2005:00:00:00;44.06;44.06
3175533;27MAY2013:00:00:00;850.00;850.00
3175540;18DEC2013:00:00:00;3924.90;3924.90
3175711;21MAY2005:00:00:00;1332.40;1332.40
3175830;21MAY2005:00:00:00;234.16;234.16
3176047;23OCT2013:00:00:00;925.00;925.00
3176320;04MAR2013:00:00:00;5268.00;5268.00
3176350;22AUG2012:00:00:00;9414.82;9414.82
3176478;20OCT2010:00:00:00;3577.00;3577.00
3177383;10MAY2007:00:00:00;371.52;371.52
3177466;25JAN2011:00:00:00;9668.00;9668.00
3177472;08SEP2010:00:00:00;550.00;550.00
3177549;26SEP2007:00:00:00;3577.00;3577.00
3177590;21MAY2005:00:00:00;209.16;209.16
3177615;17JUL2013:00:00:00;3183.53;3183.53
3177696;30NOV2006:00:00:00;800.00;800.00
3177800;21MAY2005:00:00:00;609.80;609.80
3177970;30APR2013:00:00:00;760.00;760.00
3178230;17JUL2013:00:00:00;1003.03;1003.03
3178253;25JUN2008:00:00:00;117.00;117.00
3178260;08SEP2003:00:00:00;221.05;221.05
3178402;14MAR2006:00:00:00;100.00;100.00
3178460;21MAY2005:00:00:00;249.56;249.56
3178632;09APR2007:00:00:00;1415.00;1415.00
3178780;21MAY2005:00:00:00;182.94;182.94
3179117;08SEP2003:00:00:00;243.92;243.92
3179181;08SEP2003:00:00:00;152.45;152.45
3179519;26SEP2005:00:00:00;700.00;700.00
3179548;20NOV2003:00:00:00;167.69;167.69
3179650;08SEP2003:00:00:00;152.45;152.45
3179672;21MAY2005:00:00:00;409.78;409.78
3179790;21MAY2005:00:00:00;45.73;45.73
3179844;17JUL2013:00:00:00;1003.03;1003.03
3179991;23OCT2013:00:00:00;925.00;925.00
3180008;21MAY2005:00:00:00;160.99;160.99
3180014;08SEP2003:00:00:00;182.94;182.94
3180215;21MAY2005:00:00:00;512.23;512.23
3180385;17JUL2013:00:00:00;1003.03;1003.03
3180468;31MAR2011:00:00:00;850.00;850.00
3180505;08SEP2003:00:00:00;243.92;243.92
3180511;08SEP2003:00:00:00;182.94;182.94
3180600;23OCT2013:00:00:00;925.00;925.00
3180630;06JUN2013:00:00:00;295.00;0.00
3180681;08SEP2003:00:00:00;243.92;243.92
3180698;08SEP2010:00:00:00;448.38;448.38
3180741;04MAR2013:00:00:00;144.83;144.83
3180860;21MAY2005:00:00:00;13.72;13.72
3181114;08SEP2003:00:00:00;152.45;152.45
3181203;21MAY2005:00:00:00;56.56;56.56
3181232;21MAY2005:00:00:00;381.12;381.12
3181278;19SEP2013:00:00:00;925.00;925.00
3181284;01SEP2012:00:00:00;925.00;925.00
3181404;08SEP2003:00:00:00;213.43;213.43
3181485;08SEP2010:00:00:00;422.00;422.00
3181752;21MAY2005:00:00:00;154.43;154.43
3181835;06MAR2012:00:00:00;8057.00;8057.00
3181841;01JAN2007:00:00:00;96.00;96.00
3181870;21MAY2005:00:00:00;378.68;378.68
3182349;05NOV2008:00:00:00;412.00;412.00
3182355;29JUL2008:00:00:00;310.00;310.00
3182562;26SEP2007:00:00:00;4704.00;4704.00
3182591;21MAY2005:00:00:00;253.07;253.07
3182697;21MAY2005:00:00:00;5274.74;5274.74
3182823;05DEC2013:00:00:00;9668.00;9668.00
3182852;01SEP2011:00:00:00;1050.00;1050.00
3183099;08SEP2010:00:00:00;474.75;474.75
3183142;07JUN2006:00:00:00;348.35;348.35
3183165;21MAY2005:00:00:00;57.93;57.93
3183194;07JUN2006:00:00:00;841.52;841.52
3183389;21MAY2005:00:00:00;82.32;82.32
3183509;28MAR2007:00:00:00;310.00;310.00
3183544;21MAY2005:00:00:00;219.53;219.53
3183604;09APR2007:00:00:00;1550.00;1550.00
3183633;21MAY2005:00:00:00;70.13;70.13
3183857;21MAY2005:00:00:00;248.49;248.49
3183863;07SEP2006:00:00:00;227.00;227.00
3184058;21MAY2005:00:00:00;1711.09;1711.09
3184093;21MAY2005:00:00:00;878.11;878.11
3184207;08SEP2010:00:00:00;3059.50;3059.50
3184503;08SEP2003:00:00:00;152.45;152.45
3184510;05OCT2011:00:00:00;1000.00;1000.00
3184549;06JUN2013:00:00:00;629.31;629.31
3184555;01NOV2013:00:00:00;727.95;727.95
3184704;21MAY2005:00:00:00;99.85;99.85
3184779;08JAN2013:00:00:00;1800.00;1800.00
3184839;06JUN2013:00:00:00;629.31;629.31
3184911;21MAY2005:00:00:00;190.26;190.26
3184934;17JUL2013:00:00:00;1003.03;1003.03
3185307;13SEP2011:00:00:00;3577.00;3577.00
3185419;09JUL2013:00:00:00;1000.00;1000.00
3185750;21MAY2005:00:00:00;169.22;169.22
3185767;21MAY2005:00:00:00;67.08;67.08
3185968;07SEP2006:00:00:00;336.00;336.00
3186011;08SEP2003:00:00:00;152.45;152.45
3186034;01NOV2013:00:00:00;727.95;727.95
3186293;01NOV2013:00:00:00;101.45;101.45
3186318;08SEP2003:00:00:00;167.69;167.69
3186376;08SEP2003:00:00:00;152.45;152.45
3186554;21MAY2005:00:00:00;317.09;317.09
3186614;21MAY2005:00:00:00;17.53;17.53
3186666;23OCT2013:00:00:00;925.00;925.00
3186778;19SEP2013:00:00:00;925.00;925.00
3186809;23OCT2013:00:00:00;925.00;925.00
3186844;23OCT2013:00:00:00;925.00;925.00
3186940;30DEC2008:00:00:00;5268.00;5268.00
3187045;21MAY2005:00:00:00;1170.81;1170.81
3187097;21MAY2005:00:00:00;11205.00;11205.00
3187134;08SEP2003:00:00:00;198.18;198.18
3187157;21MAY2005:00:00:00;280.51;280.51
3187217;17JUL2013:00:00:00;2581.00;2581.00
3187275;08SEP2003:00:00:00;152.45;152.45
3187499;08SEP2003:00:00:00;167.69;167.69
3187507;18DEC2013:00:00:00;1003.03;1003.03
3187602;21MAY2005:00:00:00;216.63;216.63
3187737;17JUL2013:00:00:00;1003.03;1003.03
3187855;17JUL2013:00:00:00;3183.53;3183.53
3187890;08SEP2003:00:00:00;213.43;213.43
3187915;21MAY2005:00:00:00;426.86;426.86
3187938;21MAY2005:00:00:00;154.43;154.43
3187944;21MAY2005:00:00:00;152.45;152.45
3188033;08SEP2003:00:00:00;221.05;221.05
3188116;01NOV2013:00:00:00;287.28;287.28
3188346;21MAY2005:00:00:00;234.16;234.16
3188441;21MAY2005:00:00:00;185.23;185.23
3188560;21MAY2005:00:00:00;73.18;73.18
3188576;25JAN2011:00:00:00;4955.00;4955.00
3188754;28MAR2007:00:00:00;412.00;412.00
3189050;21AUG2012:00:00:00;230.00;230.00
3189073;21MAY2005:00:00:00;207.33;207.33
3189200;21MAY2005:00:00:00;184.44;184.44
3189245;08SEP2003:00:00:00;152.45;152.45
3189340;23SEP2010:00:00:00;550.00;550.00
3189357;08SEP2003:00:00:00;221.05;221.05
3189423;07JUN2006:00:00:00;541.50;541.50
3189512;21MAY2005:00:00:00;2624.87;2624.87
3189587;21MAY2005:00:00:00;70.28;70.28
3189771;21MAY2005:00:00:00;156.11;156.11
3190165;23OCT2013:00:00:00;925.00;925.00
3190254;08SEP2003:00:00:00;30.49;30.49
3190343;08SEP2003:00:00:00;221.05;221.05
3190350;30NOV2006:00:00:00;550.00;550.00
3190389;05DEC2013:00:00:00;9668.00;9668.00
3190627;21MAY2005:00:00:00;102.45;102.45
3190716;21MAY2005:00:00:00;605.22;605.22
3190780;07JUN2006:00:00:00;658.58;658.58
3190857;21MAY2005:00:00:00;190.26;190.26
3190886;08SEP2003:00:00:00;152.45;152.45
3190900;21MAY2005:00:00:00;143.30;143.30
3191029;18JUL2006:00:00:00;237.00;237.00
3191348;27JUL2005:00:00:00;152.45;152.45
3191555;08SEP2003:00:00:00;243.92;243.92
3191621;28NOV2006:00:00:00;550.00;550.00
3191733;21MAY2005:00:00:00;376.24;376.24
3191756;21MAY2005:00:00:00;981.77;981.77
3191845;21MAY2005:00:00:00;148.89;148.89
3191868;21MAY2005:00:00:00;326.24;326.24
3191963;08SEP2003:00:00:00;243.92;243.92
3191970;21MAY2005:00:00:00;74.70;74.70
3191986;19SEP2013:00:00:00;925.00;925.00
3192017;21MAY2005:00:00:00;678.40;678.40
3192164;23OCT2013:00:00:00;925.00;925.00
3192477;04MAR2013:00:00:00;16000.00;16000.00
3192508;24JUL2012:00:00:00;3577.00;3577.00
3192603;17JUL2013:00:00:00;1003.03;1003.03
3192856;19SEP2013:00:00:00;925.00;925.00
3192900;17JUL2013:00:00:00;4186.56;4186.56
3192916;08SEP2003:00:00:00;213.43;213.43
3193057;21MAY2005:00:00:00;329.29;329.29
3193063;28MAR2007:00:00:00;490.00;490.00
3193070;21MAY2005:00:00:00;17.53;17.53
3193198;08SEP2003:00:00:00;152.45;152.45
3193212;21MAY2005:00:00:00;175.32;175.32
3193519;21MAY2005:00:00:00;152.45;152.45
3193749;13NOV2013:00:00:00;917.85;917.85
3193761;08SEP2003:00:00:00;152.45;152.45
3193956;08SEP2003:00:00:00;243.92;243.92
3194039;05NOV2008:00:00:00;237.00;237.00
3194230;01NOV2013:00:00:00;365.89;365.89
3194387;21MAY2005:00:00:00;32.93;32.93
3194393;07MAY2014:00:00:00;735.88;735.88
3194507;08SEP2003:00:00:00;152.45;152.45
3194648;17JUL2013:00:00:00;1003.03;1003.03
3194909;08SEP2003:00:00:00;213.43;213.43
3195180;01NOV2013:00:00:00;363.82;363.82
3195197;21MAY2005:00:00:00;57.93;57.93
3195323;22OCT2012:00:00:00;489.52;489.52
3195375;21MAY2005:00:00:00;4908.86;4908.86
3195636;22AUG2012:00:00:00;9414.82;9414.82
3195895;21MAY2005:00:00:00;350.63;350.63
3195932;21MAY2005:00:00:00;97.57;97.57
3196009;21MAY2005:00:00:00;49.24;49.24
3196015;09APR2007:00:00:00;1550.00;1550.00
3196096;19SEP2013:00:00:00;925.00;925.00
3196133;21MAY2005:00:00:00;518.94;518.94
3196222;22OCT2012:00:00:00;489.52;489.52
3196239;17JUL2013:00:00:00;4186.56;4186.56
3196370;28MAR2007:00:00:00;237.00;237.00
3196475;08SEP2003:00:00:00;167.69;167.69
3196601;19SEP2013:00:00:00;925.00;925.00
3196759;19SEP2013:00:00:00;925.00;925.00
3196802;08SEP2010:00:00:00;1266.00;1266.00
3196854;20FEB2014:00:00:00;2755.00;2755.00
3196883;08SEP2010:00:00:00;1477.00;1477.00
3196920;08SEP2003:00:00:00;152.45;152.45
3196943;21MAY2005:00:00:00;2341.62;2341.62
3197003;08SEP2003:00:00:00;152.45;152.45
3197486;08JAN2008:00:00:00;2900.00;2900.00
3197687;21MAY2005:00:00:00;33.54;33.54
3197730;23OCT2013:00:00:00;925.00;925.00
3197753;21MAY2005:00:00:00;124.40;124.40
3198103;21AUG2012:00:00:00;460.00;460.00
3198221;07MAY2014:00:00:00;2915.59;2915.59
3198244;21MAY2005:00:00:00;3006.29;3006.29
3198267;07JUN2006:00:00:00;775.66;775.66
3198356;21MAY2005:00:00:00;2464.49;2464.49
3198528;01NOV2013:00:00:00;884.46;884.46
3198540;28MAR2007:00:00:00;310.00;310.00
3198669;21MAY2005:00:00:00;219.53;219.53
3198764;21MAY2005:00:00:00;30.79;30.79
3198965;08SEP2003:00:00:00;213.43;213.43
3198994;28MAY2014:00:00:00;365.89;365.89
3199002;28MAR2007:00:00:00;490.00;490.00
3199189;08SEP2003:00:00:00;221.05;221.05
3199321;01NOV2013:00:00:00;707.48;707.48
3199440;21MAY2005:00:00:00;224.10;224.10
3199456;09JUL2013:00:00:00;221.05;221.05
3199491;21MAY2005:00:00:00;280.81;280.81
3199522;21MAY2005:00:00:00;73.18;73.18
3199574;19SEP2013:00:00:00;925.00;925.00
3199605;08SEP2003:00:00:00;152.45;152.45
3199634;23OCT2013:00:00:00;925.00;925.00
3199769;08SEP2003:00:00:00;152.45;152.45
3199806;08SEP2003:00:00:00;167.69;167.69
3200053;30SEP2009:00:00:00;570.77;570.77
3200099;08SEP2003:00:00:00;33.69;33.69
3200395;21MAY2005:00:00:00;533.57;533.57
3200627;21MAY2005:00:00:00;365.88;365.88
3200774;21MAY2005:00:00:00;804.93;804.93
3201199;21MAY2005:00:00:00;2655.66;2655.66
3201236;21MAY2005:00:00:00;100.92;100.92
3201549;21MAY2005:00:00:00;2748.35;2748.35
3201584;21MAY2005:00:00:00;102.45;102.45
3201733;11FEB2010:00:00:00;3242.44;3242.44
3201992;14JAN2008:00:00:00;2748.35;2748.35
3202129;21MAY2005:00:00:00;35.06;35.06
3202187;30JUN2005:00:00:00;343.00;343.00
3202477;30JUN2005:00:00:00;264.00;264.00
3202796;08SEP2003:00:00:00;33.69;33.69
3202922;21MAY2005:00:00:00;1311.06;1311.06
3203092;08SEP2003:00:00:00;219.53;219.53
3203608;21MAY2012:00:00:00;19939.50;19939.50
3203689;21MAY2005:00:00:00;274.41;274.41
3203979;30JUN2005:00:00:00;224.00;224.00
3204022;21MAY2005:00:00:00;100.92;100.92
3204039;21MAY2005:00:00:00;152.45;152.45
3204128;08SEP2003:00:00:00;146.35;146.35
3204140;21MAY2005:00:00:00;100.92;100.92
3204163;08SEP2003:00:00:00;33.69;33.69
3204460;21MAY2005:00:00:00;533.57;533.57
3204631;28SEP2004:00:00:00;33.69;33.69
3204772;21MAY2005:00:00:00;152.45;152.45
3204803;21MAY2005:00:00:00;480.21;480.21
3205197;11FEB2010:00:00:00;2655.66;2655.66
3205292;02JAN2013:00:00:00;19517.50;19517.50
3205323;21MAY2005:00:00:00;304.90;304.90
3205406;21MAY2005:00:00:00;102.45;102.45
3205441;08SEP2003:00:00:00;33.69;33.69
3205518;21MAY2005:00:00:00;570.77;570.77
3205613;23JAN2006:00:00:00;2748.35;2748.35
3205777;21MAY2005:00:00:00;320.14;320.14
3205790;30JUN2005:00:00:00;343.00;343.00
3205820;21MAY2005:00:00:00;2655.66;2655.66
3205895;21MAY2005:00:00:00;320.14;320.14
3206305;21MAY2005:00:00:00;56.56;56.56
3206417;21MAY2005:00:00:00;804.93;804.93
3206452;21MAY2005:00:00:00;292.70;292.70
3206676;21MAY2005:00:00:00;365.88;365.88
3206682;21MAY2005:00:00:00;687.85;687.85
3206707;24OCT2003:00:00:00;33.69;33.69
3206860;21MAY2005:00:00:00;152.45;152.45
3206908;21MAY2005:00:00:00;292.70;292.70
3206995;21MAY2005:00:00:00;2748.35;2748.35
3207687;21MAY2005:00:00:00;2748.35;2748.35
3207977;08SEP2003:00:00:00;33.69;33.69
3208310;21MAY2005:00:00:00;365.88;365.88
3208327;23FEB2011:00:00:00;804.93;804.93
3208340;21MAY2005:00:00:00;100.92;100.92
3208385;21MAY2005:00:00:00;3242.44;3242.44
3208439;08SEP2003:00:00:00;33.69;33.69
3208617;21MAY2005:00:00:00;320.14;320.14
3208646;05OCT2006:00:00:00;2748.35;2748.35
3208669;21MAY2005:00:00:00;570.77;570.77
3208913;21MAY2005:00:00:00;533.57;533.57
3209485;21MAY2005:00:00:00;1311.06;1311.06
3209663;21MAY2005:00:00:00;35.06;35.06
3209746;21MAY2005:00:00:00;1311.06;1311.06
3209806;21MAY2005:00:00:00;365.88;365.88
3209893;21MAY2005:00:00:00;100.92;100.92
3209982;22OCT2012:00:00:00;3242.44;3242.44
3210070;21MAY2005:00:00:00;35.06;35.06
3210198;21MAY2005:00:00:00;3242.44;3242.44
3210206;21MAY2005:00:00:00;152.45;152.45
3210330;21MAY2005:00:00:00;2748.35;2748.35
3210471;21MAY2005:00:00:00;56.56;56.56
3210873;21MAY2005:00:00:00;152.45;152.45
3210880;24JUL2012:00:00:00;570.77;570.77
3211192;21MAY2005:00:00:00;102.45;102.45
3211230;21MAY2005:00:00:00;533.57;533.57
3211275;30JUL2007:00:00:00;280.00;280.00
3211298;21MAY2005:00:00:00;102.45;102.45
3211625;21MAY2005:00:00:00;304.90;304.90
3211855;30JUN2005:00:00:00;224.00;224.00
3211915;09NOV2005:00:00:00;687.85;687.85
3212004;30SEP2009:00:00:00;35.06;35.06
3212139;23FEB2011:00:00:00;570.77;570.77
3212145;14JUN2005:00:00:00;304.90;304.90
3212270;21MAY2005:00:00:00;35.06;35.06
3212895;21MAY2005:00:00:00;480.21;480.21
3213044;21MAY2005:00:00:00;320.14;320.14
3213469;21MAY2005:00:00:00;35.06;35.06
3213593;21MAY2005:00:00:00;2748.35;2748.35
3213819;21MAY2005:00:00:00;292.70;292.70
3214569;21MAY2005:00:00:00;365.88;365.88
3214658;21MAY2005:00:00:00;533.57;533.57
3215391;21MAY2005:00:00:00;365.88;365.88
3215468;30JUN2005:00:00:00;224.00;224.00
3215770;05OCT2006:00:00:00;2748.35;2748.35
3216031;18JUL2006:00:00:00;250.00;250.00
3216108;21MAY2005:00:00:00;365.88;365.88
3216172;21MAY2005:00:00:00;102.45;102.45
3216195;21MAY2005:00:00:00;304.90;304.90
3216367;21MAY2005:00:00:00;841.52;841.52
3216670;21MAY2005:00:00:00;274.41;274.41
3216723;21MAY2005:00:00:00;304.90;304.90
3217220;21MAY2005:00:00:00;687.85;687.85
3217326;21MAY2005:00:00:00;100.92;100.92
3217332;21MAY2005:00:00:00;2655.66;2655.66
3217450;21MAY2005:00:00:00;687.85;687.85
3217651;21MAY2005:00:00:00;3242.44;3242.44
3217993;21MAY2005:00:00:00;365.88;365.88
3218395;21MAY2005:00:00:00;274.41;274.41
3218509;21MAY2005:00:00:00;2748.35;2748.35
3218550;22SEP2009:00:00:00;804.93;804.93
3218633;08SEP2003:00:00:00;33.69;33.69
3219087;21MAY2005:00:00:00;304.90;304.90
3219160;24JUN2004:00:00:00;33.69;33.69
3219182;21MAY2005:00:00:00;2748.35;2748.35
3219265;21MAY2005:00:00:00;3242.44;3242.44
3219561;21MAY2005:00:00:00;274.41;274.41
3219680;30SEP2009:00:00:00;292.70;292.70
3219839;21MAY2005:00:00:00;102.45;102.45
3219874;21MAY2005:00:00:00;2748.35;2748.35
3220179;21MAY2005:00:00:00;304.90;304.90
3220400;23JAN2008:00:00:00;264.00;264.00
3220481;08SEP2003:00:00:00;219.53;219.53
3220535;13OCT2010:00:00:00;3242.44;3242.44
3220624;21MAY2005:00:00:00;365.88;365.88
3220920;21MAY2005:00:00:00;365.88;365.88
3221010;21MAY2005:00:00:00;100.92;100.92
3221061;08SEP2003:00:00:00;33.69;33.69
3221150;21MAY2005:00:00:00;1311.06;1311.06
3221919;21MAY2005:00:00:00;533.57;533.57
3222209;21MAY2005:00:00:00;480.21;480.21
3222238;12MAR2004:00:00:00;33.69;33.69
3222250;21MAY2005:00:00:00;304.90;304.90
3222422;21MAY2005:00:00:00;35.06;35.06
3222735;21MAY2005:00:00:00;320.14;320.14
3222913;21MAY2005:00:00:00;480.21;480.21
3222988;31JUL2006:00:00:00;3242.44;3242.44
3223002;21MAY2005:00:00:00;365.88;365.88
3223143;21MAY2005:00:00:00;533.57;533.57
3223249;21MAY2005:00:00:00;804.93;804.93
2332730;08SEP2003:00:00:00;659.19;0.00
2332775;08SEP2003:00:00:00;957.68;0.00
2332806;08SEP2003:00:00:00;919.12;0.00
2332901;08SEP2003:00:00:00;783.13;0.00
2333770;08SEP2003:00:00:00;1087.42;0.00
2334410;08SEP2003:00:00:00;1015.31;0.00
2334604;08SEP2003:00:00:00;775.66;0.00
2334774;08SEP2003:00:00:00;960.73;0.00
2334998;08SEP2003:00:00:00;984.67;0.00
2335207;08SEP2003:00:00:00;921.10;0.00
2335213;08SEP2003:00:00:00;695.17;0.00
2335302;08SEP2003:00:00:00;917.29;0.00
2335673;08SEP2003:00:00:00;786.94;0.00
2335791;08SEP2003:00:00:00;199.71;0.00
2335970;08SEP2003:00:00:00;19.67;0.00
2336046;08SEP2003:00:00:00;1193.37;0.00
2336098;08SEP2003:00:00:00;1066.53;0.00
2336129;08SEP2003:00:00:00;1026.29;0.00
2336141;08SEP2003:00:00:00;876.73;0.00
2336260;08SEP2003:00:00:00;766.36;0.00
2336342;08SEP2003:00:00:00;1075.53;0.00
2336477;08SEP2003:00:00:00;877.95;0.00
2336483;08SEP2003:00:00:00;620.62;0.00
2336589;08SEP2003:00:00:00;918.96;0.00
2336810;08SEP2003:00:00:00;786.94;0.00
2336833;08SEP2003:00:00:00;1133.61;0.00
2336862;08SEP2003:00:00:00;753.25;0.00
2337034;08SEP2003:00:00:00;962.11;0.00
2337063;08SEP2003:00:00:00;1075.07;0.00
2337264;08SEP2003:00:00:00;763.92;0.00
2337287;08SEP2003:00:00:00;872.62;0.00
2337293;08SEP2003:00:00:00;1026.44;0.00
2337809;08SEP2003:00:00:00;813.01;0.00
2337815;08SEP2003:00:00:00;872.62;0.00
2338571;08SEP2003:00:00:00;801.88;0.00
2338594;08SEP2003:00:00:00;756.45;0.00
2338648;08SEP2003:00:00:00;816.82;0.00
2338743;08SEP2003:00:00:00;962.11;0.00
2338944;08SEP2003:00:00:00;731.91;0.00
2338973;08SEP2003:00:00:00;35.22;0.00
2339062;08SEP2003:00:00:00;723.37;0.00
2339346;08SEP2003:00:00:00;667.88;0.00
2339398;08SEP2003:00:00:00;771.24;0.00
2339719;08SEP2003:00:00:00;806.30;0.00
2339837;08SEP2003:00:00:00;824.90;0.00
2339866;08SEP2003:00:00:00;1178.43;0.00
2340119;08SEP2003:00:00:00;36.59;0.00
2340208;05JUL2011:00:00:00;900.00;0.00
2340438;08SEP2003:00:00:00;735.72;0.00
2340600;08SEP2003:00:00:00;1132.24;0.00
2340970;08SEP2003:00:00:00;1024.46;0.00
2341290;08SEP2003:00:00:00;1055.71;0.00
2341389;08SEP2003:00:00:00;1126.29;0.00
2341395;08SEP2003:00:00:00;805.54;0.00
2341449;08SEP2003:00:00:00;199.71;0.00
2341544;08SEP2003:00:00:00;960.73;0.00
2341550;08SEP2003:00:00:00;875.82;0.00
2341662;08SEP2003:00:00:00;1035.74;0.00
2342118;08SEP2003:00:00:00;641.51;0.00
2342160;08SEP2003:00:00:00;888.02;0.00
2342331;08SEP2003:00:00:00;847.31;0.00
2342354;08SEP2003:00:00:00;792.58;0.00
2342555;08SEP2003:00:00:00;659.80;0.00
2342638;08SEP2003:00:00:00;962.11;0.00
2342800;08SEP2003:00:00:00;602.63;0.00
2343052;08SEP2003:00:00:00;939.09;0.00
2343543;08SEP2003:00:00:00;878.56;0.00
2343566;08SEP2003:00:00:00;808.13;0.00
2343840;08SEP2003:00:00:00;574.28;0.00
2343856;08SEP2003:00:00:00;9.17;0.00
2344092;08SEP2003:00:00:00;859.20;0.00
2344100;08SEP2003:00:00:00;5.32;0.00
2344123;08SEP2003:00:00:00;880.09;0.00
2344146;08SEP2003:00:00:00;909.97;0.00
2344324;08SEP2003:00:00:00;732.67;0.00
2344548;08SEP2003:00:00:00;1211.21;0.00
2344689;08SEP2003:00:00:00;790.75;0.00
2344867;08SEP2003:00:00:00;680.23;0.00
2345016;08SEP2003:00:00:00;880.09;0.00
2345074;08SEP2003:00:00:00;1118.82;0.00
2345358;08SEP2003:00:00:00;781.30;0.00
2345401;08SEP2003:00:00:00;679.01;0.00
2345588;08SEP2003:00:00:00;623.52;0.00
2345619;08SEP2003:00:00:00;723.52;0.00
2345772;08SEP2003:00:00:00;523.66;0.00
2345803;08SEP2003:00:00:00;895.64;0.00
2346228;08SEP2003:00:00:00;1178.43;0.00
2346292;08SEP2003:00:00:00;956.62;0.00
2346375;08SEP2003:00:00:00;792.13;0.00
2346441;08SEP2003:00:00:00;199.71;0.00
2346518;08SEP2003:00:00:00;1190.93;0.00
2347044;08SEP2003:00:00:00;1074.00;0.00
2347340;08SEP2003:00:00:00;919.42;0.00
2347618;08SEP2003:00:00:00;850.21;0.00
2347707;08SEP2003:00:00:00;973.39;0.00
2347736;08SEP2003:00:00:00;880.09;0.00
2347742;08SEP2003:00:00:00;736.94;0.00
2348084;08SEP2003:00:00:00;798.22;0.00
2348233;08SEP2003:00:00:00;1003.27;0.00
2348322;08SEP2003:00:00:00;683.28;0.00
2348339;08SEP2003:00:00:00;723.37;0.00
2348500;08SEP2003:00:00:00;859.81;0.00
2348569;08SEP2003:00:00:00;936.65;0.00
