PHA_PRS_IDE;PHA_ATC_CLA;GRP_GRP_COD;TEC_COL
3555543;C01;;0
3555566;C01;;0
3555572;C01;;0
3555589;C01;;0
3555595;C01;;0
3555603;C01;;0
3555649;D08;;0
3533872;J01;Ant;0
3533889;J01;Ant;0
3533895;J01;Ant;0
3534251;A03;;0
3534280;L02;;0
3534311;M04;;0
3534328;C01;;0
3534340;C04;;0
3534357;C04;;0
3534423;N05;Psy;0
3534446;M03;;0
3534469;C01;;0
3534506;C01;;0
3534587;G01;;0
3534593;D06;;0
3534765;A10;;0
3534802;A10;;0
3534908;C10;;0
3534920;C10;;0
3534937;N02;;0
3534972;N02;;0
3534989;N02;;0
3534995;N02;;0
3535003;N02;;0
3535173;J05;;0
3535210;H01;;0
3535279;A03;;0
3535552;J01;Ant;0
3535569;J01;Ant;0
3535575;J01;Ant;0
3535606;R01;;0
3535664;S01;;0
3535701;N03;;0
3485222;J01;Ant;0
3485311;A02;;0
3485340;A02;;0
3485392;A02;;0
3485423;A02;;0
3485481;C03;;0
3485506;INC;;0
3485564;M01;;0
3485570;C08;;0
3485587;N07;;0
3485618;N05;Psy;0
3525714;L03;;0
3525737;L03;;0
3525772;L03;;0
3525855;L03;;0
3525884;L03;;0
3525909;A10;;0
3467336;C03;;0
3467342;A02;;0
3467359;A02;;0
3467365;A02;;0
3473006;A06;;0
3473041;N02;;0
3473058;N02;;0
3473118;A03;;0
3473124;M01;;0
3473153;M01;;0
3473176;M01;;0
3473182;M01;;0
3473207;M01;;0
3473265;S01;;0
3473288;B01;;0
3473302;B01;;0
3473319;B01;;0
3473331;B01;;0
3473348;B01;;0
3473360;B01;;0
3473377;A12;;0
3473443;N02;;0
3473495;S01;;0
3473532;R01;;0
3473621;N05;;0
3473638;D08;;0
3473667;N02;;0
3473704;N02;;0
3473816;J05;;0
3521449;L03;;0
3521455;L03;;0
3521461;L03;;0
3521627;C01;;0
3521633;C01;;0
3547874;A11;;0
3547880;A11;;0
3547934;G03;;0
3547957;N06;;0
3547986;H05;;0
3547992;H05;;0
3548000;M04;;0
3548046;A10;;0
3548081;A10;;0
3548129;A10;;0
3548164;A10;;0
3548201;A10;;0
3548230;N05;Psy;0
3548247;N05;Psy;0
3548425;C03;;0
3548514;J01;Ant;0
3548520;J01;Ant;0
3548572;N06;;0
3548595;C10;;0
3548626;C10;;0
3548632;C10;;0
3548649;C10;;0
3548655;N02;;0
3548678;N02;;0
3548715;N07;;0
3548738;N07;;0
3548885;A10;;0
3548916;A06;;0
3548951;A06;;0
3548997;C07;;0
3549011;C07;;0
3549034;C07;;0
3549057;C07;;0
3549086;C07;;0
3549117;A10;;0
3549212;J01;Ant;0
3549229;J01;Ant;0
3549235;J01;Ant;0
3549241;B01;;0
3549258;B01;;0
3549264;C07;;0
3549287;C07;;0
3549318;C07;;0
3549353;INC;;0
3549376;INC;;0
3549382;J07;;0
3549407;A10;;0
3549436;A10;;0
3549459;A10;;0
3549471;A10;;0
3549525;A10;;0
3549643;G03;;0
3432361;J01;Ant;0
3432378;J01;Ant;0
3432384;J01;Ant;0
3432390;J01;Ant;0
3432409;J01;Ant;0
3432421;S01;;0
3432444;C07;;0
3432450;C07;;0
3432473;R05;;0
3432533;M01;;0
3432556;M01;;0
3432616;S01;;0
3433053;R05;;0
3433113;G04;;0
3433188;G04;;0
3433202;A04;;0
3433248;J01;Ant;0
3433277;C08;;0
3433283;J01;Ant;0
3433308;J01;Ant;0
3433314;J01;Ant;0
3565866;R03;;0
3565872;R03;;0
3565889;R03;;0
3565932;J05;;0
3565949;R03;;0
3565955;R03;;0
3565961;R03;;0
3566009;N02;;0
3566038;G03;;0
3566050;A12;;0
3566067;A12;;0
3566162;A10;;0
3566268;A10;;0
3566506;G03;;0
3566512;G03;;0
3566587;J01;Ant;0
3566618;J01;Ant;0
3566653;C09;;0
3566676;C09;;0
3566682;N02;;0
3566794;J05;;0
3566802;J05;;0
3566819;J05;;0
3566825;A12;;0
3567138;G03;;0
3567167;N02;;0
3567316;G03;;0
3567322;G03;;0
3567345;C01;;0
3567351;C01;;0
3567428;A02;;0
3567440;A02;;0
3567517;C03;;0
3567523;B01;;0
3567612;H01;;0
3513964;A10;;0
3513993;G03;;0
3514001;G03;;0
3514024;G03;;0
3514030;G03;;0
3514053;G03;;0
3514076;G03;;0
3514099;G03;;0
3514107;G03;;0
3514739;A07;;0
3514768;C03;;0
3514780;C07;;0
3514797;N07;;0
3514805;N07;;0
3514828;N07;;0
3514834;N07;;0
3514917;C09;;0
3514923;C09;;0
3514946;N06;;0
3514969;N06;;0
3515354;R06;;0
3525921;A10;;0
3525944;A10;;0
3525996;J07;;0
3526010;B05;;0
3526056;B05;;0
3526300;B05;;0
3526317;B05;;0
3526323;B05;;0
3526429;M01;;0
3526435;G03;;0
3526470;R03;;0
3526487;R03;;0
3526493;R03;;0
3526501;D06;;0
3526547;M01;;0
3526725;M04;;0
3526814;M01;;0
3526837;M01;;0
3526843;C03;;0
3526866;C04;;0
3526895;C04;;0
3526984;C04;;0
3526990;C04;;0
3527340;M01;;0
3555678;C09;;0
3555721;C09;;0
3555750;C10;Sta;0
3555951;INC;;0
3556146;N02;;0
3556206;N06;;0
3556229;N04;;0
3556264;M01;;0
3556270;M02;;0
3556301;INC;;0
3556318;A12;;0
3567859;B03;;0
3567865;B03;;0
3567871;B03;;0
3567888;B03;;0
3567894;B03;;0
3567902;B03;;0
3567919;B03;;0
3567925;B03;;0
3567931;B03;;0
3567948;B03;;0
3567954;B03;;0
3567960;B03;;0
3567977;B03;;0
3567983;B03;;0
3568008;B03;;0
3568014;B03;;0
3568020;B03;;0
3568037;B03;;0
3568043;B03;;0
3568066;B03;;0
3568072;B03;;0
3568089;B03;;0
3568095;B03;;0
3568103;B03;;0
3568126;B03;;0
3568132;B03;;0
3568149;B03;;0
3568161;G03;;0
3568184;J07;;0
3568445;J01;Ant;0
3568451;J01;Ant;0
3568468;J01;Ant;0
3568474;M05;;0
3568480;M05;;0
3568497;J01;Ant;0
3568528;C09;;0
3568592;C09;;0
3568652;C07;;0
3568669;C07;;0
3568830;G04;;0
3568942;M05;;0
3568988;C09;;0
3569025;C09;;0
3521662;A10;;0
3521679;A10;;0
3521751;G03;;0
3521805;A10;;0
3521828;G03;;0
3521998;R05;;0
3522006;R05;;0
3522101;A03;;0
3522118;A03;;0
3522124;A03;;0
3522130;A03;;0
3522147;A03;;0
3522153;A03;;0
3522176;N02;;0
3522199;C10;;0
3522207;C10;;0
3522213;N07;;0
3522242;C10;;0
3522259;C10;;0
3522265;S01;;0
3522377;C03;;0
3522383;C03;;0
3522408;C03;;0
3522420;J05;;0
3522466;A02;;0
3473822;N02;;0
3473839;N06;;0
3473986;S01;;0
3474069;R05;;0
3474081;C04;;0
3474112;V08;;0
3474129;V08;;0
3474135;V08;;0
3474141;V08;;0
3474158;L03;;0
3474164;L03;;0
3474170;L03;;0
3474224;D08;;0
3474230;N04;;0
3474282;N04;;0
3474419;B01;;0
3474477;B01;;0
3474508;B01;;0
3474514;A12;;0
3474684;N06;;0
3474690;N06;;0
3474715;N06;;0
3474721;N06;;0
3474744;N06;;0
3474796;A02;;0
3474827;J01;Ant;0
3474856;N05;Psy;0
3474891;A02;;0
3474916;C04;;0
3474997;A07;;0
3475011;A02;;0
3475063;R05;;0
3475092;M01;;0
3475123;C10;;0
3475169;C09;;0
3475287;C09;;0
3475494;V03;;0
3475755;A07;;0
3475761;A07;;0
3475778;C08;;0
3475784;C08;;0
3475815;N05;Psy;0
3475821;N05;Psy;0
3475838;J01;Ant;0
3475850;N06;;0
3539113;C09;;0
3539320;C09;;0
3539550;V04;;0
3539633;J07;;0
3539745;M01;;0
3540145;G03;;0
3540151;G03;;0
3540398;C09;;0
3540441;A10;;0
3540458;A10;;0
3540464;N02;;0
3540470;N02;;0
3540487;C04;;0
3540493;C04;;0
3540501;C04;;0
3540518;A07;;0
3540524;C08;;0
3540553;C08;;0
3540694;N06;;0
3540719;C01;;0
3540814;A03;;0
3488686;R05;;0
3488700;N05;Psy;0
3488746;N05;Psy;0
3488781;R05;;0
3488901;C07;;0
3488918;C07;;0
3488947;N07;;0
3488982;N07;;0
3489013;N02;;0
3489042;N02;;0
3489065;N02;;0
3489088;N02;;0
3489102;N05;Psy;0
3433343;J01;Ant;0
3433372;J01;Ant;0
3433550;D10;;0
3433567;D10;;0
3433716;H05;;0
3433797;N02;;0
3506332;C09;;0
3506378;C09;;0
3506390;C09;;0
3506444;B01;;0
3506510;N02;;0
3506616;R05;;0
3506645;C09;;0
3506651;A02;;0
3506668;N02;;0
3506674;N04;;0
3506705;N07;;0
3506711;N07;;0
3506734;N02;;0
3506740;J01;Ant;0
3506763;C07;;0
3506881;D08;;0
3506898;D08;;0
3507082;C09;;0
3507219;A03;;0
3507395;J01;Ant;0
3507403;J01;Ant;0
3507426;J01;Ant;0
3507449;J01;Ant;0
3507484;S03;;0
3507521;N04;;0
3507573;N04;;0
3507662;C09;;0
3507685;C09;;0
3507722;C09;;0
3508012;INC;;0
3508029;INC;;0
3508070;L03;;0
3508087;L03;;0
3508093;L03;;0
3508271;V08;;0
3508288;V08;;0
3508294;V08;;0
3508383;C09;;0
3508472;C09;;0
3508578;C09;;0
3508650;A06;;0
3508667;INC;;0
3508934;M01;;0
3508986;M01;;0
3509141;M01;;0
3509187;C01;;0
3509230;C01;;0
3510256;C01;;0
3510291;N06;;0
3510368;C01;;0
3510374;C01;;0
3510380;G01;;0
3510397;C01;;0
3510405;C01;;0
3510411;C01;;0
3510434;J05;;0
3510440;J05;;0
3510500;INC;;0
3510575;A10;;0
3510581;A10;;0
3510670;N02;;0
3510718;N02;;0
3510753;N02;;0
3510807;N02;;0
3510948;B05;;0
3510954;B05;;0
3510977;B05;;0
3511066;G04;;0
3522911;B05;;0
3522928;B05;;0
3523158;S01;;0
3523164;S01;;0
3523170;N04;;0
3523307;D01;;0
3527498;A02;;0
3527966;L02;;0
3527989;N01;;0
3528084;D01;;0
3528115;J01;Ant;0
3528121;J01;Ant;0
3528138;C03;;0
3528144;A10;;0
3528167;A10;;0
3528210;C04;;0
3528256;C04;;0
3528291;C04;;0
3528316;C04;;0
3528380;J01;Ant;0
3528397;J01;Ant;0
3528411;C07;;0
3528428;C04;;0
3528434;C04;;0
3528440;C04;;0
3528457;C04;;0
3528463;N07;;0
3528492;N05;Psy;0
3528500;N05;Psy;0
3528569;N05;Psy;0
3528575;N05;Psy;0
3528629;N05;Psy;0
3528635;N05;Psy;0
3528664;INC;;0
3528701;N05;;0
3528718;M01;;0
3528724;M01;;0
3528753;M01;;0
3528799;M01;;0
3528977;N03;;0
3529178;N02;;0
3364286;G03;;0
3364493;B01;;0
3364524;S01;;0
3364530;S01;;0
3364547;S01;;0
3364553;S01;;0
3364576;S01;;0
3364599;C05;;0
3364607;INC;;0
3364694;R06;;0
3364731;J01;Ant;0
3364748;C09;;0
3364777;S01;;0
3364783;S01;;0
3364814;A10;;0
3364820;A10;;0
3364837;R05;;0
3364843;R05;;0
3364926;M01;;0
3364961;R03;;0
3365015;R05;;0
3365156;N05;Psy;0
3365162;N05;;0
3365179;N05;;0
3365185;N05;;0
3365216;J07;;0
3365239;J01;Ant;0
3365357;R03;;0
3365363;R03;;0
3545409;J01;Ant;0
3545415;J01;Ant;0
3545817;N03;;0
3545906;S01;;0
3545935;R03;;0
3545970;R03;;0
3546320;A10;;0
3546432;M01;;0
3546656;C07;;0
3546662;C07;;0
3546768;B05;;0
3576108;J01;Ant;0
3576114;J01;Ant;0
3522785;B05;;0
3522791;B05;;0
3522822;B05;;0
3522839;B05;;0
3581380;S01;;0
3581397;S01;;0
3581405;A12;;0
3581546;J05;;0
3581641;A07;;0
3581701;N06;;0
3581718;N06;;0
3581730;N05;Psy;0
3581753;N02;;0
3581799;R05;;0
3581865;C05;;0
3581871;C05;;0
3581888;C07;;0
3582296;C07;;0
3582310;A10;;0
3582327;M01;;0
3582416;J01;Ant;0
3582422;J01;Ant;0
3582497;J01;Ant;0
3582505;G03;;0
3582511;N06;;0
3582540;L02;;0
3582557;C01;;0
3582586;C01;;0
3582592;C01;;0
3582617;C01;;0
3582729;A06;;0
3582741;C07;;0
3582787;A06;;0
3582830;C04;;0
3582847;N07;;0
3582853;N07;;0
3582913;A06;;0
3582959;N05;Psy;0
3582994;N05;Psy;0
3583019;N05;Psy;0
3583025;M05;;0
3583060;C07;;0
3583077;A03;;0
3583083;A10;;0
3583195;R05;;0
3583255;R05;;0
3583290;C05;;0
3583309;C05;;0
3583315;C05;;0
3593437;C07;;0
3594023;L02;;0
3594046;L02;;0
3594069;C02;;0
3594112;M01;;0
3594141;A03;;0
3561331;B05;;0
3561348;B05;;0
3561354;B05;;0
3561555;N02;;0
3561578;S01;;0
3561644;J01;Ant;0
3561673;V04;;0
3561727;C05;;0
3561756;C05;;0
3561779;C05;;0
3561785;C05;;0
3561816;C05;;0
3561822;C05;;0
3561845;C05;;0
3561851;C05;;0
3561868;C05;;0
3561905;C10;Sta;0
3561934;C10;Sta;0
3561957;C10;Sta;0
3561992;N02;;0
3562017;N02;;0
3562069;N02;;0
3562448;A03;;0
3562537;C05;;0
3523514;A06;;0
3523589;N02;;0
3523603;N02;;0
3523661;C09;;0
3523690;J05;;0
3523773;B05;;0
3456114;R05;;0
3456290;N03;;0
3456309;N03;;0
3574546;C01;;0
3574552;G04;;0
3574569;G04;;0
3574575;C01;;0
3574581;C01;;0
3574598;M04;;0
3574641;M04;;0
3574664;M04;;0
3574693;N05;Psy;0
3574718;C01;;0
3574724;A02;;0
3574730;A02;;0
3574747;INC;;0
3574776;C01;;0
3574782;C01;;0
3574799;C01;;0
3574865;N02;;0
3574871;N02;;0
3632172;J02;;0
3632189;J02;;0
3632226;J02;;0
3632232;J02;;0
3632309;A02;;0
3632315;A02;;0
3632321;A02;;0
3632367;A02;;0
3632373;A02;;0
3632396;A02;;0
3632433;A02;;0
3632456;A02;;0
3632462;A02;;0
3632516;A02;;0
3632522;A02;;0
3632539;A02;;0
3632574;A02;;0
3632580;A02;;0
3632597;A02;;0
3632611;N05;;0
3632798;G03;;0
3632858;G03;;0
3632953;C09;;0
3632976;A07;;0
3633102;C04;;0
3633119;C04;;0
3633668;N02;;0
3634159;J05;;0
3634426;C08;;0
3634449;C08;;0
3634461;N01;;0
3634484;J05;;0
3634538;N04;;0
3634573;N04;;0
3634627;N04;;0
3634656;B03;;0
3634662;B03;;0
3634679;N04;;0
3634691;N04;;0
3634722;N04;;0
3634745;N04;;0
3634797;G03;;0
3634805;G03;;0
3634811;G03;;0
3634857;M05;;0
3634892;N06;;0
3634900;L02;;0
3589849;C01;;0
3589855;C01;;0
3589861;C01;;0
3589878;C01;;0
3589884;C01;;0
3589890;C01;;0
3589909;C01;;0
3589915;C01;;0
3589921;C01;;0
3590284;J01;Ant;0
3590427;N06;;0
3590516;N06;;0
3590522;M02;;0
3590539;M02;;0
3590545;A03;;0
3590574;C05;;0
3590580;A03;;0
3590597;N06;;0
3591786;G03;;0
3591817;G03;;0
3591852;G03;;0
3591881;G03;;0
3591912;C08;;0
3591935;C08;;0
3591941;A03;;0
3592202;S01;;0
3592219;D11;;0
3592231;D11;;0
3592254;B01;;0
3592260;B01;;0
3592277;S01;;0
3592320;C09;;0
3592372;C09;;0
3592840;A03;;0
3593041;M01;;0
3593058;J05;;0
3593101;S01;;0
3593124;J05;;0
3593153;J05;;0
3593199;J05;;0
3593377;C07;;0
3556324;A10;;0
3556353;A10;;0
3556399;J05;;0
3556407;J05;;0
3556436;J05;;0
3556471;N07;;0
3556494;N07;;0
3556525;B05;;0
3556548;B05;;0
3556554;B05;;0
3556583;N02;;0
3556614;J05;;0
3556620;J05;;0
3556637;J05;;0
3556643;J05;;0
3556666;J05;;0
3556672;A07;;0
3556689;A07;;0
3556703;N02;;0
3556726;J01;Ant;0
3556755;J01;Ant;0
3556821;C01;;0
3556850;C01;;0
3556896;J01;Ant;0
3556927;J01;Ant;0
3556991;G01;;0
3557080;A12;;0
3557097;N02;;0
3557111;J01;Ant;0
3557329;J01;Ant;0
3557507;C07;;0
3557559;C07;;0
3558197;J01;Ant;0
3558211;J01;Ant;0
3558234;J01;Ant;0
3558286;J01;Ant;0
3558292;J01;Ant;0
3558323;N02;;0
3558398;A02;;0
3516690;J07;;0
3516709;J07;;0
3517206;D03;;0
3517212;C03;;0
3517229;C08;;0
3614381;C08;;0
3614398;C08;;0
3614406;C09;;0
3614412;C09;;0
3614429;C04;;0
3614435;C08;;0
3614441;C08;;0
3614458;N06;;0
3614464;N06;;0
3614470;N06;;0
3614487;C01;;0
3614493;C01;;0
3614501;N05;Psy;0
3614518;N05;Psy;0
3614524;C03;;0
3614530;A10;;0
3614547;A10;;0
3614553;A03;;0
3614576;A11;;0
3614582;C10;;0
3614599;C10;;0
3614607;C10;;0
3614613;C10;;0
3614636;C07;;0
3614642;C07;;0
3614659;C08;;0
3614665;C08;;0
3614895;J01;Ant;0
3614903;J01;Ant;0
3614926;J01;Ant;0
3614932;J01;Ant;0
3614949;C05;;0
3615044;J01;Ant;0
3615067;J01;Ant;0
3615073;C07;;0
3615110;C07;;0
3615133;C07;;0
3615245;C07;;0
3615386;C09;;0
3615541;N06;;0
3615558;N06;;0
3615564;N06;;0
3615570;B03;;0
3615653;A12;;0
3615676;J05;;0
3615707;C01;;0
3615713;C01;;0
3615736;C01;;0
3615742;C01;;0
3615771;M05;;0
3615883;N02;;0
3615908;J05;;0
3530224;A11;;0
3530388;A06;;0
3530514;N03;;0
3530632;N03;;0
3530678;A07;;0
3530690;M01;;0
3530709;M01;;0
3530744;C07;;0
3530862;H01;;0
3530891;H01;;0
3530939;H01;;0
3530974;G03;;0
3530980;G03;;0
3531040;B03;;0
3531086;B03;;0
3531100;B03;;0
3531293;C07;;0
3531318;C07;;0
3531376;V08;;0
3531382;V08;;0
3531525;C07;;0
3531548;C07;;0
3531560;C07;;0
3672786;J01;Ant;0
3672792;N05;;0
3672817;N05;;0
3576120;J01;Ant;0
3576137;D10;;0
3576189;D10;;0
3576232;G03;;0
3576255;G03;;0
3576278;C09;;0
3576373;C09;;0
3576410;C09;;0
3576462;A03;;0
3576568;J01;Ant;0
3576574;J01;Ant;0
3576580;J01;Ant;0
3576597;J01;Ant;0
3576605;B03;;0
3576628;N06;;0
3576640;N06;;0
3576657;N06;;0
3576769;C01;;0
3576775;C01;;0
3576781;C01;;0
3576806;A03;;0
3576829;C01;;0
3576841;C01;;0
3576858;C01;;0
3576870;C01;;0
3576887;N02;;0
3576918;M03;;0
3576947;C05;;0
3576976;C05;;0
3576982;C05;;0
3576999;C05;;0
3577007;N02;;0
3577042;N06;;0
3577059;N05;;0
3577065;N05;;0
3577071;N05;;0
3577094;N05;;0
3577102;N05;;0
3461285;R03;;0
3461411;R03;;0
3461546;N02;;0
3639702;J06;;0
3639719;J06;;0
3639777;R06;;0
3640154;N06;;0
3640438;J05;;0
3640450;J05;;0
3640467;J05;;0
3640496;C09;;0
3640510;C09;;0
3640533;C09;;0
3640562;C09;;0
3640585;C09;;0
3640622;H01;;0
3640639;J05;;0
3640645;J05;;0
3640668;L01;;0
3640674;L01;;0
3640734;N05;;0
3640786;N05;;0
3640846;J07;;0
3641030;L04;;0
3641082;L04;;0
3641113;L04;;0
3641159;L04;;0
3641188;L04;;0
3641202;R03;;0
3641219;R03;;0
3641314;A02;;0
3641320;A02;;0
3641337;A02;;0
3641372;G03;;0
3601616;C07;;0
3601639;M01;;0
3601680;C10;;0
3601728;J05;;0
3601792;J05;;0
3601935;C09;;0
3601993;C09;;0
3602082;M05;;0
3562543;G04;;0
3562566;G04;;0
3562632;N05;;0
3562690;C05;;0
3562709;C05;;0
3616144;C01;;0
3616150;C07;;0
3616167;C07;;0
3616173;V08;;0
3616196;V08;;0
3616227;H03;;0
3616279;N07;;0
3616546;J01;Ant;0
3616575;J01;Ant;0
3616670;J01;Ant;0
3616687;J01;Ant;0
3616701;J01;Ant;0
3616718;M02;;0
3616724;M02;;0
3616730;M02;;0
3616776;N06;;0
3616813;N06;;0
3616931;C03;;0
3616954;C03;;0
3616977;C03;;0
3617008;C03;;0
3617020;J01;Ant;0
3617037;J01;Ant;0
3617043;J01;Ant;0
3617066;J01;Ant;0
3617072;J01;Ant;0
3617089;J01;Ant;0
3617132;N02;;0
3617155;A03;;0
3617161;M03;;0
3617184;J01;Ant;0
3617190;J01;Ant;0
3617209;J01;Ant;0
3617215;J01;Ant;0
3617221;J01;Ant;0
3617244;M03;;0
3585834;G03;;0
3585863;G03;;0
3558406;A02;;0
3558441;A02;;0
3558470;A02;;0
3558487;A02;;0
3558530;A02;;0
3558553;D01;;0
3558777;C01;;0
3558843;C01;;0
3558903;N05;;0
3558926;N05;Psy;0
3558978;N02;;0
3558990;J05;;0
3559009;J05;;0
3559015;J01;Ant;0
3559021;J01;Ant;0
3559038;J01;Ant;0
3559044;J01;Ant;0
3559050;J01;Ant;0
3559067;J01;Ant;0
3559073;J01;Ant;0
3559104;C10;;0
3559156;C10;;0
3559185;A02;;0
3559191;A02;;0
3559239;C05;;0
3559251;G03;;0
3559311;C07;;0
3559452;J01;Ant;0
3559469;D08;;0
3559587;N02;;0
3559914;N02;;0
3559920;J01;Ant;0
3559937;J01;Ant;0
3369467;N06;;0
3369562;G04;;0
3308164;P01;;0
3308170;A10;;0
3308187;J01;Ant;0
3308193;J01;Ant;0
3308201;J01;Ant;0
3308218;J01;Ant;0
3308230;C04;;0
3308276;N06;;0
3308282;A03;;0
3328592;M01;;0
3328600;M01;;0
3328617;R03;;0
3328646;S01;;0
3328706;M01;;0
3328793;C04;;0
3328830;L02;;0
3329143;D01;;0
3329203;J01;Ant;0
3329226;J01;Ant;0
3329232;N01;;0
3329522;J01;Ant;0
3329568;A12;;0
3329580;N01;;0
3329597;N01;;0
3329628;N01;;0
3329634;N01;;0
3329686;B05;;0
3329692;B05;;0
3329717;B05;;0
3329723;B05;;0
3329746;A03;;0
3329752;A03;;0
3329812;A13;;0
3329829;A12;;0
3330040;A11;;0
3330057;A11;;0
3330152;M01;;0
3330175;M01;;0
3330206;M01;;0
3330258;J01;Ant;0
3330293;J01;Ant;0
3330318;J01;Ant;0
3330324;A10;;0
3330330;A10;;0
3330347;A10;;0
3330353;A10;;0
3330407;A07;;0
3330465;N02;;0
3330494;C05;;0
3330531;N02;;0
3330583;C08;;0
3409801;A02;;0
3409830;J01;Ant;0
3410359;C09;;0
3410365;J01;Ant;0
3410371;A12;;0
3410419;INC;;0
3410425;A07;;0
3410431;C08;;0
3410448;C08;;0
3410454;C08;;0
3410460;J01;Ant;0
3410477;J01;Ant;0
3410483;A03;;0
3410543;S01;;0
3410632;L02;;0
3410649;L02;;0
3410810;A12;;0
3410879;A12;;0
3537433;J05;;0
3537456;J05;;0
3537640;M01;;0
3537686;C10;;0
3537752;C01;;0
3537769;C01;;0
3537775;C01;;0
3373061;B01;;0
3373084;B01;;0
3373397;S01;;0
3373405;S01;;0
3373411;G03;;0
3373523;H01;;0
3373569;R03;;0
3373606;N06;;0
3373641;N06;;0
3373753;S01;;0
3373871;C04;;0
3373902;C04;;0
3374037;L02;;0
3374238;C01;;0
3374267;C01;;0
3374304;C01;;0
3374356;R05;;0
3374787;R03;;0
3374907;N01;;0
3374936;N02;;0
3375143;A11;;0
3375290;A10;;0
3375315;A10;;0
3375367;A02;;0
3375373;R01;;0
3375516;J01;Ant;0
3375522;J01;Ant;0
3375539;J01;Ant;0
3375580;D07;;0
3140055;J04;;0
3140233;N06;;0
3140486;N05;;0
3140500;N04;;0
3140629;P02;;0
3140701;INC;;0
3140718;P02;;0
3404643;A07;;0
3404666;A07;;0
3404703;C07;;0
3404732;A04;;0
3405306;S01;;0
3405329;S01;;0
3405370;N02;;0
3405536;S01;;0
3405594;A06;;0
3405677;A11;;0
3289633;N05;;0
3289679;A11;;0
3289716;N05;;0
3289946;L03;;0
3289952;N05;Psy;0
3290033;J01;Ant;0
3290122;C04;;0
3290205;N02;;0
3491168;A10;;0
3491211;A10;;0
3491240;D01;;0
3491257;C05;;0
3491263;S01;;0
3483660;N07;;0
3483714;N07;;0
3483737;N03;;0
3483766;N05;Psy;0
3483950;V04;;0
3483967;J05;;0
3483996;G03;;0
3484027;A10;;0
3484033;A10;;0
3484056;A10;;0
3484062;B01;;0
3484079;D08;;0
3484085;D08;;0
3484145;A11;;0
3484151;A11;;0
3484168;M01;;0
3484470;J06;;0
3484487;R05;;0
3484553;R03;;0
3484582;R03;;0
3672846;N05;;0
3672881;N05;;0
3672906;C09;;0
3673076;C09;;0
3673099;C09;;0
3673113;C09;;0
3673142;C09;;0
3673165;C09;;0
3673231;J01;Ant;0
3673248;J01;Ant;0
3673596;M01;;0
3673604;C01;;0
3673610;J01;Ant;0
3673627;J01;Ant;0
3673633;J01;Ant;0
3673656;J01;Ant;0
3673691;C03;;0
3673716;C03;;0
3673722;A10;;0
3673739;J01;Ant;0
3673745;J01;Ant;0
3673751;N02;;0
3673780;C03;;0
3673805;C03;;0
3673828;C03;;0
3673834;M03;;0
3650595;C09;;0
3650649;C10;;0
3650655;C10;;0
3650661;C10;;0
3650678;C10;;0
3650684;C10;;0
3650690;C10;;0
3650709;C10;;0
3650715;C10;;0
3650721;C10;;0
3651063;H01;;0
3651086;H01;;0
3651092;H01;;0
3651181;A10;;0
3651198;A10;;0
3651407;G03;;0
3651413;G03;;0
3651442;A10;;0
3651459;A10;;0
3651494;A10;;0
3651784;L04;;0
3651838;H02;;0
3651850;H02;;0
3651873;H02;;0
3651927;H02;;0
3651956;H02;;0
3651979;H02;;0
3651991;H02;;0
3652080;H02;;0
3652111;H02;;0
3652140;H02;;0
3652186;H02;;0
3652252;H02;;0
3652281;H02;;0
3652312;H02;;0
3652341;H02;;0
3652370;H02;;0
3652418;D06;;0
3652499;M05;;0
3652565;M05;;0
3652602;G03;;0
3652631;G03;;0
3652660;G03;;0
3653493;N06;;0
3653501;N06;;0
3653518;N06;;0
3655115;N03;;0
3655121;N03;;0
3655138;N03;;0
3655144;N03;;0
3655173;N03;;0
3638849;A02;;0
3638855;A02;;0
3602142;C10;;0
3602159;N05;;0
3602165;N05;;0
3602231;C09;;0
3602320;S01;;0
3602515;C09;;0
3602521;C09;;0
3602538;N06;;0
3602544;N06;;0
3602550;M02;;0
3602567;M03;;0
3602573;C05;;0
3602596;N05;Psy;0
3602604;N05;Psy;0
3602627;N06;;0
3602633;N06;;0
3602716;J01;Ant;0
3602722;J01;Ant;0
3602739;J01;Ant;0
3602745;J01;Ant;0
3602811;M01;;0
3602840;J01;Ant;0
3602863;A02;;0
3602886;A02;;0
3602892;A02;;0
3612732;J01;Ant;0
3612755;J01;Ant;0
3612778;J01;Ant;0
3612838;J01;Ant;0
3612844;J01;Ant;0
3612896;J01;Ant;0
3612927;J01;Ant;0
3613045;J01;Ant;0
3613051;J01;Ant;0
3613068;J01;Ant;0
3613074;J01;Ant;0
3613080;J01;Ant;0
3613097;J01;Ant;0
3613105;J01;Ant;0
3613111;J01;Ant;0
3613128;J01;Ant;0
3613157;J01;Ant;0
3613163;J01;Ant;0
3613217;N06;;0
3613223;N06;;0
3613281;N06;;0
3613306;C04;;0
3613335;N02;;0
3613341;J01;Ant;0
3613370;INC;;0
3613542;R05;;0
3613648;C05;;0
3613654;L02;;0
3613660;L02;;0
3613677;H02;;0
3613683;H02;;0
3613708;H02;;0
3613714;H02;;0
3613720;G03;;0
3613766;C04;;0
3613789;C04;;0
3613795;C04;;0
3613832;C04;;0
3613861;C04;;0
3613884;C04;;0
3613973;M03;;0
3613996;M03;;0
3614010;C01;;0
3614027;C01;;0
3614033;J01;Ant;0
3614056;J01;Ant;0
3614062;J01;Ant;0
