JIJ_NBR_COD;JIJ_CLA_COD;JIJ_NBR_LIB;TEC_COL
1404;4;1404 jours d'I.J.;0
1405;4;1405 jours d'I.J.;0
1406;4;1406 jours d'I.J.;0
1407;4;1407 jours d'I.J.;0
1448;4;1448 jours d'I.J.;0
1449;4;1449 jours d'I.J.;0
1450;4;1450 jours d'I.J.;0
1451;4;1451 jours d'I.J.;0
1452;4;1452 jours d'I.J.;0
1453;4;1453 jours d'I.J.;0
1454;4;1454 jours d'I.J.;0
1455;4;1455 jours d'I.J.;0
1456;4;1456 jours d'I.J.;0
1457;4;1457 jours d'I.J.;0
1458;4;1458 jours d'I.J.;0
1089;4;1089 jours d'I.J.;0
1090;4;1090 jours d'I.J.;0
1091;4;1091 jours d'I.J.;0
1092;4;1092 jours d'I.J.;0
1093;4;1093 jours d'I.J.;0
1094;4;1094 jours d'I.J.;0
1095;4;1095 jours d'I.J.;0
1096;4;1096 jours d'I.J.;0
1097;4;1097 jours d'I.J.;0
1098;4;1098 jours d'I.J.;0
1099;4;1099 jours d'I.J.;0
1100;4;1100 jours d'I.J.;0
1101;4;1101 jours d'I.J.;0
1102;4;1102 jours d'I.J.;0
1103;4;1103 jours d'I.J.;0
1104;4;1104 jours d'I.J.;0
1105;4;1105 jours d'I.J.;0
1106;4;1106 jours d'I.J.;0
1107;4;1107 jours d'I.J.;0
1108;4;1108 jours d'I.J.;0
1109;4;1109 jours d'I.J.;0
1110;4;1110 jours d'I.J.;0
1111;4;1111 jours d'I.J.;0
1112;4;1112 jours d'I.J.;0
1113;4;1113 jours d'I.J.;0
1114;4;1114 jours d'I.J.;0
1115;4;1115 jours d'I.J.;0
1116;4;1116 jours d'I.J.;0
1117;4;1117 jours d'I.J.;0
1118;4;1118 jours d'I.J.;0
1119;4;1119 jours d'I.J.;0
1120;4;1120 jours d'I.J.;0
1121;4;1121 jours d'I.J.;0
1122;4;1122 jours d'I.J.;0
1123;4;1123 jours d'I.J.;0
1124;4;1124 jours d'I.J.;0
1125;4;1125 jours d'I.J.;0
1126;4;1126 jours d'I.J.;0
1127;4;1127 jours d'I.J.;0
1128;4;1128 jours d'I.J.;0
1129;4;1129 jours d'I.J.;0
1130;4;1130 jours d'I.J.;0
1131;4;1131 jours d'I.J.;0
1132;4;1132 jours d'I.J.;0
1133;4;1133 jours d'I.J.;0
1134;4;1134 jours d'I.J.;0
341;4;341 jours d'I.J.;0
342;4;342 jours d'I.J.;0
343;4;343 jours d'I.J.;0
344;4;344 jours d'I.J.;0
345;4;345 jours d'I.J.;0
346;4;346 jours d'I.J.;0
347;4;347 jours d'I.J.;0
348;4;348 jours d'I.J.;0
349;4;349 jours d'I.J.;0
350;4;350 jours d'I.J.;0
351;4;351 jours d'I.J.;0
352;4;352 jours d'I.J.;0
353;4;353 jours d'I.J.;0
354;4;354 jours d'I.J.;0
355;4;355 jours d'I.J.;0
356;4;356 jours d'I.J.;0
357;4;357 jours d'I.J.;0
358;4;358 jours d'I.J.;0
359;4;359 jours d'I.J.;0
360;4;360 jours d'I.J.;0
361;4;361 jours d'I.J.;0
362;4;362 jours d'I.J.;0
-1609;7;-1609 jours d'I.J.;0
-1608;7;-1608 jours d'I.J.;0
-1607;7;-1607 jours d'I.J.;0
-1606;7;-1606 jours d'I.J.;0
-1605;7;-1605 jours d'I.J.;0
-1604;7;-1604 jours d'I.J.;0
-1603;7;-1603 jours d'I.J.;0
-1602;7;-1602 jours d'I.J.;0
-1601;7;-1601 jours d'I.J.;0
-1600;7;-1600 jours d'I.J.;0
-1599;7;-1599 jours d'I.J.;0
-1432;7;-1432 jours d'I.J.;0
-1431;7;-1431 jours d'I.J.;0
-1430;7;-1430 jours d'I.J.;0
-1429;7;-1429 jours d'I.J.;0
-1428;7;-1428 jours d'I.J.;0
-1427;7;-1427 jours d'I.J.;0
-1426;7;-1426 jours d'I.J.;0
-1425;7;-1425 jours d'I.J.;0
-1424;7;-1424 jours d'I.J.;0
-1423;7;-1423 jours d'I.J.;0
-1422;7;-1422 jours d'I.J.;0
-1421;7;-1421 jours d'I.J.;0
-1420;7;-1420 jours d'I.J.;0
-1419;7;-1419 jours d'I.J.;0
-1418;7;-1418 jours d'I.J.;0
-1417;7;-1417 jours d'I.J.;0
-1416;7;-1416 jours d'I.J.;0
-1415;7;-1415 jours d'I.J.;0
-1414;7;-1414 jours d'I.J.;0
-1413;7;-1413 jours d'I.J.;0
-1412;7;-1412 jours d'I.J.;0
-1411;7;-1411 jours d'I.J.;0
-1410;7;-1410 jours d'I.J.;0
-1409;7;-1409 jours d'I.J.;0
-1408;7;-1408 jours d'I.J.;0
-1407;7;-1407 jours d'I.J.;0
-1406;7;-1406 jours d'I.J.;0
-1373;7;-1373 jours d'I.J.;0
-1372;7;-1372 jours d'I.J.;0
-1371;7;-1371 jours d'I.J.;0
-1370;7;-1370 jours d'I.J.;0
-1369;7;-1369 jours d'I.J.;0
72;4;72 jours d'I.J.;0
-639;7;-639 jours d'I.J.;0
-638;7;-638 jours d'I.J.;0
-637;7;-637 jours d'I.J.;0
-636;7;-636 jours d'I.J.;0
-635;7;-635 jours d'I.J.;0
-634;7;-634 jours d'I.J.;0
-633;7;-633 jours d'I.J.;0
-632;7;-632 jours d'I.J.;0
-631;7;-631 jours d'I.J.;0
-630;7;-630 jours d'I.J.;0
480;4;480 jours d'I.J.;0
481;4;481 jours d'I.J.;0
482;4;482 jours d'I.J.;0
483;4;483 jours d'I.J.;0
484;4;484 jours d'I.J.;0
485;4;485 jours d'I.J.;0
486;4;486 jours d'I.J.;0
487;4;487 jours d'I.J.;0
488;4;488 jours d'I.J.;0
489;4;489 jours d'I.J.;0
490;4;490 jours d'I.J.;0
491;4;491 jours d'I.J.;0
492;4;492 jours d'I.J.;0
493;4;493 jours d'I.J.;0
494;4;494 jours d'I.J.;0
495;4;495 jours d'I.J.;0
496;4;496 jours d'I.J.;0
497;4;497 jours d'I.J.;0
498;4;498 jours d'I.J.;0
499;4;499 jours d'I.J.;0
500;4;500 jours d'I.J.;0
501;4;501 jours d'I.J.;0
502;4;502 jours d'I.J.;0
503;4;503 jours d'I.J.;0
504;4;504 jours d'I.J.;0
505;4;505 jours d'I.J.;0
506;4;506 jours d'I.J.;0
507;4;507 jours d'I.J.;0
508;4;508 jours d'I.J.;0
509;4;509 jours d'I.J.;0
510;4;510 jours d'I.J.;0
511;4;511 jours d'I.J.;0
512;4;512 jours d'I.J.;0
513;4;513 jours d'I.J.;0
514;4;514 jours d'I.J.;0
515;4;515 jours d'I.J.;0
269;4;269 jours d'I.J.;0
270;4;270 jours d'I.J.;0
271;4;271 jours d'I.J.;0
272;4;272 jours d'I.J.;0
273;4;273 jours d'I.J.;0
274;4;274 jours d'I.J.;0
275;4;275 jours d'I.J.;0
276;4;276 jours d'I.J.;0
277;4;277 jours d'I.J.;0
278;4;278 jours d'I.J.;0
279;4;279 jours d'I.J.;0
670;4;670 jours d'I.J.;0
671;4;671 jours d'I.J.;0
672;4;672 jours d'I.J.;0
673;4;673 jours d'I.J.;0
674;4;674 jours d'I.J.;0
-1491;7;-1491 jours d'I.J.;0
-1490;7;-1490 jours d'I.J.;0
-1489;7;-1489 jours d'I.J.;0
-1488;7;-1488 jours d'I.J.;0
-1487;7;-1487 jours d'I.J.;0
-1486;7;-1486 jours d'I.J.;0
-1485;7;-1485 jours d'I.J.;0
-1484;7;-1484 jours d'I.J.;0
-1483;7;-1483 jours d'I.J.;0
-1482;7;-1482 jours d'I.J.;0
-1481;7;-1481 jours d'I.J.;0
-1480;7;-1480 jours d'I.J.;0
-1479;7;-1479 jours d'I.J.;0
-1478;7;-1478 jours d'I.J.;0
-1477;7;-1477 jours d'I.J.;0
-1476;7;-1476 jours d'I.J.;0
-1475;7;-1475 jours d'I.J.;0
-1474;7;-1474 jours d'I.J.;0
-1473;7;-1473 jours d'I.J.;0
-1472;7;-1472 jours d'I.J.;0
-1471;7;-1471 jours d'I.J.;0
-1470;7;-1470 jours d'I.J.;0
-1469;7;-1469 jours d'I.J.;0
-1468;7;-1468 jours d'I.J.;0
-1467;7;-1467 jours d'I.J.;0
-1466;7;-1466 jours d'I.J.;0
-1465;7;-1465 jours d'I.J.;0
-1464;7;-1464 jours d'I.J.;0
-1463;7;-1463 jours d'I.J.;0
-1462;7;-1462 jours d'I.J.;0
-1461;7;-1461 jours d'I.J.;0
-1460;7;-1460 jours d'I.J.;0
-1459;7;-1459 jours d'I.J.;0
-1458;7;-1458 jours d'I.J.;0
-1457;7;-1457 jours d'I.J.;0
-1456;7;-1456 jours d'I.J.;0
-1455;7;-1455 jours d'I.J.;0
-1454;7;-1454 jours d'I.J.;0
-1453;7;-1453 jours d'I.J.;0
-1452;7;-1452 jours d'I.J.;0
-1451;7;-1451 jours d'I.J.;0
-1450;7;-1450 jours d'I.J.;0
-1449;7;-1449 jours d'I.J.;0
-1448;7;-1448 jours d'I.J.;0
-1447;7;-1447 jours d'I.J.;0
-1446;7;-1446 jours d'I.J.;0
-1445;7;-1445 jours d'I.J.;0
-1444;7;-1444 jours d'I.J.;0
1408;4;1408 jours d'I.J.;0
1409;4;1409 jours d'I.J.;0
1410;4;1410 jours d'I.J.;0
1411;4;1411 jours d'I.J.;0
1412;4;1412 jours d'I.J.;0
1413;4;1413 jours d'I.J.;0
-1405;7;-1405 jours d'I.J.;0
-1404;7;-1404 jours d'I.J.;0
-1403;7;-1403 jours d'I.J.;0
-1402;7;-1402 jours d'I.J.;0
-1401;7;-1401 jours d'I.J.;0
-1400;7;-1400 jours d'I.J.;0
-1399;7;-1399 jours d'I.J.;0
-1398;7;-1398 jours d'I.J.;0
-1397;7;-1397 jours d'I.J.;0
-1396;7;-1396 jours d'I.J.;0
-1395;7;-1395 jours d'I.J.;0
-1394;7;-1394 jours d'I.J.;0
-1393;7;-1393 jours d'I.J.;0
-1392;7;-1392 jours d'I.J.;0
-1391;7;-1391 jours d'I.J.;0
-1390;7;-1390 jours d'I.J.;0
-1389;7;-1389 jours d'I.J.;0
-1388;7;-1388 jours d'I.J.;0
-1387;7;-1387 jours d'I.J.;0
-1386;7;-1386 jours d'I.J.;0
-1385;7;-1385 jours d'I.J.;0
-1716;7;-1716 jours d'I.J.;0
-1715;7;-1715 jours d'I.J.;0
-1714;7;-1714 jours d'I.J.;0
-1713;7;-1713 jours d'I.J.;0
-1712;7;-1712 jours d'I.J.;0
-1711;7;-1711 jours d'I.J.;0
-1710;7;-1710 jours d'I.J.;0
-1709;7;-1709 jours d'I.J.;0
-1708;7;-1708 jours d'I.J.;0
-1707;7;-1707 jours d'I.J.;0
-1706;7;-1706 jours d'I.J.;0
-1705;7;-1705 jours d'I.J.;0
-1704;7;-1704 jours d'I.J.;0
-1703;7;-1703 jours d'I.J.;0
-1702;7;-1702 jours d'I.J.;0
-1701;7;-1701 jours d'I.J.;0
-1700;7;-1700 jours d'I.J.;0
-1699;7;-1699 jours d'I.J.;0
-1698;7;-1698 jours d'I.J.;0
-1697;7;-1697 jours d'I.J.;0
-1696;7;-1696 jours d'I.J.;0
-1695;7;-1695 jours d'I.J.;0
-1694;7;-1694 jours d'I.J.;0
-1693;7;-1693 jours d'I.J.;0
-1692;7;-1692 jours d'I.J.;0
-1691;7;-1691 jours d'I.J.;0
-1690;7;-1690 jours d'I.J.;0
-1689;7;-1689 jours d'I.J.;0
-1688;7;-1688 jours d'I.J.;0
-1687;7;-1687 jours d'I.J.;0
-1686;7;-1686 jours d'I.J.;0
-1685;7;-1685 jours d'I.J.;0
-1684;7;-1684 jours d'I.J.;0
-1683;7;-1683 jours d'I.J.;0
-1682;7;-1682 jours d'I.J.;0
-1681;7;-1681 jours d'I.J.;0
-1680;7;-1680 jours d'I.J.;0
-1282;7;-1282 jours d'I.J.;0
-1281;7;-1281 jours d'I.J.;0
-1280;7;-1280 jours d'I.J.;0
-1279;7;-1279 jours d'I.J.;0
-1278;7;-1278 jours d'I.J.;0
-1277;7;-1277 jours d'I.J.;0
-1276;7;-1276 jours d'I.J.;0
-1275;7;-1275 jours d'I.J.;0
-1274;7;-1274 jours d'I.J.;0
-1273;7;-1273 jours d'I.J.;0
-1272;7;-1272 jours d'I.J.;0
-1368;7;-1368 jours d'I.J.;0
-1367;7;-1367 jours d'I.J.;0
-1366;7;-1366 jours d'I.J.;0
-1365;7;-1365 jours d'I.J.;0
-1364;7;-1364 jours d'I.J.;0
-1363;7;-1363 jours d'I.J.;0
-1362;7;-1362 jours d'I.J.;0
-1361;7;-1361 jours d'I.J.;0
-1360;7;-1360 jours d'I.J.;0
-1359;7;-1359 jours d'I.J.;0
-1358;7;-1358 jours d'I.J.;0
-1357;7;-1357 jours d'I.J.;0
-1356;7;-1356 jours d'I.J.;0
-1355;7;-1355 jours d'I.J.;0
-1354;7;-1354 jours d'I.J.;0
-1353;7;-1353 jours d'I.J.;0
-1352;7;-1352 jours d'I.J.;0
-1351;7;-1351 jours d'I.J.;0
-1350;7;-1350 jours d'I.J.;0
-1349;7;-1349 jours d'I.J.;0
-1348;7;-1348 jours d'I.J.;0
-1347;7;-1347 jours d'I.J.;0
-1346;7;-1346 jours d'I.J.;0
-1345;7;-1345 jours d'I.J.;0
-1344;7;-1344 jours d'I.J.;0
-1343;7;-1343 jours d'I.J.;0
-1342;7;-1342 jours d'I.J.;0
-1341;7;-1341 jours d'I.J.;0
-1340;7;-1340 jours d'I.J.;0
-1339;7;-1339 jours d'I.J.;0
-1338;7;-1338 jours d'I.J.;0
-1337;7;-1337 jours d'I.J.;0
-1336;7;-1336 jours d'I.J.;0
-1335;7;-1335 jours d'I.J.;0
-1334;7;-1334 jours d'I.J.;0
-1333;7;-1333 jours d'I.J.;0
-1332;7;-1332 jours d'I.J.;0
-1331;7;-1331 jours d'I.J.;0
-1330;7;-1330 jours d'I.J.;0
-1329;7;-1329 jours d'I.J.;0
-1328;7;-1328 jours d'I.J.;0
-1327;7;-1327 jours d'I.J.;0
-1326;7;-1326 jours d'I.J.;0
-1100;7;-1100 jours d'I.J.;0
-1099;7;-1099 jours d'I.J.;0
-1098;7;-1098 jours d'I.J.;0
-1097;7;-1097 jours d'I.J.;0
-1775;7;-1775 jours d'I.J.;0
-1774;7;-1774 jours d'I.J.;0
-1773;7;-1773 jours d'I.J.;0
-1772;7;-1772 jours d'I.J.;0
-1771;7;-1771 jours d'I.J.;0
-1770;7;-1770 jours d'I.J.;0
-1769;7;-1769 jours d'I.J.;0
-1768;7;-1768 jours d'I.J.;0
-1767;7;-1767 jours d'I.J.;0
-1766;7;-1766 jours d'I.J.;0
-1765;7;-1765 jours d'I.J.;0
-1764;7;-1764 jours d'I.J.;0
-1763;7;-1763 jours d'I.J.;0
-1762;7;-1762 jours d'I.J.;0
-1761;7;-1761 jours d'I.J.;0
-1760;7;-1760 jours d'I.J.;0
-1759;7;-1759 jours d'I.J.;0
-1758;7;-1758 jours d'I.J.;0
-1757;7;-1757 jours d'I.J.;0
-1756;7;-1756 jours d'I.J.;0
-1755;7;-1755 jours d'I.J.;0
-1754;7;-1754 jours d'I.J.;0
-1753;7;-1753 jours d'I.J.;0
-1752;7;-1752 jours d'I.J.;0
-1751;7;-1751 jours d'I.J.;0
-1750;7;-1750 jours d'I.J.;0
-1749;7;-1749 jours d'I.J.;0
-1748;7;-1748 jours d'I.J.;0
-1747;7;-1747 jours d'I.J.;0
-1746;7;-1746 jours d'I.J.;0
-1745;7;-1745 jours d'I.J.;0
-1744;7;-1744 jours d'I.J.;0
-1743;7;-1743 jours d'I.J.;0
-1742;7;-1742 jours d'I.J.;0
-1741;7;-1741 jours d'I.J.;0
-1740;7;-1740 jours d'I.J.;0
-1739;7;-1739 jours d'I.J.;0
-1738;7;-1738 jours d'I.J.;0
-1737;7;-1737 jours d'I.J.;0
-1736;7;-1736 jours d'I.J.;0
-1735;7;-1735 jours d'I.J.;0
-1734;7;-1734 jours d'I.J.;0
-1733;7;-1733 jours d'I.J.;0
-1732;7;-1732 jours d'I.J.;0
-1731;7;-1731 jours d'I.J.;0
-1730;7;-1730 jours d'I.J.;0
-1729;7;-1729 jours d'I.J.;0
-1728;7;-1728 jours d'I.J.;0
-1727;7;-1727 jours d'I.J.;0
-1726;7;-1726 jours d'I.J.;0
-1725;7;-1725 jours d'I.J.;0
-1724;7;-1724 jours d'I.J.;0
-1723;7;-1723 jours d'I.J.;0
-1722;7;-1722 jours d'I.J.;0
-1721;7;-1721 jours d'I.J.;0
-1720;7;-1720 jours d'I.J.;0
-1719;7;-1719 jours d'I.J.;0
-1718;7;-1718 jours d'I.J.;0
280;4;280 jours d'I.J.;0
281;4;281 jours d'I.J.;0
282;4;282 jours d'I.J.;0
283;4;283 jours d'I.J.;0
284;4;284 jours d'I.J.;0
285;4;285 jours d'I.J.;0
-872;7;-872 jours d'I.J.;0
-407;7;-407 jours d'I.J.;0
-406;7;-406 jours d'I.J.;0
-405;7;-405 jours d'I.J.;0
-404;7;-404 jours d'I.J.;0
-403;7;-403 jours d'I.J.;0
-402;7;-402 jours d'I.J.;0
-401;7;-401 jours d'I.J.;0
-400;7;-400 jours d'I.J.;0
-399;7;-399 jours d'I.J.;0
-398;7;-398 jours d'I.J.;0
675;4;675 jours d'I.J.;0
676;4;676 jours d'I.J.;0
677;4;677 jours d'I.J.;0
678;4;678 jours d'I.J.;0
679;4;679 jours d'I.J.;0
680;4;680 jours d'I.J.;0
681;4;681 jours d'I.J.;0
682;4;682 jours d'I.J.;0
683;4;683 jours d'I.J.;0
684;4;684 jours d'I.J.;0
685;4;685 jours d'I.J.;0
686;4;686 jours d'I.J.;0
687;4;687 jours d'I.J.;0
688;4;688 jours d'I.J.;0
689;4;689 jours d'I.J.;0
690;4;690 jours d'I.J.;0
691;4;691 jours d'I.J.;0
692;4;692 jours d'I.J.;0
693;4;693 jours d'I.J.;0
694;4;694 jours d'I.J.;0
695;4;695 jours d'I.J.;0
696;4;696 jours d'I.J.;0
697;4;697 jours d'I.J.;0
386;4;386 jours d'I.J.;0
387;4;387 jours d'I.J.;0
388;4;388 jours d'I.J.;0
389;4;389 jours d'I.J.;0
390;4;390 jours d'I.J.;0
391;4;391 jours d'I.J.;0
392;4;392 jours d'I.J.;0
393;4;393 jours d'I.J.;0
394;4;394 jours d'I.J.;0
395;4;395 jours d'I.J.;0
396;4;396 jours d'I.J.;0
397;4;397 jours d'I.J.;0
398;4;398 jours d'I.J.;0
399;4;399 jours d'I.J.;0
400;4;400 jours d'I.J.;0
401;4;401 jours d'I.J.;0
402;4;402 jours d'I.J.;0
403;4;403 jours d'I.J.;0
404;4;404 jours d'I.J.;0
405;4;405 jours d'I.J.;0
406;4;406 jours d'I.J.;0
407;4;407 jours d'I.J.;0
408;4;408 jours d'I.J.;0
409;4;409 jours d'I.J.;0
1414;4;1414 jours d'I.J.;0
1415;4;1415 jours d'I.J.;0
1416;4;1416 jours d'I.J.;0
1417;4;1417 jours d'I.J.;0
1418;4;1418 jours d'I.J.;0
-1957;7;-1957 jours d'I.J.;0
-1956;7;-1956 jours d'I.J.;0
-1955;7;-1955 jours d'I.J.;0
-1954;7;-1954 jours d'I.J.;0
-1953;7;-1953 jours d'I.J.;0
1135;4;1135 jours d'I.J.;0
1136;4;1136 jours d'I.J.;0
1137;4;1137 jours d'I.J.;0
1138;4;1138 jours d'I.J.;0
1139;4;1139 jours d'I.J.;0
1140;4;1140 jours d'I.J.;0
1141;4;1141 jours d'I.J.;0
1142;4;1142 jours d'I.J.;0
1143;4;1143 jours d'I.J.;0
1144;4;1144 jours d'I.J.;0
1145;4;1145 jours d'I.J.;0
1146;4;1146 jours d'I.J.;0
1147;4;1147 jours d'I.J.;0
1148;4;1148 jours d'I.J.;0
1149;4;1149 jours d'I.J.;0
1150;4;1150 jours d'I.J.;0
1151;4;1151 jours d'I.J.;0
1152;4;1152 jours d'I.J.;0
1153;4;1153 jours d'I.J.;0
1154;4;1154 jours d'I.J.;0
1155;4;1155 jours d'I.J.;0
1156;4;1156 jours d'I.J.;0
1157;4;1157 jours d'I.J.;0
1158;4;1158 jours d'I.J.;0
1159;4;1159 jours d'I.J.;0
1160;4;1160 jours d'I.J.;0
1161;4;1161 jours d'I.J.;0
1162;4;1162 jours d'I.J.;0
1163;4;1163 jours d'I.J.;0
1164;4;1164 jours d'I.J.;0
1165;4;1165 jours d'I.J.;0
1166;4;1166 jours d'I.J.;0
1167;4;1167 jours d'I.J.;0
1168;4;1168 jours d'I.J.;0
1169;4;1169 jours d'I.J.;0
1170;4;1170 jours d'I.J.;0
1171;4;1171 jours d'I.J.;0
1172;4;1172 jours d'I.J.;0
1173;4;1173 jours d'I.J.;0
1174;4;1174 jours d'I.J.;0
1175;4;1175 jours d'I.J.;0
1176;4;1176 jours d'I.J.;0
1177;4;1177 jours d'I.J.;0
1178;4;1178 jours d'I.J.;0
1179;4;1179 jours d'I.J.;0
1180;4;1180 jours d'I.J.;0
1181;4;1181 jours d'I.J.;0
1182;4;1182 jours d'I.J.;0
1183;4;1183 jours d'I.J.;0
1184;4;1184 jours d'I.J.;0
1185;4;1185 jours d'I.J.;0
382;4;382 jours d'I.J.;0
383;4;383 jours d'I.J.;0
384;4;384 jours d'I.J.;0
385;4;385 jours d'I.J.;0
139;4;139 jours d'I.J.;0
140;4;140 jours d'I.J.;0
141;4;141 jours d'I.J.;0
142;4;142 jours d'I.J.;0
143;4;143 jours d'I.J.;0
144;4;144 jours d'I.J.;0
145;4;145 jours d'I.J.;0
146;4;146 jours d'I.J.;0
147;4;147 jours d'I.J.;0
148;4;148 jours d'I.J.;0
149;4;149 jours d'I.J.;0
150;4;150 jours d'I.J.;0
151;4;151 jours d'I.J.;0
152;4;152 jours d'I.J.;0
153;4;153 jours d'I.J.;0
154;4;154 jours d'I.J.;0
155;4;155 jours d'I.J.;0
156;4;156 jours d'I.J.;0
157;4;157 jours d'I.J.;0
158;4;158 jours d'I.J.;0
159;4;159 jours d'I.J.;0
160;4;160 jours d'I.J.;0
161;4;161 jours d'I.J.;0
162;4;162 jours d'I.J.;0
163;4;163 jours d'I.J.;0
164;4;164 jours d'I.J.;0
165;4;165 jours d'I.J.;0
166;4;166 jours d'I.J.;0
167;4;167 jours d'I.J.;0
168;4;168 jours d'I.J.;0
169;4;169 jours d'I.J.;0
170;4;170 jours d'I.J.;0
171;4;171 jours d'I.J.;0
172;4;172 jours d'I.J.;0
173;4;173 jours d'I.J.;0
174;4;174 jours d'I.J.;0
175;4;175 jours d'I.J.;0
176;4;176 jours d'I.J.;0
177;4;177 jours d'I.J.;0
178;4;178 jours d'I.J.;0
179;4;179 jours d'I.J.;0
180;4;180 jours d'I.J.;0
-1384;7;-1384 jours d'I.J.;0
-1383;7;-1383 jours d'I.J.;0
-1382;7;-1382 jours d'I.J.;0
-1381;7;-1381 jours d'I.J.;0
-1380;7;-1380 jours d'I.J.;0
-1379;7;-1379 jours d'I.J.;0
-1378;7;-1378 jours d'I.J.;0
-1377;7;-1377 jours d'I.J.;0
-1376;7;-1376 jours d'I.J.;0
-1375;7;-1375 jours d'I.J.;0
-1374;7;-1374 jours d'I.J.;0
73;4;73 jours d'I.J.;0
74;4;74 jours d'I.J.;0
75;4;75 jours d'I.J.;0
76;4;76 jours d'I.J.;0
77;4;77 jours d'I.J.;0
78;4;78 jours d'I.J.;0
-1679;7;-1679 jours d'I.J.;0
-1678;7;-1678 jours d'I.J.;0
-1677;7;-1677 jours d'I.J.;0
-1676;7;-1676 jours d'I.J.;0
-1675;7;-1675 jours d'I.J.;0
-1674;7;-1674 jours d'I.J.;0
-1673;7;-1673 jours d'I.J.;0
-1672;7;-1672 jours d'I.J.;0
-1671;7;-1671 jours d'I.J.;0
-1670;7;-1670 jours d'I.J.;0
-1669;7;-1669 jours d'I.J.;0
-1668;7;-1668 jours d'I.J.;0
-1667;7;-1667 jours d'I.J.;0
-1666;7;-1666 jours d'I.J.;0
-1665;7;-1665 jours d'I.J.;0
-1664;7;-1664 jours d'I.J.;0
-1663;7;-1663 jours d'I.J.;0
-1662;7;-1662 jours d'I.J.;0
-1661;7;-1661 jours d'I.J.;0
-1660;7;-1660 jours d'I.J.;0
-1659;7;-1659 jours d'I.J.;0
-1658;7;-1658 jours d'I.J.;0
-1271;7;-1271 jours d'I.J.;0
-1270;7;-1270 jours d'I.J.;0
-1269;7;-1269 jours d'I.J.;0
-1268;7;-1268 jours d'I.J.;0
-1267;7;-1267 jours d'I.J.;0
-1266;7;-1266 jours d'I.J.;0
-1265;7;-1265 jours d'I.J.;0
-1264;7;-1264 jours d'I.J.;0
-1263;7;-1263 jours d'I.J.;0
-1262;7;-1262 jours d'I.J.;0
-1261;7;-1261 jours d'I.J.;0
-1260;7;-1260 jours d'I.J.;0
-1259;7;-1259 jours d'I.J.;0
-1258;7;-1258 jours d'I.J.;0
-1257;7;-1257 jours d'I.J.;0
-1256;7;-1256 jours d'I.J.;0
-115;7;-115 jours d'I.J.;0
-114;7;-114 jours d'I.J.;0
-113;7;-113 jours d'I.J.;0
-112;7;-112 jours d'I.J.;0
-111;7;-111 jours d'I.J.;0
-110;7;-110 jours d'I.J.;0
-109;7;-109 jours d'I.J.;0
-108;7;-108 jours d'I.J.;0
-107;7;-107 jours d'I.J.;0
-106;7;-106 jours d'I.J.;0
-105;7;-105 jours d'I.J.;0
-104;7;-104 jours d'I.J.;0
-103;7;-103 jours d'I.J.;0
-102;7;-102 jours d'I.J.;0
-101;7;-101 jours d'I.J.;0
-100;7;-100 jours d'I.J.;0
-99;7;-99 jours d'I.J.;0
-98;7;-98 jours d'I.J.;0
-97;7;-97 jours d'I.J.;0
-96;7;-96 jours d'I.J.;0
-95;7;-95 jours d'I.J.;0
-1096;7;-1096 jours d'I.J.;0
-1095;7;-1095 jours d'I.J.;0
-1094;7;-1094 jours d'I.J.;0
-1093;7;-1093 jours d'I.J.;0
-1092;7;-1092 jours d'I.J.;0
-1091;7;-1091 jours d'I.J.;0
-1090;7;-1090 jours d'I.J.;0
-1598;7;-1598 jours d'I.J.;0
-1597;7;-1597 jours d'I.J.;0
-1596;7;-1596 jours d'I.J.;0
-1595;7;-1595 jours d'I.J.;0
-1594;7;-1594 jours d'I.J.;0
286;4;286 jours d'I.J.;0
287;4;287 jours d'I.J.;0
288;4;288 jours d'I.J.;0
289;4;289 jours d'I.J.;0
290;4;290 jours d'I.J.;0
291;4;291 jours d'I.J.;0
292;4;292 jours d'I.J.;0
293;4;293 jours d'I.J.;0
294;4;294 jours d'I.J.;0
295;4;295 jours d'I.J.;0
296;4;296 jours d'I.J.;0
297;4;297 jours d'I.J.;0
298;4;298 jours d'I.J.;0
299;4;299 jours d'I.J.;0
300;4;300 jours d'I.J.;0
301;4;301 jours d'I.J.;0
302;4;302 jours d'I.J.;0
303;4;303 jours d'I.J.;0
304;4;304 jours d'I.J.;0
305;4;305 jours d'I.J.;0
306;4;306 jours d'I.J.;0
307;4;307 jours d'I.J.;0
308;4;308 jours d'I.J.;0
309;4;309 jours d'I.J.;0
310;4;310 jours d'I.J.;0
311;4;311 jours d'I.J.;0
312;4;312 jours d'I.J.;0
313;4;313 jours d'I.J.;0
314;4;314 jours d'I.J.;0
315;4;315 jours d'I.J.;0
316;4;316 jours d'I.J.;0
317;4;317 jours d'I.J.;0
318;4;318 jours d'I.J.;0
319;4;319 jours d'I.J.;0
320;4;320 jours d'I.J.;0
321;4;321 jours d'I.J.;0
1061;4;1061 jours d'I.J.;0
1062;4;1062 jours d'I.J.;0
1063;4;1063 jours d'I.J.;0
1064;4;1064 jours d'I.J.;0
1065;4;1065 jours d'I.J.;0
1066;4;1066 jours d'I.J.;0
1067;4;1067 jours d'I.J.;0
1068;4;1068 jours d'I.J.;0
1069;4;1069 jours d'I.J.;0
1070;4;1070 jours d'I.J.;0
