GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI;GHS_COE_MED;GHS_COE_DMI
6477;17K054;0;0;14779.88;0.00;0.00;0.00;0.00000;0.00000
6478;17K061;2;9;3012.50;545.91;0.00;1067.86;0.01655;0.00012
6479;17K062;0;13;5196.13;733.68;0.00;0.00;0.00536;0.00021
6480;17K063;0;0;7452.27;0.00;0.00;0.00;0.00536;0.00021
6481;17K064;0;0;10997.78;0.00;0.00;0.00;0.00000;0.00000
6482;17K07J;0;0;689.97;0.00;0.00;0.00;0.01790;0.00022
6483;17M051;2;8;2566.57;345.13;0.00;914.23;0.09858;0.00005
6484;17M052;0;23;9167.25;299.20;0.00;0.00;0.12781;0.00006
6485;17M053;8;54;18442.47;416.92;9275.22;0.00;0.13158;0.00002
6486;17M054;11;65;23028.60;662.72;4586.13;0.00;0.16146;0.00002
6487;17M061;0;10;2348.60;178.41;0.00;0.00;0.24574;0.00081
6488;17M062;0;13;2888.31;178.26;0.00;0.00;0.22940;0.00081
6489;17M063;0;21;4768.68;158.51;0.00;0.00;0.16901;0.00102
6490;17M064;0;44;8414.47;357.24;0.00;0.00;0.13949;0.00003
6491;17M06T;0;0;869.44;0.00;0.00;0.00;0.84921;0.00052
6492;17M071;0;10;2101.51;170.33;0.00;0.00;0.03235;0.00444
6493;17M072;0;25;4656.48;178.67;0.00;0.00;0.03031;0.00130
6494;17M073;0;40;7336.47;337.19;0.00;0.00;0.04111;0.00064
6495;17M074;7;55;12856.16;431.68;5519.69;0.00;0.08473;0.00249
6496;17M07T;0;0;660.49;0.00;0.00;0.00;0.02133;0.00222
6497;17M081;0;22;3241.50;269.99;0.00;0.00;0.06677;0.00008
6498;17M082;5;51;15460.95;334.56;12219.45;0.00;0.06213;0.00001
6499;17M083;13;76;23824.94;495.08;8363.99;0.00;0.11231;0.00001
6500;17M084;19;112;41647.91;692.45;17822.97;0.00;0.16789;0.00005
6501;17M08T;0;0;623.49;0.00;0.00;0.00;0.00279;0.00012
6502;17M091;0;9;2062.15;235.16;0.00;0.00;0.06946;0.00009
6503;17M092;0;33;7705.90;353.32;0.00;0.00;0.09351;0.00022
6504;17M093;10;66;19592.32;340.72;11886.42;0.00;0.14666;0.00020
6505;17M094;14;84;25725.26;570.16;6132.94;0.00;0.23081;0.00004
6506;17M09T;0;0;676.58;0.00;0.00;0.00;0.08021;0.00008
6507;17M111;0;9;2060.81;152.43;0.00;0.00;0.14383;0.00006
6508;17M112;0;28;4956.94;205.18;0.00;0.00;0.06459;0.00008
6509;17M113;5;43;8034.67;299.46;3077.73;0.00;0.06441;0.00006
6510;17M114;7;63;14023.82;414.15;5989.15;0.00;0.06441;0.00006
6511;17M11T;0;0;637.76;0.00;0.00;0.00;0.15111;0.00024
6512;17M121;0;9;2012.13;176.77;0.00;0.00;0.14966;0.00047
6513;17M122;0;30;5724.30;195.65;0.00;0.00;0.12381;0.00069
6514;17M123;5;45;8658.99;236.32;2934.69;0.00;0.11419;0.00071
6515;17M124;12;70;14566.87;390.15;5907.88;0.00;0.11501;0.00049
6516;17M12T;0;0;611.08;0.00;0.00;0.00;0.22430;0.00027
6517;17M131;0;7;1632.76;129.08;0.00;0.00;0.10860;0.00011
6518;17M132;0;28;4343.51;297.39;0.00;0.00;0.02601;0.00006
6519;17M133;7;39;7614.85;377.17;3271.34;0.00;0.02601;0.00006
6520;17M134;0;0;14086.18;0.00;0.00;0.00;0.02601;0.00006
6521;17M13T;0;0;614.09;0.00;0.00;0.00;0.02492;0.00008
6522;17M14Z;0;0;676.09;0.00;0.00;0.00;0.15288;0.00024
6702;18C021;3;11;2994.06;164.01;0.00;583.63;0.02698;0.01687
6703;18C022;4;40;7750.50;233.51;4756.44;0.00;0.03920;0.00640
6704;18C023;8;71;16070.97;208.36;8320.47;0.00;0.04872;0.00488
6705;18C024;19;114;25030.52;411.19;8959.55;0.00;0.04280;0.00471
6706;18C02J;0;0;1243.16;0.00;0.00;0.00;0.00007;0.00077
6763;18M021;0;4;1002.07;169.86;0.00;0.00;0.00501;0.00001
6764;18M022;0;12;2540.98;163.19;0.00;0.00;0.01831;0.00001
6765;18M023;0;21;4611.33;129.76;0.00;0.00;0.07620;0.00009
6766;18M024;0;39;6947.01;333.99;0.00;0.00;0.07620;0.00009
6767;18M031;0;11;1796.36;144.26;0.00;0.00;0.02440;0.00011
6768;18M032;0;20;3094.72;219.53;0.00;0.00;0.02663;0.00015
6769;18M033;0;33;5948.66;334.79;0.00;0.00;0.01399;0.00005
6770;18M034;7;42;9601.32;426.44;3652.66;0.00;0.01399;0.00005
6771;18M03T;0;0;564.21;0.00;0.00;0.00;0.02104;0.00002
6772;18M041;0;9;1660.48;152.49;0.00;0.00;0.01783;0.00016
6773;18M042;0;17;2880.40;160.74;0.00;0.00;0.01923;0.00015
6774;18M043;0;28;4648.51;311.08;0.00;0.00;0.03686;0.00012
6775;18M044;0;37;7494.44;370.40;0.00;0.00;0.03686;0.00012
6776;18M04T;0;0;602.07;0.00;0.00;0.00;0.05583;0.00009
6777;18M061;0;10;2442.70;210.72;0.00;0.00;0.00932;0.00005
6778;18M062;0;24;6409.51;125.99;0.00;0.00;0.02081;0.00003
6779;18M063;0;36;7921.38;410.76;0.00;0.00;0.11081;0.00005
6780;18M064;0;41;11932.04;540.57;0.00;0.00;0.09610;0.00005
6781;18M071;0;17;2744.10;170.03;0.00;0.00;0.01767;0.00015
6782;18M072;4;31;5124.46;202.78;2380.36;0.00;0.01909;0.00065
6783;18M073;5;43;7738.72;192.13;2614.26;0.00;0.03146;0.00132
6784;18M074;7;60;11004.98;340.23;3266.26;0.00;0.03833;0.00131
6785;18M07T;0;0;897.09;0.00;0.00;0.00;0.01282;0.00019
6786;18M091;0;9;1606.94;215.12;0.00;0.00;0.00049;0.00001
6787;18M092;0;12;2631.30;173.01;0.00;0.00;0.00024;0.00003
6788;18M093;0;21;4188.37;359.43;0.00;0.00;0.00024;0.00003
6789;18M094;0;0;6756.13;0.00;0.00;0.00;0.00024;0.00003
6803;18M09T;0;0;534.06;0.00;0.00;0.00;0.00042;0.00001
6790;18M101;2;9;1765.26;171.33;0.00;561.92;0.00587;0.00112
6791;18M102;0;22;4279.47;142.64;0.00;0.00;0.00881;0.00012
6792;18M103;6;32;5705.93;325.36;1426.46;0.00;0.03430;0.00030
6793;18M104;7;39;8595.80;404.72;2889.87;0.00;0.03430;0.00030
6794;18M10T;0;0;641.41;0.00;0.00;0.00;0.00377;0.00015
6795;18M111;0;8;1485.80;173.77;0.00;0.00;0.01569;0.00008
6796;18M112;0;19;3397.28;175.76;0.00;0.00;0.04965;0.00028
6797;18M113;0;29;5154.92;176.58;0.00;0.00;0.05041;0.00006
6798;18M114;6;45;7980.25;326.24;2825.33;0.00;0.05041;0.00006
6804;18M11T;0;0;581.72;0.00;0.00;0.00;0.00424;0.00005
6799;18M12Z;0;0;549.56;0.00;0.00;0.00;0.01598;0.00065
6800;18M13E;0;0;822.74;0.00;0.00;0.00;0.01903;0.00016
6801;18M14T;0;0;468.69;0.00;0.00;0.00;0.01964;0.02308
6802;18M14Z;0;20;3446.93;312.86;0.00;0.00;0.01395;0.00011
7001;19C021;2;8;2993.61;217.46;0.00;498.94;0.00076;0.06976
7002;19C022;4;39;9734.84;255.63;6741.23;0.00;0.00076;0.06976
7003;19C023;10;59;15703.69;223.92;5968.85;0.00;0.03164;0.08819
7004;19C024;14;86;21749.44;469.20;6045.75;0.00;0.03164;0.08819
7064;19M021;0;12;1854.15;124.97;0.00;0.00;0.00105;0.00007
7065;19M022;0;22;3103.80;138.96;0.00;0.00;0.00160;0.00005
7066;19M023;0;29;4076.49;164.19;0.00;0.00;0.00066;0.00007
7067;19M024;6;36;5225.83;266.95;1149.34;0.00;0.00534;0.00010
7068;19M02T;0;0;514.77;0.00;0.00;0.00;0.00158;0.00004
7069;19M061;3;20;2909.75;112.70;0.00;815.16;0.00089;0.00004
7070;19M062;6;33;4374.86;159.35;1465.11;0.00;0.00080;0.00009
7071;19M063;5;39;5384.07;154.03;1009.21;0.00;0.00087;0.00005
7072;19M064;8;49;6924.38;260.02;1540.31;0.00;0.00089;0.00005
7073;19M06T;0;0;464.27;0.00;0.00;0.00;0.00135;0.00009
7074;19M071;0;10;2077.59;106.83;0.00;0.00;0.00572;0.00010
7075;19M072;4;30;4214.17;142.59;2136.58;0.00;0.00347;0.00035
7076;19M073;5;40;5758.07;136.68;1543.90;0.00;0.00402;0.00004
7077;19M074;10;60;8491.74;264.16;2733.67;0.00;0.00670;0.00004
7078;19M07T;0;0;539.76;0.00;0.00;0.00;0.00410;0.00008
7079;19M101;0;12;2101.07;141.03;0.00;0.00;0.00071;0.00018
7080;19M102;0;21;3396.56;137.28;0.00;0.00;0.00319;0.00016
7081;19M103;0;28;4357.51;288.23;0.00;0.00;0.00113;0.00006
7082;19M104;0;0;5425.49;0.00;0.00;0.00;0.00113;0.00006
7083;19M10T;0;0;590.56;0.00;0.00;0.00;0.00221;0.00039
7084;19M111;0;13;2130.62;108.21;0.00;0.00;0.00323;0.00004
7085;19M112;0;24;3320.92;112.26;0.00;0.00;0.00057;0.00005
7086;19M113;6;33;4470.89;99.58;1149.97;0.00;0.00381;0.00007
7087;19M114;0;44;5566.22;232.04;0.00;0.00;0.00381;0.00007
7088;19M11T;0;0;501.66;0.00;0.00;0.00;0.00083;0.00003
7089;19M121;2;25;3392.53;80.00;0.00;1440.14;0.00205;0.00002
7090;19M122;0;52;4562.04;121.28;0.00;0.00;0.00205;0.00002
7091;19M123;7;76;7472.64;178.57;2910.60;0.00;0.00205;0.00002
7092;19M124;0;0;9101.57;0.00;0.00;0.00;0.00205;0.00002
7093;19M12T;0;0;512.24;0.00;0.00;0.00;0.00420;0.00004
7094;19M131;0;16;3413.88;182.03;0.00;0.00;0.02157;0.00002
7095;19M132;6;32;6326.39;362.73;2912.51;0.00;0.02157;0.00002
7096;19M133;0;34;8120.13;436.25;0.00;0.00;0.02157;0.00002
7097;19M134;0;0;10105.47;0.00;0.00;0.00;0.02157;0.00002
7098;19M13T;0;0;545.28;0.00;0.00;0.00;0.00021;0.00001
7099;19M141;0;14;2330.54;96.93;0.00;0.00;0.00010;0.00001
7100;19M142;5;30;4311.24;83.07;1980.70;0.00;0.00121;0.00005
7101;19M143;7;42;5531.77;71.30;1220.53;0.00;0.00021;0.00010
7102;19M144;7;61;6886.38;210.40;1354.61;0.00;0.00021;0.00010
7103;19M14T;0;0;484.28;0.00;0.00;0.00;0.00053;0.00001
7104;19M151;3;22;3037.54;199.34;0.00;854.75;0.00028;0.00001
7105;19M152;6;35;5628.97;296.63;2591.43;0.00;0.00025;0.00005
7106;19M153;7;39;7221.52;339.11;1592.55;0.00;0.00364;0.00002
7107;19M154;0;0;8991.44;0.00;0.00;0.00;0.00364;0.00002
7108;19M15T;0;0;473.29;0.00;0.00;0.00;0.00015;0.00007
7109;19M161;0;9;1661.10;105.13;0.00;0.00;0.00443;0.00004
7110;19M162;0;25;3343.16;110.00;0.00;0.00;0.00558;0.00002
7111;19M163;0;36;5070.41;77.67;0.00;0.00;0.00048;0.00003
7112;19M164;9;52;6313.11;223.39;1242.70;0.00;0.00048;0.00003
7113;19M16T;0;0;519.72;0.00;0.00;0.00;0.00116;0.00003
7114;19M171;0;0;623.71;0.00;0.00;0.00;0.00861;0.00004
7115;19M172;0;20;1155.81;104.57;0.00;0.00;0.00861;0.00004
7116;19M173;0;0;1482.81;0.00;0.00;0.00;0.00861;0.00004
7117;19M174;0;0;1846.24;0.00;0.00;0.00;0.00000;0.00000
7118;19M181;0;11;2374.26;125.79;0.00;0.00;0.00102;0.00000
7119;19M182;4;22;4399.83;82.99;2025.57;0.00;0.00102;0.00000
7120;19M183;6;37;5644.63;285.30;1244.80;0.00;0.00102;0.00000
7121;19M184;0;0;7028.08;0.00;0.00;0.00;0.00102;0.00000
7122;19M18T;0;0;630.24;0.00;0.00;0.00;0.00218;0.00001
7123;19M191;0;9;1645.58;112.45;0.00;0.00;0.00118;0.00008
7124;19M192;0;23;3385.96;95.85;0.00;0.00;0.01133;0.00004
7125;19M193;0;33;4344.46;212.82;0.00;0.00;0.01865;0.00006
7126;19M194;7;38;5408.56;261.32;1064.10;0.00;0.01865;0.00006
7127;19M19T;0;0;427.45;0.00;0.00;0.00;0.00233;0.00008
7128;19M201;0;9;1964.11;120.89;0.00;0.00;0.00176;0.00003
7129;19M202;5;28;4260.96;133.94;2296.85;0.00;0.00204;0.00002
7130;19M203;0;37;5466.47;133.97;0.00;0.00;0.01736;0.00009
7131;19M204;6;47;6806.26;271.05;1339.79;0.00;0.01736;0.00009
7132;19M20T;0;0;646.85;0.00;0.00;0.00;0.00078;0.00016
7133;19M21Z;0;0;726.31;0.00;0.00;0.00;0.00868;0.00003
7135;19M22T;0;0;661.15;0.00;0.00;0.00;0.00047;0.00007
7134;19M22Z;0;17;2886.66;313.54;0.00;0.00;0.00502;0.00031
7285;20Z021;0;18;5464.36;263.88;0.00;0.00;0.00026;0.00001
7258;20Z021;4;18;2819.02;136.14;0.00;571.70;0.00026;0.00001
7286;20Z022;0;27;7839.34;525.15;0.00;0.00;0.03217;0.00080
7259;20Z022;5;27;4044.26;270.92;1225.24;0.00;0.03217;0.00080
7287;20Z023;0;33;11904.21;671.92;0.00;0.00;0.03217;0.00080
7260;20Z023;6;33;6141.29;346.63;2097.03;0.00;0.03217;0.00080
7288;20Z024;0;0;15503.84;0.00;0.00;0.00;0.03217;0.00080
7261;20Z024;0;0;7998.32;0.00;0.00;0.00;0.03217;0.00080
7262;20Z02T;0;0;532.22;0.00;0.00;0.00;0.00029;0.00004
7263;20Z031;0;0;719.23;0.00;0.00;0.00;0.01124;0.00554
7264;20Z032;0;17;2072.16;149.37;0.00;0.00;0.01124;0.00554
7265;20Z033;0;25;3267.16;243.82;0.00;0.00;0.01124;0.00554
7266;20Z034;0;0;4255.77;0.00;0.00;0.00;0.01124;0.00554
7281;20Z041;0;19;4704.24;253.26;0.00;0.00;0.00039;0.00003
7267;20Z041;4;19;2426.89;130.65;0.00;490.25;0.00039;0.00003
7282;20Z042;0;26;6477.02;379.07;0.00;0.00;0.00072;0.00127
7268;20Z042;5;26;3341.45;195.56;914.56;0.00;0.00072;0.00127
7283;20Z043;0;33;9919.59;300.15;0.00;0.00;0.00033;0.00005
7269;20Z043;6;33;5117.44;154.85;1775.99;0.00;0.00033;0.00005
7284;20Z044;0;43;12921.14;559.80;0.00;0.00;0.01656;0.00004
7270;20Z044;0;43;6665.92;288.80;0.00;0.00;0.01656;0.00004
7271;20Z04T;0;0;465.89;0.00;0.00;0.00;0.00266;0.00005
7272;20Z051;0;0;615.06;0.00;0.00;0.00;0.00154;0.00007
7273;20Z052;0;19;2712.49;195.53;0.00;0.00;0.01017;0.00009
7274;20Z053;0;27;4276.75;296.70;0.00;0.00;0.00166;0.02637
7275;20Z054;0;30;5570.85;340.77;0.00;0.00;0.00166;0.02637
7276;20Z061;0;16;2692.74;100.84;0.00;0.00;0.00741;0.00010
7277;20Z062;4;43;6061.65;89.70;3368.91;0.00;0.00078;0.00003
7278;20Z063;7;65;8647.92;72.68;2586.27;0.00;0.00162;0.00005
7279;20Z064;11;101;11264.52;208.67;2616.60;0.00;0.00162;0.00005
7280;20Z06T;0;0;559.48;0.00;0.00;0.00;0.00189;0.00013
7406;21C021;0;5;2009.70;209.64;0.00;0.00;0.00073;0.00275
7407;21C022;0;41;10678.81;184.14;0.00;0.00;0.00073;0.00275
7408;21C023;13;79;17676.31;417.02;6997.50;0.00;0.01086;0.01020
7409;21C024;18;107;31787.67;552.87;14111.36;0.00;0.01086;0.01020
7410;21C02J;0;0;1632.07;0.00;0.00;0.00;0.00017;0.00331
7411;21C031;4;12;3311.84;136.91;0.00;528.34;0.00045;0.00058
7412;21C032;9;60;9883.49;223.32;6571.65;0.00;0.00045;0.00058
7413;21C033;15;89;16359.83;341.02;6476.34;0.00;0.00045;0.00058
7414;21C034;0;0;29420.22;0.00;0.00;0.00;0.00045;0.00058
7415;21C041;0;6;2356.74;238.08;0.00;0.00;0.00022;0.00458
7416;21C042;4;22;7283.76;207.51;4927.02;0.00;0.00022;0.00458
7417;21C043;8;45;12056.60;497.90;4772.84;0.00;0.00022;0.00458
7418;21C044;0;0;21681.62;0.00;0.00;0.00;0.00022;0.00458
7419;21C04J;0;0;1805.67;0.00;0.00;0.00;0.00009;0.00421
7420;21C051;0;9;2762.34;201.58;0.00;0.00;0.00768;0.03204
7421;21C052;0;31;7197.14;207.28;0.00;0.00;0.00812;0.02751
7422;21C053;6;52;11549.98;263.29;4352.84;0.00;0.01262;0.02478
7423;21C054;11;91;21818.36;449.23;10268.38;0.00;0.01682;0.01780
7424;21C05J;0;0;1332.07;0.00;0.00;0.00;0.00050;0.00047
7563;21K02J;0;0;918.26;0.00;0.00;0.00;0.01188;0.01409
7564;21M021;0;9;1724.09;232.08;0.00;0.00;0.00096;0.00004
7565;21M022;0;17;3580.76;433.44;0.00;0.00;0.01431;0.00004
7566;21M023;0;18;5083.40;465.63;0.00;0.00;0.01431;0.00004
7567;21M024;0;0;8654.62;0.00;0.00;0.00;0.01431;0.00004
7614;21M02T;0;0;551.73;0.00;0.00;0.00;0.00546;0.00002
7568;21M041;0;0;645.83;0.00;0.00;0.00;0.00130;0.00002
7569;21M042;0;12;1813.70;280.52;0.00;0.00;0.00130;0.00002
7570;21M043;0;0;2704.20;0.00;0.00;0.00;0.00130;0.00002
7571;21M044;0;0;4725.86;0.00;0.00;0.00;0.00000;0.00000
7572;21M051;0;0;687.75;0.00;0.00;0.00;0.01618;0.00015
7573;21M052;0;14;1930.59;105.83;0.00;0.00;0.00697;0.01039
7574;21M053;0;23;2883.02;227.45;0.00;0.00;0.00697;0.01039
7575;21M054;0;0;5029.32;0.00;0.00;0.00;0.00697;0.01039
7576;21M061;0;0;937.82;0.00;0.00;0.00;0.00304;0.00013
7577;21M062;0;15;2633.28;313.78;0.00;0.00;0.00304;0.00013
7578;21M063;0;0;3926.19;0.00;0.00;0.00;0.00304;0.00013
7579;21M064;0;0;6861.42;0.00;0.00;0.00;0.00223;0.00029
7580;21M071;0;7;1258.71;146.28;0.00;0.00;0.00066;0.01046
7581;21M072;0;17;3026.68;115.75;0.00;0.00;0.07425;0.00408
7582;21M073;0;26;4068.40;144.83;0.00;0.00;0.00485;0.00797
7583;21M074;0;47;7109.80;282.97;0.00;0.00;0.00485;0.00797
7615;21M07T;0;0;664.22;0.00;0.00;0.00;0.00662;0.00549
7584;21M101;0;6;1069.99;142.22;0.00;0.00;0.00218;0.00004
7585;21M102;0;14;2367.73;127.68;0.00;0.00;0.00382;0.00305
7586;21M103;0;25;3772.20;244.64;0.00;0.00;0.01066;0.00350
7587;21M104;0;44;8420.44;354.05;0.00;0.00;0.01495;0.01578
7616;21M10T;0;0;566.26;0.00;0.00;0.00;0.00385;0.00007
7588;21M111;0;7;1134.25;126.79;0.00;0.00;0.00430;0.00009
7589;21M112;0;19;2971.62;104.22;0.00;0.00;0.00611;0.00033
7590;21M113;0;33;4430.65;247.53;0.00;0.00;0.00611;0.00033
7591;21M114;0;44;7743.01;329.58;0.00;0.00;0.00611;0.00033
7617;21M11T;0;0;637.89;0.00;0.00;0.00;0.00533;0.00006
7592;21M121;0;0;636.99;0.00;0.00;0.00;0.00148;0.00003
7593;21M122;0;18;1788.82;181.76;0.00;0.00;0.00148;0.00003
7594;21M123;0;21;2667.11;238.13;0.00;0.00;0.00148;0.00003
7595;21M124;0;0;4661.04;0.00;0.00;0.00;0.00148;0.00003
7596;21M131;2;7;1604.93;138.20;0.00;601.85;0.00052;0.00003
7597;21M132;0;28;4507.15;201.18;0.00;0.00;0.00052;0.00003
7598;21M133;7;39;6720.12;319.54;2212.97;0.00;0.00052;0.00003
7599;21M134;0;0;11744.07;0.00;0.00;0.00;0.00052;0.00003
7600;21M141;0;7;1257.81;153.34;0.00;0.00;0.00121;0.00045
7601;21M142;0;18;2944.58;226.28;0.00;0.00;0.02331;0.00004
7602;21M143;0;28;5700.79;202.78;0.00;0.00;0.01397;0.00015
7603;21M144;8;49;9959.11;377.57;4258.32;0.00;0.01397;0.00015
7618;21M14T;0;0;664.29;0.00;0.00;0.00;0.00174;0.00010
7604;21M151;2;8;2029.10;301.12;0.00;670.89;0.19600;0.00262
7605;21M152;0;28;8051.55;352.61;0.00;0.00;0.18836;0.00090
7606;21M153;5;50;17117.47;319.89;9065.92;0.00;0.16185;0.00117
7607;21M154;14;90;29913.11;622.63;12795.64;0.00;0.27362;0.00004
7608;21M15T;0;0;687.31;0.00;0.00;0.00;0.27759;0.00014
7609;21M161;0;9;1642.94;157.74;0.00;0.00;0.00966;0.02936
7610;21M162;0;20;3378.13;167.60;0.00;0.00;0.19512;0.00238
7611;21M163;0;30;5054.10;294.65;0.00;0.00;0.00812;0.03606
7612;21M164;0;45;9473.83;389.12;0.00;0.00;0.02077;0.00312
7613;21M16T;0;0;563.21;0.00;0.00;0.00;0.09599;0.00417
7802;22C021;3;26;8838.43;340.57;0.00;2239.75;0.00028;0.00039
7803;22C022;8;65;23464.75;278.47;14626.32;0.00;0.00479;0.00036
7804;22C023;14;85;29034.32;338.86;5569.57;0.00;0.00707;0.00163
7805;22C024;24;145;49366.19;636.47;20331.87;0.00;0.00166;0.00053
7806;22C031;0;11;4353.27;184.49;0.00;0.00;0.00127;0.00016
7807;22C032;5;50;11548.57;253.28;7195.30;0.00;0.00127;0.00016
7808;22C033;10;60;14081.39;434.02;2532.82;0.00;0.00127;0.00016
7809;22C034;0;0;23942.17;0.00;0.00;0.00;0.00127;0.00016
7852;22K02J;0;0;1028.31;0.00;0.00;0.00;0.00004;0.00112
7853;22M021;0;14;3039.57;115.50;0.00;0.00;0.00073;0.00024
7854;22M022;0;30;4887.60;208.77;0.00;0.00;0.00068;0.00038
7855;22M023;7;41;7184.11;229.32;2296.51;0.00;0.00065;0.00021
7856;22M024;10;61;11770.38;359.58;4586.27;0.00;0.00065;0.00021
7862;22M02T;0;0;649.55;0.00;0.00;0.00;0.00045;0.00037
7857;22Z021;0;27;16107.63;418.73;0.00;0.00;0.00858;0.00061
7858;22Z022;7;77;37044.07;573.65;20936.44;0.00;0.00858;0.00061
7859;22Z023;13;104;62773.83;420.79;25729.76;0.00;0.00858;0.00061
7860;22Z024;28;171;90966.53;993.63;28192.70;0.00;0.03979;0.00107
7861;22Z03Z;0;0;856.43;0.00;0.00;0.00;0.00018;0.00017
7901;23C021;0;7;2037.75;144.13;0.00;0.00;0.01126;0.08543
7902;23C022;0;31;6574.39;136.79;0.00;0.00;0.01564;0.06195
7903;23C023;9;55;10548.07;124.46;3973.68;0.00;0.01233;0.07762
7904;23C024;11;111;17517.75;294.87;6969.68;0.00;0.00499;0.01343
7905;23C02J;0;0;822.66;0.00;0.00;0.00;0.02973;0.05069
7959;23K02Z;0;0;518.02;0.00;0.00;0.00;0.00263;0.00023
7960;23K03J;0;0;700.16;0.00;0.00;0.00;0.00548;0.00472
7961;23M02T;0;0;277.60;0.00;0.00;0.00;0.00745;0.00003
7962;23M02Z;3;15;2127.58;261.36;0.00;616.66;0.00976;0.00434
7963;23M061;0;8;1449.55;95.47;0.00;0.00;0.08052;0.00572
7964;23M062;0;24;2977.11;104.50;0.00;0.00;0.00952;0.00107
7965;23M063;0;45;5171.66;115.25;0.00;0.00;0.03121;0.00096
7966;23M064;0;64;7361.35;213.57;0.00;0.00;0.03112;0.00002
7967;23M06T;0;0;387.20;0.00;0.00;0.00;0.49790;0.00445
7968;23M07J;0;0;417.88;0.00;0.00;0.00;0.01520;0.00064
7969;23M08J;0;0;510.66;0.00;0.00;0.00;0.25966;0.00002
7970;23M091;0;5;890.15;144.23;0.00;0.00;1.33657;0.00024
7971;23M092;0;13;2044.02;277.02;0.00;0.00;0.73404;0.00094
7972;23M093;0;19;4354.82;204.95;0.00;0.00;0.44237;0.00131
7973;23M094;0;28;6199.34;409.81;0.00;0.00;0.44237;0.00131
7974;23M101;0;9;1268.21;104.18;0.00;0.00;0.00738;0.02193
7975;23M102;0;19;2465.97;167.21;0.00;0.00;0.00225;0.01270
7976;23M103;0;26;3752.51;198.75;0.00;0.00;0.00293;0.00730
7977;23M104;0;34;5342.52;292.24;0.00;0.00;0.00022;0.00276
7978;23M10T;0;0;357.85;0.00;0.00;0.00;0.00223;0.00080
7979;23M111;0;5;964.68;164.77;0.00;0.00;0.00093;0.00008
7980;23M112;0;18;3689.16;134.12;0.00;0.00;0.00414;0.00444
7981;23M113;0;37;6237.44;311.63;0.00;0.00;0.00414;0.00444
7982;23M114;0;0;8879.37;0.00;0.00;0.00;0.00414;0.00444
7995;23M11T;0;0;641.82;0.00;0.00;0.00;0.00232;0.00003
7983;23M13Z;0;0;345.65;0.00;0.00;0.00;0.00513;0.00004
7984;23M14Z;0;0;499.77;0.00;0.00;0.00;1.75361;0.00092
7985;23M15Z;0;0;475.43;0.00;0.00;0.00;0.10569;0.00743
7986;23M16Z;4;18;2733.78;271.86;0.00;536.46;0.00103;0.00009
7987;23M18Z;0;0;483.66;0.00;0.00;0.00;0.00717;0.00001
7988;23M19Z;0;0;399.96;0.00;0.00;0.00;0.02651;0.00255
7989;23M20T;0;0;508.01;0.00;0.00;0.00;0.02506;0.00300
7990;23M20Z;0;17;2621.76;277.16;0.00;0.00;0.00937;0.00474
7991;23Z02T;0;0;553.98;0.00;0.00;0.00;0.12203;0.00032
7994;23Z02Z;4;12;6366.45;415.75;0.00;1591.61;0.01734;0.00194
7993;23Z02Z;4;12;5517.59;360.31;0.00;1379.40;0.01734;0.00194
7992;23Z02Z;4;12;4244.30;277.16;0.00;1061.07;0.01734;0.00194
8701;25C021;0;7;3021.41;172.16;0.00;0.00;0.00047;0.04908
8702;25C022;4;46;9735.55;198.51;6714.14;0.00;0.00047;0.04908
8703;25C023;11;82;18355.31;170.71;8619.76;0.00;0.00047;0.04908
8704;25C024;16;135;27403.04;378.42;9047.73;0.00;0.00047;0.04908
8755;25M02A;2;22;3880.35;145.99;0.00;1699.99;0.05080;0.00025
8756;25M02B;0;31;5194.24;192.66;0.00;0.00;0.03875;0.00005
8757;25M02C;6;52;9240.20;330.31;4045.96;0.00;0.07759;0.00008
8758;25M02T;0;0;480.36;0.00;0.00;0.00;0.00405;0.00947
8759;25Z02E;0;0;16095.96;0.00;0.00;0.00;0.10067;0.00742
8760;25Z031;0;0;1461.12;0.00;0.00;0.00;0.00016;0.00009
8761;25Z032;0;0;10673.18;0.00;0.00;0.00;0.03961;0.00001
8762;25Z033;0;0;17319.25;0.00;0.00;0.00;0.01991;0.00000
8763;25Z034;0;0;45594.21;0.00;0.00;0.00;0.05600;0.00000
8802;26C021;4;32;8981.33;156.01;0.00;923.26;0.01248;0.01733
8803;26C022;9;55;15647.10;70.05;6665.77;0.00;0.00373;0.01422
8804;26C023;9;78;17258.15;126.26;1611.05;0.00;0.00795;0.01074
8805;26C024;19;115;21929.91;354.83;4671.76;0.00;0.01201;0.00901
8852;26M021;2;16;2578.69;169.29;0.00;666.49;0.00520;0.00152
8853;26M022;4;39;7070.03;129.44;4491.34;0.00;0.00293;0.00365
8854;26M023;6;54;9011.67;198.32;1941.64;0.00;0.00210;0.00304
8855;26M024;13;78;13771.33;328.61;4759.66;0.00;0.00674;0.00231
8906;27C021;8;46;21951.71;259.14;0.00;2221.14;0.04529;0.00037
8907;27C022;11;67;30993.50;212.99;9041.79;0.00;0.10127;0.00232
8908;27C023;13;108;40167.42;201.06;9173.92;0.00;0.07443;0.00162
8909;27C024;24;145;47606.78;614.50;7439.36;0.00;0.07176;0.01124
