GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI;GHS_COE_MED;GHS_COE_DMI
2803;08C29J;0;0;573.86;0.00;0.00;0.00;;
2804;08C311;0;9;2829.85;221.35;0.00;0.00;;
2805;08C312;4;20;6125.59;226.95;3295.74;0.00;;
2806;08C313;0;34;9302.87;499.47;0.00;0.00;;
2807;08C314;0;0;13094.07;0.00;0.00;0.00;;
2808;08C321;3;12;3316.58;151.16;0.00;360.25;;
2809;08C322;4;24;5130.47;173.83;1813.89;0.00;;
2810;08C323;9;50;10304.29;147.67;5173.81;0.00;;
2811;08C324;8;75;13996.02;346.69;3691.73;0.00;;
2812;08C32J;0;0;2235.83;0.00;0.00;0.00;;
2813;08C331;0;9;2897.09;166.71;0.00;0.00;;
2814;08C332;4;19;4918.05;212.58;2020.96;0.00;;
2815;08C333;0;31;7468.98;438.17;0.00;0.00;;
2816;08C334;0;0;10512.82;0.00;0.00;0.00;;
2817;08C341;2;11;3240.47;532.95;0.00;773.32;;
2818;08C342;0;13;5684.91;775.97;0.00;0.00;;
2819;08C343;0;0;9904.13;0.00;0.00;0.00;;
2820;08C344;0;0;13940.36;0.00;0.00;0.00;;
2821;08C351;2;8;2691.83;116.19;0.00;410.72;;
2822;08C352;0;20;4375.19;110.65;0.00;0.00;;
2823;08C353;6;32;6286.69;88.34;1911.50;0.00;;
2824;08C354;6;61;9226.82;282.37;2940.13;0.00;;
2825;08C35J;0;0;1870.39;0.00;0.00;0.00;;
2826;08C361;2;6;2413.46;253.71;0.00;301.68;;
2827;08C362;0;15;5222.07;634.62;0.00;0.00;;
2828;08C363;0;0;7930.71;0.00;0.00;0.00;;
2829;08C364;0;0;11162.71;0.00;0.00;0.00;;
2830;08C36J;0;0;1810.10;0.00;0.00;0.00;;
2831;08C371;2;7;2509.49;106.58;0.00;502.90;;
2832;08C372;0;18;4355.14;86.88;0.00;0.00;;
2833;08C373;0;44;6895.63;104.08;0.00;0.00;;
2834;08C374;9;71;9705.81;256.01;2810.18;0.00;;
2835;08C37J;0;0;1503.69;0.00;0.00;0.00;;
2836;08C381;0;5;1588.47;89.36;0.00;0.00;;
2837;08C382;0;20;3379.42;76.21;0.00;0.00;;
2838;08C383;0;43;5132.29;221.61;0.00;0.00;;
2839;08C384;0;0;7258.58;0.00;0.00;0.00;;
2840;08C38J;0;0;1588.47;0.00;0.00;0.00;;
2841;08C391;0;5;1835.78;116.61;0.00;0.00;;
2842;08C392;0;17;3314.01;108.63;0.00;0.00;;
2843;08C393;0;30;5778.36;94.19;0.00;0.00;;
2844;08C394;6;55;8133.13;272.69;2354.77;0.00;;
2845;08C39J;0;0;1549.65;0.00;0.00;0.00;;
2846;08C401;0;6;2319.09;160.17;0.00;0.00;;
2847;08C402;0;12;3280.09;506.81;0.00;0.00;;
2848;08C403;0;0;4616.83;0.00;0.00;0.00;;
2849;08C404;0;0;6498.33;0.00;0.00;0.00;;
2850;08C40J;0;0;2319.09;0.00;0.00;0.00;;
2851;08C411;0;5;2043.17;153.67;0.00;0.00;;
2852;08C412;0;13;3615.00;155.49;0.00;0.00;;
2853;08C413;0;31;6413.81;385.23;0.00;0.00;;
2854;08C414;0;0;9027.62;0.00;0.00;0.00;;
2855;08C41J;0;0;1636.72;0.00;0.00;0.00;;
2856;08C421;2;7;2059.13;114.74;0.00;257.39;;
2857;08C422;0;16;3907.94;101.35;0.00;0.00;;
2858;08C423;0;36;5934.96;186.05;0.00;0.00;;
2859;08C424;0;49;8353.62;317.14;0.00;0.00;;
2860;08C42J;0;0;1544.35;0.00;0.00;0.00;;
2861;08C431;0;5;1843.62;98.02;0.00;0.00;;
2862;08C432;0;14;3461.07;93.51;0.00;0.00;;
2863;08C433;0;25;5094.35;75.72;0.00;0.00;;
2864;08C434;6;59;7668.93;241.41;2574.58;0.00;;
2865;08C43J;0;0;1675.40;0.00;0.00;0.00;;
2866;08C441;0;3;1363.85;159.74;0.00;0.00;;
2867;08C442;0;14;3390.28;140.50;0.00;0.00;;
2868;08C443;0;28;5357.32;357.77;0.00;0.00;;
2869;08C444;0;0;7540.59;0.00;0.00;0.00;;
2870;08C44J;0;0;1363.85;0.00;0.00;0.00;;
2871;08C451;0;3;1049.33;186.06;0.00;0.00;;
2872;08C452;0;12;2701.51;405.23;0.00;0.00;;
2873;08C453;0;0;4102.74;0.00;0.00;0.00;;
2874;08C454;0;0;5776.17;0.00;0.00;0.00;;
2875;08C45J;0;0;1049.33;0.00;0.00;0.00;;
2876;08C461;0;5;1558.25;132.94;0.00;0.00;;
2877;08C462;0;25;4774.70;123.34;0.00;0.00;;
2878;08C463;5;48;7928.44;114.41;3153.74;0.00;;
2879;08C464;14;83;11958.16;268.92;4029.72;0.00;;
2880;08C46J;0;0;1168.69;0.00;0.00;0.00;;
2881;08C471;5;30;5615.84;123.25;0.00;880.17;;
2882;08C472;6;35;6467.35;107.11;851.51;0.00;;
2883;08C473;8;48;8243.62;67.04;1776.27;0.00;;
2884;08C474;11;64;10139.53;295.78;1895.91;0.00;;
2885;08C481;4;23;4927.05;149.65;0.00;918.25;;
2886;08C482;5;27;5819.82;125.14;892.77;0.00;;
2887;08C483;0;39;7321.50;193.34;0.00;0.00;;
2888;08C484;6;55;10414.99;351.13;3093.49;0.00;;
2889;08C491;4;22;5541.99;101.09;0.00;947.78;;
2890;08C492;6;32;6552.90;167.45;1010.91;0.00;;
2891;08C493;8;46;10090.32;101.17;3537.42;0.00;;
2892;08C494;8;64;11911.42;345.09;1821.10;0.00;;
2893;08C501;3;16;4487.39;149.45;0.00;959.36;;
2894;08C502;6;34;7575.26;145.52;3087.87;0.00;;
2895;08C503;10;61;11504.50;234.50;3929.24;0.00;;
2896;08C504;10;81;16194.55;371.86;4690.05;0.00;;
2897;08C511;5;25;8591.20;278.59;0.00;1182.40;;
2898;08C512;6;34;11152.56;277.30;2561.36;0.00;;
2899;08C513;9;51;16491.16;252.33;5338.60;0.00;;
2900;08C514;13;76;22799.32;560.37;6308.16;0.00;;
2901;08C521;4;19;6961.38;147.19;0.00;1140.08;;
2902;08C522;5;30;8580.43;184.78;1619.05;0.00;;
2903;08C523;9;55;14616.76;149.36;6036.33;0.00;;
2904;08C524;10;95;20591.00;402.83;5974.23;0.00;;
2905;08C531;3;15;3793.70;119.72;0.00;707.28;;
2906;08C532;5;26;5235.00;122.63;1441.30;0.00;;
2907;08C533;8;47;7950.33;118.11;2715.33;0.00;;
2908;08C534;8;78;11850.15;276.46;3899.82;0.00;;
2909;08C541;3;12;3134.64;170.27;0.00;482.59;;
2910;08C542;5;28;6394.60;165.84;3259.96;0.00;;
2911;08C543;0;48;9711.41;376.25;0.00;0.00;;
2912;08C544;0;0;13669.11;0.00;0.00;0.00;;
2913;08C54J;0;0;1686.87;0.00;0.00;0.00;;
2914;08C551;3;16;3778.07;252.26;0.00;833.09;;
2915;08C552;0;27;6552.91;288.32;0.00;0.00;;
2916;08C553;8;43;11166.09;476.28;4613.18;0.00;;
2917;08C554;0;0;15716.61;0.00;0.00;0.00;;
2918;08C561;4;17;4419.28;139.06;0.00;822.70;;
2919;08C562;5;45;8313.03;152.99;3893.75;0.00;;
2920;08C563;7;58;10979.20;136.05;2666.17;0.00;;
2921;08C564;12;98;16421.36;312.88;5442.16;0.00;;
2922;08C561;4;17;4961.08;156.11;0.00;923.57;;
2923;08C562;5;45;9332.22;171.55;4371.14;0.00;;
2924;08C563;7;58;12325.26;152.48;2993.04;0.00;;
2925;08C564;12;98;18424.57;351.05;6099.31;0.00;;
2926;08C12J;0;0;1338.51;0.00;0.00;0.00;;
2927;08C28J;0;0;2665.11;0.00;0.00;0.00;;
3028;08K02J;0;0;767.61;0.00;0.00;0.00;;
3029;08K031;2;8;2012.99;164.73;0.00;578.14;;
3030;08K032;6;32;5966.58;303.97;3953.60;0.00;;
3031;08K033;0;0;9267.34;0.00;0.00;0.00;;
3032;08K034;0;0;12386.67;0.00;0.00;0.00;;
3033;08K041;2;23;3945.25;209.13;0.00;1495.16;;
3034;08K042;4;41;7709.64;347.96;3764.39;0.00;;
3035;08K043;6;50;11620.42;430.57;3910.77;0.00;;
3036;08K044;0;0;18750.09;0.00;0.00;0.00;;
3037;08M041;0;17;2584.60;121.18;0.00;0.00;;
3038;08M042;0;28;4105.10;97.74;0.00;0.00;;
3039;08M043;0;36;4887.06;244.49;0.00;0.00;;
3040;08M044;0;49;8065.39;308.24;0.00;0.00;;
3041;08M04T;0;0;610.50;0.00;0.00;0.00;;
3042;08M051;0;14;3121.25;126.22;0.00;0.00;;
3043;08M052;0;27;4762.17;204.04;0.00;0.00;;
3044;08M053;0;34;6190.46;331.91;0.00;0.00;;
3045;08M054;8;45;11474.35;477.48;5283.89;0.00;;
3046;08M061;0;6;1645.32;202.67;0.00;0.00;;
3047;08M062;0;15;3469.43;414.82;0.00;0.00;;
3048;08M063;0;0;4929.26;0.00;0.00;0.00;;
3049;08M064;0;0;8135.40;0.00;0.00;0.00;;
3050;08M071;0;8;1471.71;117.77;0.00;0.00;;
3051;08M072;0;20;2884.95;124.92;0.00;0.00;;
3052;08M073;0;30;4134.19;224.07;0.00;0.00;;
3053;08M074;0;42;6823.01;303.30;0.00;0.00;;
3054;08M081;0;9;2043.82;141.63;0.00;0.00;;
3055;08M082;0;25;4309.75;315.84;0.00;0.00;;
3056;08M083;0;0;6123.17;0.00;0.00;0.00;;
3057;08M084;0;0;10105.87;0.00;0.00;0.00;;
3058;08M091;0;9;1797.15;114.14;0.00;0.00;;
3059;08M092;0;21;3345.95;101.35;0.00;0.00;;
3060;08M093;0;35;4764.91;130.12;0.00;0.00;;
3061;08M094;7;59;7887.86;247.15;3122.95;0.00;;
3062;08M09T;0;0;840.91;0.00;0.00;0.00;;
3063;08M101;2;8;1675.67;117.38;0.00;497.86;;
3064;08M102;0;24;3553.82;146.96;0.00;0.00;;
3065;08M103;0;35;5170.39;176.81;0.00;0.00;;
3066;08M104;6;50;7822.52;291.41;2652.13;0.00;;
3067;08M10T;0;0;679.95;0.00;0.00;0.00;;
3068;08M141;2;9;1725.98;162.87;0.00;571.76;;
3069;08M142;0;22;3893.21;159.03;0.00;0.00;;
3070;08M143;0;35;5960.64;188.16;0.00;0.00;;
3071;08M144;9;54;9535.72;330.46;3575.08;0.00;;
3072;08M14T;0;0;582.46;0.00;0.00;0.00;;
3073;08M151;0;5;1177.69;127.42;0.00;0.00;;
3074;08M152;0;18;2834.09;149.24;0.00;0.00;;
3075;08M153;5;29;4475.69;156.54;1641.60;0.00;;
3076;08M154;0;47;7293.36;287.90;0.00;0.00;;
3077;08M181;0;9;1623.26;116.95;0.00;0.00;;
3078;08M182;0;21;3240.50;136.37;0.00;0.00;;
3079;08M183;0;31;4632.61;249.52;0.00;0.00;;
3080;08M184;7;43;7598.31;326.16;2965.70;0.00;;
3081;08M191;0;7;1679.61;145.09;0.00;0.00;;
3082;08M192;0;24;4257.10;141.83;0.00;0.00;;
3083;08M193;0;32;5470.29;138.81;0.00;0.00;;
3084;08M194;6;58;9079.33;291.06;3609.04;0.00;;
3085;08M201;0;0;1044.82;0.00;0.00;0.00;;
3086;08M202;0;14;2229.78;281.51;0.00;0.00;;
3087;08M203;0;0;3175.64;0.00;0.00;0.00;;
3088;08M204;0;0;5241.17;0.00;0.00;0.00;;
3089;08M211;0;0;840.30;0.00;0.00;0.00;;
3090;08M212;0;16;2514.94;88.90;0.00;0.00;;
3091;08M213;0;28;3581.75;238.78;0.00;0.00;;
3092;08M214;0;0;5911.42;0.00;0.00;0.00;;
3093;08M221;0;0;810.14;0.00;0.00;0.00;;
3094;08M222;0;15;2463.89;101.74;0.00;0.00;;
3095;08M223;5;26;3582.97;254.33;1119.09;0.00;;
3096;08M224;0;0;5913.44;0.00;0.00;0.00;;
3097;08M231;0;3;971.49;123.22;0.00;0.00;;
3098;08M232;0;17;2948.81;103.82;0.00;0.00;;
3099;08M233;5;30;4298.50;260.89;1349.69;0.00;;
3100;08M234;0;0;5695.95;0.00;0.00;0.00;;
3101;08M241;0;8;2320.87;118.46;0.00;0.00;;
3102;08M242;0;20;4558.13;73.15;0.00;0.00;;
3103;08M243;0;38;5874.80;288.61;0.00;0.00;;
3104;08M244;0;45;9708.24;397.16;0.00;0.00;;
3105;08M24T;0;0;655.94;0.00;0.00;0.00;;
3106;08M251;0;18;2943.36;133.48;0.00;0.00;;
3107;08M252;6;34;5079.82;184.48;2136.46;0.00;;
3108;08M253;5;42;6584.97;182.82;1505.15;0.00;;
3109;08M254;10;59;9697.40;306.81;3112.43;0.00;;
3110;08M25T;0;0;648.54;0.00;0.00;0.00;;
3111;08M261;2;9;1666.16;124.75;0.00;624.81;;
3112;08M262;0;22;3287.97;152.49;0.00;0.00;;
3113;08M263;6;33;5281.99;140.31;1994.02;0.00;;
0022;01C031;4;19;3736.60;115.67;0.00;322.59;;
0023;01C032;7;38;8388.68;87.14;4652.08;0.00;;
0024;01C033;7;79;12552.67;73.99;4163.99;0.00;;
0025;01C034;12;124;15882.37;240.07;3329.71;0.00;;
0026;01C041;3;19;5729.57;142.54;0.00;862.09;;
0027;01C042;7;39;10670.60;110.87;4941.02;0.00;;
0028;01C043;7;66;14274.59;95.22;3603.99;0.00;;
0029;01C044;12;105;17988.05;321.03;3713.46;0.00;;
0030;01C051;3;16;5107.40;143.76;0.00;1138.67;;
0031;01C052;5;30;8222.64;112.26;3115.24;0.00;;
0032;01C053;6;65;12151.75;199.75;3929.11;0.00;;
0033;01C054;14;84;15946.94;352.84;3795.19;0.00;;
0034;01C061;3;13;4911.25;149.55;0.00;979.86;;
0035;01C062;4;22;6880.32;137.57;1969.07;0.00;;
0036;01C063;5;41;10081.71;119.76;3201.39;0.00;;
0037;01C064;7;74;14033.85;353.57;3952.14;0.00;;
0038;01C081;0;6;2633.14;79.78;0.00;0.00;;
0039;01C082;5;40;7026.13;66.60;4392.99;0.00;;
0040;01C083;0;81;9756.67;67.10;0.00;0.00;;
0041;01C084;14;138;13580.98;184.04;3824.31;0.00;;
0042;01C08J;0;0;1974.85;0.00;0.00;0.00;;
0043;01C091;3;22;8642.77;220.13;0.00;2357.51;;
0044;01C092;6;39;12384.93;584.48;3742.16;0.00;;
0045;01C093;0;0;18200.85;0.00;0.00;0.00;;
0046;01C094;0;0;23139.65;0.00;0.00;0.00;;
0047;01C101;0;9;2234.71;459.96;0.00;0.00;;
0048;01C102;0;17;6029.53;646.02;0.00;0.00;;
0049;01C103;0;0;8814.40;0.00;0.00;0.00;;
0050;01C104;0;0;11206.19;0.00;0.00;0.00;;
0051;01C111;4;19;7927.10;151.51;0.00;1470.10;;
0052;01C112;4;30;10008.06;137.70;2080.96;0.00;;
0053;01C113;0;32;11563.63;91.98;0.00;0.00;;
0054;01C114;6;60;14139.16;435.73;2575.53;0.00;;
0055;01C121;3;16;5333.44;112.92;0.00;1103.93;;
0056;01C122;0;31;8086.01;81.72;0.00;0.00;;
0057;01C123;5;45;9230.04;99.69;1144.04;0.00;;
0058;01C124;15;92;13915.49;282.03;4685.44;0.00;;
0059;01C131;0;4;788.56;169.96;0.00;0.00;;
0060;01C132;0;15;2634.18;327.59;0.00;0.00;;
0061;01C133;0;0;3852.04;0.00;0.00;0.00;;
0062;01C134;0;0;4897.29;0.00;0.00;0.00;;
0063;01C13J;0;0;788.56;0.00;0.00;0.00;;
0065;01C041;3;19;12524.67;142.54;0.00;1884.46;;
0066;01C042;7;39;17465.69;110.87;4941.01;0.00;;
0067;01C043;7;66;21069.68;95.22;3604.00;0.00;;
0068;01C044;12;105;24783.14;442.30;3713.46;0.00;;
0069;01C121;3;16;12128.53;112.92;0.00;2515.78;;
0070;01C122;0;31;14881.08;81.72;0.00;0.00;;
0071;01C123;5;45;16025.13;99.69;1144.05;0.00;;
0072;01C124;15;92;20710.57;419.74;4685.44;0.00;;
0073;01C10J;0;0;2234.71;0.00;0.00;0.00;;
0189;01K021;2;11;7607.83;104.48;0.00;2453.02;;
0190;01K022;0;18;8339.16;118.94;0.00;0.00;;
0191;01K023;0;34;10242.16;557.81;0.00;0.00;;
0192;01K024;0;0;16317.10;0.00;0.00;0.00;;
0193;01K031;3;11;4949.79;137.80;0.00;1029.96;;
0194;01K032;0;30;8436.08;106.79;0.00;0.00;;
0195;01K033;6;58;11426.28;192.40;2990.20;0.00;;
0196;01K034;16;97;18929.83;362.28;7503.55;0.00;;
0197;01K04J;0;0;378.51;0.00;0.00;0.00;;
0198;01K05J;0;0;265.71;0.00;0.00;0.00;;
0199;01K06J;0;0;922.35;0.00;0.00;0.00;;
0200;01K071;5;37;9465.84;118.61;0.00;1453.95;;
0201;01K072;7;40;9821.69;283.46;355.84;0.00;;
0202;01K073;9;53;15688.87;228.90;5867.18;0.00;;
0203;01K074;9;93;24845.06;498.46;9156.19;0.00;;
0204;01M041;0;9;1964.17;112.23;0.00;0.00;;
0205;01M042;0;21;4205.89;80.27;0.00;0.00;;
0206;01M043;5;49;6453.34;244.14;2247.45;0.00;;
0207;01M044;7;64;10684.39;309.47;4231.05;0.00;;
0208;01M051;2;15;2902.73;144.17;0.00;1131.59;;
0209;01M052;4;34;5641.94;155.97;2739.21;0.00;;
0210;01M053;6;51;8304.22;155.70;2662.28;0.00;;
0211;01M054;15;90;14376.39;299.47;6072.17;0.00;;
0212;01M05T;0;0;639.55;0.00;0.00;0.00;;
0213;01M071;2;18;2495.58;129.79;0.00;1022.97;;
0214;01M072;6;32;4341.09;127.36;1845.52;0.00;;
0215;01M073;7;39;5232.62;128.90;891.52;0.00;;
0216;01M074;9;52;6908.28;248.88;1675.66;0.00;;
0217;01M07T;0;0;449.64;0.00;0.00;0.00;;
0218;01M081;3;11;1899.81;125.74;0.00;462.70;;
0219;01M082;0;30;4288.88;134.82;0.00;0.00;;
0220;01M083;5;44;6234.47;132.49;1945.60;0.00;;
0221;01M084;7;69;9546.78;258.02;3312.31;0.00;;
0222;01M08T;0;0;511.71;0.00;0.00;0.00;;
0223;01M091;0;7;1590.19;138.76;0.00;0.00;;
0224;01M092;0;31;5168.88;134.41;0.00;0.00;;
0225;01M093;5;49;7606.95;133.93;2438.06;0.00;;
0226;01M094;15;88;12830.16;270.36;5223.21;0.00;;
0227;01M09T;0;0;565.68;0.00;0.00;0.00;;
0228;01M101;3;15;2487.14;158.41;0.00;512.56;;
0229;01M102;4;31;5409.69;130.69;2922.55;0.00;;
0230;01M103;8;45;7239.37;197.37;1829.68;0.00;;
0231;01M104;12;72;12568.38;324.89;5329.00;0.00;;
0232;01M10T;0;0;949.46;0.00;0.00;0.00;;
0233;01M111;0;12;2082.73;149.19;0.00;0.00;;
0234;01M112;4;23;3818.56;141.90;1735.83;0.00;;
0235;01M113;0;36;5663.28;168.35;0.00;0.00;;
0236;01M114;6;58;9367.08;299.28;3703.80;0.00;;
0237;01M11T;0;0;559.27;0.00;0.00;0.00;;
0238;01M121;0;9;1845.65;118.10;0.00;0.00;;
0239;01M122;0;27;3971.48;119.69;0.00;0.00;;
0240;01M123;0;39;5954.45;98.67;0.00;0.00;;
0241;01M124;7;65;8519.82;243.25;2565.37;0.00;;
0242;01M12T;0;0;582.54;0.00;0.00;0.00;;
0243;01M131;0;3;934.58;107.38;0.00;0.00;;
0244;01M132;0;23;3082.14;153.39;0.00;0.00;;
0245;01M133;0;36;5076.17;170.40;0.00;0.00;;
0246;01M134;0;63;9677.05;285.23;0.00;0.00;;
0247;01M151;4;17;2486.74;133.19;0.00;437.23;;
0248;01M152;4;22;3233.41;124.23;746.66;0.00;;
0249;01M153;0;31;4351.46;255.51;0.00;0.00;;
0250;01M154;0;42;7393.57;325.92;0.00;0.00;;
0251;01M161;0;14;2261.79;155.47;0.00;0.00;;
0252;01M162;4;20;3194.61;191.48;932.81;0.00;;
0253;01M163;5;30;5109.45;229.83;1914.84;0.00;;
0254;01M164;0;46;8786.75;351.09;0.00;0.00;;
0255;01M171;2;8;1370.30;130.75;0.00;455.64;;
0256;01M172;0;23;3331.48;144.05;0.00;0.00;;
0257;01M173;0;38;5964.37;129.29;0.00;0.00;;
0258;01M174;7;70;10101.66;269.99;4137.29;0.00;;
0259;01M17T;0;0;459.02;0.00;0.00;0.00;;
0260;01M181;0;15;2092.60;135.36;0.00;0.00;;
0261;01M182;4;34;4951.99;130.13;2859.39;0.00;;
0262;01M183;5;47;7152.71;118.01;2200.71;0.00;;
0263;01M184;8;89;12109.08;254.90;4956.37;0.00;;
0264;01M191;0;5;1141.21;125.98;0.00;0.00;;
0265;01M192;0;24;3534.87;141.46;0.00;0.00;;
0266;01M193;0;36;5232.44;151.21;0.00;0.00;;
0267;01M194;8;60;8861.58;273.33;3629.14;0.00;;
0268;01M201;0;0;696.24;0.00;0.00;0.00;;
0269;01M202;0;14;2299.78;94.97;0.00;0.00;;
0270;01M203;0;24;3454.00;87.10;0.00;0.00;;
0271;01M204;0;50;5718.65;210.32;0.00;0.00;;
0272;01M211;2;10;1708.22;171.46;0.00;627.44;;
0273;01M212;4;18;3237.31;160.97;1529.09;0.00;;
0274;01M213;0;33;5651.78;251.79;0.00;0.00;;
0275;01M214;0;47;9176.83;360.91;0.00;0.00;;
0276;01M221;0;5;1004.68;112.49;0.00;0.00;;
0277;01M222;0;15;2293.83;96.08;0.00;0.00;;
0278;01M223;0;25;3254.41;238.97;0.00;0.00;;
0279;01M224;0;0;5388.86;0.00;0.00;0.00;;
0280;01M22T;0;0;551.68;0.00;0.00;0.00;;
0281;01M231;0;3;950.95;184.38;0.00;0.00;;
0282;01M232;0;12;2610.35;377.43;0.00;0.00;;
0283;01M233;0;0;3844.76;0.00;0.00;0.00;;
0284;01M234;0;0;6365.61;0.00;0.00;0.00;;
0285;01M241;0;6;1720.16;174.00;0.00;0.00;;
0286;01M242;0;17;3832.71;169.49;0.00;0.00;;
0287;01M243;0;34;7087.81;155.64;0.00;0.00;;
0288;01M244;0;61;11290.09;344.63;0.00;0.00;;
0289;01M24T;0;0;745.42;0.00;0.00;0.00;;
0290;01M251;0;8;1523.06;118.47;0.00;0.00;;
0291;01M252;0;18;2707.73;121.78;0.00;0.00;;
0292;01M253;0;29;4254.92;111.90;0.00;0.00;;
0293;01M254;0;50;6608.28;244.44;0.00;0.00;;
0294;01M25T;0;0;630.14;0.00;0.00;0.00;;
0295;01M261;0;16;2723.41;141.92;0.00;0.00;;
0296;01M262;4;35;5419.88;177.77;2696.46;0.00;;
0297;01M263;5;43;7249.52;156.33;1829.64;0.00;;
0298;01M264;10;62;10219.80;307.42;2970.28;0.00;;
0299;01M26T;0;0;616.78;0.00;0.00;0.00;;
0300;01M271;0;9;1952.38;119.79;0.00;0.00;;
0301;01M272;0;23;3629.38;159.12;0.00;0.00;;
0302;01M273;6;35;5538.80;295.94;1909.43;0.00;;
0303;01M274;6;48;9790.28;379.80;4251.48;0.00;;
0304;01M27T;0;0;823.55;0.00;0.00;0.00;;
0305;01M281;0;8;1415.03;131.81;0.00;0.00;;
0306;01M282;0;26;3787.66;140.25;0.00;0.00;;
0307;01M283;0;35;5049.94;213.20;0.00;0.00;;
0308;01M284;9;52;8674.40;312.54;3624.46;0.00;;
0309;01M28T;0;0;523.06;0.00;0.00;0.00;;
0310;01M291;0;4;2125.04;258.10;0.00;0.00;;
0311;01M292;0;19;5996.48;571.24;0.00;0.00;;
0312;01M293;0;0;8832.16;0.00;0.00;0.00;;
0313;01M294;0;0;14623.05;0.00;0.00;0.00;;
0314;01M301;3;20;3134.35;129.14;0.00;818.28;;
0315;01M302;4;33;4849.46;128.19;1715.11;0.00;;
0316;01M303;5;45;6791.45;112.66;1941.99;0.00;;
0317;01M304;8;71;9720.68;254.93;2929.23;0.00;;
0318;01M30T;0;0;679.51;0.00;0.00;0.00;;
0319;01M311;0;18;3048.55;115.55;0.00;0.00;;
0320;01M312;4;33;4781.78;151.19;1733.22;0.00;;
0321;01M313;5;44;7087.61;117.37;2305.83;0.00;;
0322;01M314;6;63;9317.59;275.00;2229.98;0.00;;
0323;01M31T;0;0;770.28;0.00;0.00;0.00;;
0324;01M32Z;0;0;772.17;0.00;0.00;0.00;;
0325;01M331;0;0;694.50;0.00;0.00;0.00;;
0326;01M332;0;19;2008.99;194.48;0.00;0.00;;
0327;01M333;0;0;2959.03;0.00;0.00;0.00;;
0328;01M334;0;0;4899.14;0.00;0.00;0.00;;
0329;01M34Z;3;26;3590.17;255.67;0.00;1001.81;;
0330;01M35Z;0;14;2287.43;304.49;0.00;0.00;;
0331;01M36E;0;0;692.86;0.00;0.00;0.00;;
0332;01M37E;0;0;655.62;0.00;0.00;0.00;;
0333;01M04T;0;0;556.83;0.00;0.00;0.00;;
0334;01M15T;0;0;737.82;0.00;0.00;0.00;;
0335;01M16T;0;0;827.20;0.00;0.00;0.00;;
0336;01M18T;0;0;846.24;0.00;0.00;0.00;;
0337;01M21T;0;0;453.34;0.00;0.00;0.00;;
0338;01M34T;0;0;584.74;0.00;0.00;0.00;;
0339;01M35T;0;0;559.68;0.00;0.00;0.00;;
0340;01M381;0;5;1153.38;75.09;0.00;0.00;;
0341;01M382;0;23;2609.47;64.64;0.00;0.00;;
0342;01M383;0;33;3255.91;102.49;0.00;0.00;;
0343;01M384;0;48;4793.29;186.24;0.00;0.00;;
0344;01M391;0;5;1224.18;182.90;0.00;0.00;;
0345;01M392;0;10;2138.68;388.50;0.00;0.00;;
0346;01M393;0;0;3362.91;0.00;0.00;0.00;;
0347;01M394;0;0;3974.48;0.00;0.00;0.00;;
0410;02C021;0;6;2577.05;213.96;0.00;0.00;;
0411;02C022;0;15;4502.66;548.61;0.00;0.00;;
0412;02C023;0;0;10349.89;0.00;0.00;0.00;;
0413;02C024;0;0;13556.82;0.00;0.00;0.00;;
0414;02C02J;0;0;2577.05;0.00;0.00;0.00;;
0415;02C031;2;7;2493.23;226.48;0.00;480.44;;
0416;02C032;0;18;4984.47;499.68;0.00;0.00;;
0417;02C033;0;31;11489.13;685.58;0.00;0.00;;
3114;08M264;10;59;8929.93;279.13;3647.94;0.00;;
3115;08M271;0;14;2085.19;136.15;0.00;0.00;;
3116;08M272;4;21;3186.87;119.64;1101.68;0.00;;
3117;08M273;0;30;4263.60;258.20;0.00;0.00;;
3118;08M274;0;0;7234.75;0.00;0.00;0.00;;
3119;08M27T;0;0;513.55;0.00;0.00;0.00;;
3120;08M281;0;13;1969.79;121.97;0.00;0.00;;
3121;08M282;0;22;3067.53;138.14;0.00;0.00;;
3122;08M283;5;30;4286.32;132.73;1218.79;0.00;;
3123;08M284;9;51;7073.50;259.57;2787.18;0.00;;
3124;08M28T;0;0;550.03;0.00;0.00;0.00;;
3125;08M291;0;10;1691.34;130.62;0.00;0.00;;
3126;08M292;0;19;2875.94;130.32;0.00;0.00;;
3127;08M293;0;29;4191.26;129.77;0.00;0.00;;
3128;08M294;6;50;6915.92;257.97;2724.66;0.00;;
3129;08M301;0;11;2007.03;101.58;0.00;0.00;;
3130;08M302;4;21;3022.88;267.60;1015.85;0.00;;
3131;08M303;0;21;4296.62;378.18;0.00;0.00;;
3132;08M304;0;0;7088.29;0.00;0.00;0.00;;
3133;08M30T;0;0;565.73;0.00;0.00;0.00;;
3134;08M311;0;17;3438.87;119.68;0.00;0.00;;
3135;08M312;4;34;5565.23;113.95;2126.36;0.00;;
3136;08M313;6;50;7388.62;175.10;1823.39;0.00;;
3137;08M314;12;73;11415.75;291.24;4027.14;0.00;;
3138;08M31T;0;0;534.62;0.00;0.00;0.00;;
3139;08M321;0;15;2991.32;100.48;0.00;0.00;;
3140;08M322;0;34;4900.53;129.15;0.00;0.00;;
3141;08M323;5;42;6238.59;115.89;1338.06;0.00;;
3142;08M324;11;65;8904.08;253.43;2665.49;0.00;;
