ORG_NUM;ORG_GRG_COD;CTI_NUM;CTI_INF_NUM;CRA_COD;URC_ARH_COD;SLM_NUM;ORG_BSE_NUM;ORG_ORG_TYP;GEO_DPT_COD;GEO_COM_COD;ORG_ACO_COD;ORG_SLM_CLM;ORG_UGE_COD;ORG_SIR_NUM;ORG_CAI_NUM;GDP_NV0_COD;GDP_NV1_COD;GDP_NV2_COD;ORG_TOP_INF;TEC_COL
01C911430;1;4;35;75;11;;01C911;C;091;228;091070;;430;;911;;;;0;0
01C911431;1;4;35;75;11;;01C911;C;091;228;091070;;431;;911;;;;0;0
01C911444;1;4;35;75;11;;01C911;C;091;228;091070;;444;;911;;;;0;0
01C911448;1;4;35;75;11;;01C911;C;091;228;091070;;448;;911;;;;0;0
01C951151;1;36;35;75;11;;01C951;C;095;500;095070;;151;;951;;;;0;0
01C951152;1;36;35;75;11;;01C951;C;095;500;095070;;152;;951;;;;0;0
92C573512;92;99;99;99;99;;92C571;C;999;;;;512;;571;;;;0;0
92C573921;92;99;99;99;99;;92C571;C;999;;;;921;;571;;;;0;0
92C581051;92;99;99;99;99;;92C581;C;999;;;;51;;581;;;;0;0
92C581512;92;99;99;99;99;;92C581;C;999;;;;512;;581;;;;0;0
92C581582;92;99;99;99;99;;92C581;C;999;;;;582;;581;;;;0;0
92C591000;92;99;99;99;99;;92C594;C;999;;;;0;;594;;;;0;0
92C631611;92;99;99;99;99;;92C631;C;999;;;;611;;631;;;;0;0
92C631612;92;99;99;99;99;;92C631;C;999;;;;612;;631;;;;0;0
92C631613;92;99;99;99;99;;92C631;C;999;;;;613;;631;;;;0;0
92C631670;92;99;99;99;99;;92C631;C;999;;;;670;;631;;;;0;0
92C631671;92;99;99;99;99;;92C631;C;999;;;;671;;631;;;;0;0
92C631699;92;99;99;99;99;;92C631;C;999;;;;699;;631;;;;0;0
92C641004;92;99;99;99;99;;92C641;C;999;;;;4;;641;;;;0;0
92C641006;92;99;99;99;99;;92C641;C;999;;;;6;;641;;;;0;0
92C641009;92;5;2;33;75;;01C641;C;064;102;064170;;;;641;;;;0;0
92C641025;92;99;99;99;99;;92C641;C;999;;;;25;;641;;;;0;0
92C641051;92;99;99;99;99;;92C641;C;999;;;;51;;641;;;;0;0
92C641054;1;5;2;33;75;;01C641;C;064;102;064170;;;;641;;;;0;0
91C941092;91;99;99;99;99;;91C941;C;999;;;;92;;941;;;;0;0
91C941093;91;99;99;99;99;;91C941;C;999;;;;93;;941;;;;0;0
91C941094;91;99;99;99;99;;91C941;C;999;;;;94;;941;;;;0;0
91C941097;91;99;99;99;99;;91C941;C;999;999;;;97;;941;;;;0;0
91C941105;91;99;99;99;99;;91C941;C;999;;;;105;;941;;;;0;0
91C941155;91;99;99;99;99;;91C941;C;999;;;;155;;941;;;;0;0
91C941167;91;99;99;99;99;;91C941;C;999;999;;;167;;941;;;;0;0
91C941208;1;4;35;75;11;;01C941;C;094;028;094070;;;;941;;;;0;0
91C941222;91;99;99;99;99;;91C941;C;999;;;;222;;941;;;;0;0
91C941311;91;99;99;99;99;;91C941;C;999;;;;311;;941;;;;0;0
91C941351;91;99;99;99;99;;91C941;C;999;999;;;351;;941;;;;0;0
91C941361;91;99;99;99;99;;91C941;C;999;999;;;361;;941;;;;0;0
91C941380;91;99;99;99;99;;91C941;C;999;;;;380;;941;;;;0;0
91C941506;91;99;99;99;99;;91C941;C;999;;;;506;;941;;;;0;0
91C941577;91;99;99;99;99;;91C941;C;999;;;;577;;941;;;;0;0
93C371037;93;99;99;99;99;;93C371;C;999;;;;37;;371;;;;0;0
94C921804;94;99;99;99;99;;94C921;C;999;999;;;804;;921;;;;0;0
94C921810;94;99;99;99;99;;94C921;C;999;;;;810;;921;;;;0;0
94C921836;94;36;35;75;11;;01C921;C;092;050;092070;;;;921;;;;0;0
94C921921;94;99;99;99;99;;94C921;C;999;999;;;921;;921;;;;0;0
94C921928;94;99;99;99;99;;94C921;C;999;;;;928;;921;;;;0;0
94C931023;94;99;99;99;99;;94C931;C;999;999;;;23;;931;;;;0;0
94C931024;94;99;99;99;99;;94C931;C;999;999;;;24;;931;;;;0;0
94C931025;94;99;99;99;99;;94C931;C;999;;;;25;;931;;;;0;0
94C061020;94;99;99;99;99;;94C061;C;999;999;;;20;;061;;;;0;0
94C061025;94;99;99;99;99;;94C061;C;999;;;;25;;061;;;;0;0
94C061031;94;99;99;99;99;;94C061;C;999;999;;;31;;061;;;;0;0
94C061032;94;99;99;99;99;;94C061;C;999;999;;;32;;061;;;;0;0
94C061053;94;99;99;99;99;;94C061;C;999;;;;53;;061;;;;0;0
94C061059;94;99;99;99;99;;94C061;C;999;;;;59;;061;;;;0;0
94C061060;94;99;99;99;99;;94C061;C;999;;;;60;;061;;;;0;0
94C061076;94;99;99;99;99;;94C061;C;999;;;;76;;061;;;;0;0
94C061078;94;99;99;99;99;;94C061;C;999;999;;;78;;061;;;;0;0
94C061080;94;99;99;99;99;;94C061;C;999;;;;80;;061;;;;0;0
94C061083;94;99;99;99;99;;94C061;C;999;;;;83;;061;;;;0;0
94C061085;94;99;99;99;99;;94C061;C;999;;;;85;;061;;;;0;0
94C061254;94;99;99;99;99;;94C061;C;999;999;;;254;;061;;;;0;0
94C061335;94;99;99;99;99;;94C061;C;999;;;;335;;061;;;;0;0
94C061599;94;99;99;99;99;;94C061;C;999;;;;599;;061;;;;0;0
94C061602;94;99;99;99;99;;94C061;C;999;;;;602;;061;;;;0;0
94C061627;94;99;99;99;99;;94C061;C;999;;;;627;;061;;;;0;0
94C061634;94;99;99;99;99;;94C061;C;999;;;;634;;061;;;;0;0
94C061921;94;99;99;99;99;;94C061;C;999;;;;921;;061;;;;0;0
94C921051;94;99;99;99;99;;94C921;C;999;;;;51;;921;;;;0;0
94C252599;94;99;99;99;99;;94C251;C;999;;;;599;;251;;;;0;0
94C252607;94;10;10;21;27;;94C251;C;025;388;025170;;;;251;;;;0;0
92C871254;92;99;99;99;99;;92C871;C;999;999;;;254;;871;;;;0;0
92C871459;92;99;99;99;99;;92C871;C;999;;;;459;;871;;;;0;0
93C561053;93;99;99;99;99;;93C561;C;999;;;;53;;561;;;;0;0
93C561254;93;99;99;99;99;;93C561;C;999;999;;;254;;561;;;;0;0
93C561275;93;99;99;99;99;;93C561;C;999;;;;275;;561;;;;0;0
93C561284;93;99;99;99;99;;93C561;C;999;;;;284;;561;;;;0;0
93C561307;93;99;99;99;99;;93C561;C;999;999;;;307;;561;;;;0;0
93C561512;1;18;18;35;53;;01C561;C;056;260;056070;;;;561;;;;0;0
93C561604;93;99;99;99;99;;93C561;C;999;;;;604;;561;;;;0;0
93C571025;93;99;99;99;99;;93C571;C;999;;;;25;;571;;;;0;0
93C571029;93;99;99;99;99;;93C571;C;999;;;;29;;571;;;;0;0
93C571053;93;99;99;99;99;;93C571;C;999;;;;53;;571;;;;0;0
93C571057;93;99;99;99;99;;93C571;C;999;;;;57;;571;;;;0;0
94C641599;94;99;99;99;99;;94C641;C;999;;;;599;;641;;;;0;0
94C641991;94;99;99;99;99;;94C641;C;999;999;;;991;;641;;;;0;0
94C921052;94;99;99;99;99;;94C921;C;999;;;;52;;921;;;;0;0
94C921053;94;99;99;99;99;;94C921;C;999;;;;53;;921;;;;0;0
94C921054;94;99;99;99;99;;94C921;C;999;;;;54;;921;;;;0;0
94C921059;94;99;99;99;99;;94C921;C;999;;;;59;;921;;;;0;0
94C921060;94;99;99;99;99;;94C921;C;999;;;;60;;921;;;;0;0
94C921073;94;99;99;99;99;;94C921;C;999;999;;;73;;921;;;;0;0
94C921075;94;99;99;99;99;;94C921;C;999;999;;;75;;921;;;;0;0
94C921078;94;99;99;99;99;;94C921;C;999;;;;78;;921;;;;0;0
94C921091;94;99;99;99;99;;94C921;C;999;;;;91;;921;;;;0;0
94C921092;94;99;99;99;99;;94C921;C;999;999;;;92;;921;;;;0;0
94C921094;94;99;99;99;99;;94C921;C;999;;;;94;;921;;;;0;0
01M761506;1;1;1;76;28;506;01C764;M;076;;;;;;764;888;501;501;0;0
01M761512;1;1;1;76;28;512;01C764;M;076;217;000000;2;;;764;888;512;512;1;0
01M761599;1;1;1;76;28;599;01C764;M;076;217;000000;6;;;764;;;;1;0
01M761603;1;1;1;76;28;603;01C764;M;076;;;;;;764;;;;1;0
01M761604;1;1;1;76;28;604;01C764;M;076;;;;;;764;;;;1;0
01M761605;1;1;1;76;28;605;01C764;M;076;;;;;;764;;;;0;0
01M761612;1;1;1;76;28;612;01C764;M;076;;;;;;764;;;;0;0
01M762000;1;1;1;76;28;;01C764;M;076;;;;;;764;;;;0;0
01M762506;1;1;1;76;28;506;01C764;M;076;;;;;;764;888;501;501;0;0
01M762512;1;1;1;76;28;512;01C764;M;076;;;;;;764;888;512;512;1;0
01M921516;1;36;35;75;11;516;01C921;M;092;050;000000;27;;;921;888;516;516;1;0
01M921518;1;36;35;75;11;518;01C921;M;092;;;;;;921;888;599;518;0;0
01M921520;1;36;35;75;11;520;01C921;M;092;;;;;;921;888;599;520;0;0
01M921523;1;36;35;75;11;523;01C921;M;092;;;;;;921;888;599;523;0;0
03C072371;3;99;99;99;99;;03A072;A;999;999;;;371;;072;;;;0;0
03C072620;3;99;99;99;99;;03A072;A;999;;;;;;;;;;0;0
03C072999;3;99;99;99;99;;03A072;A;999;;;;;;;;;;0;0
03C073000;3;99;99;99;99;;03A073;A;999;;;;;;;;;;0;0
03C074000;3;99;99;99;99;;03A074;A;999;;;;;;;;;;0;0
03C075000;3;99;99;99;99;;03A075;A;999;;;;;;;;;;0;0
03C076000;3;99;99;99;99;;03A076;A;999;;;;;;;;;;0;0
01M651512;1;2;2;31;76;512;01C651;M;065;;;;;;651;888;512;512;1;0
01M651599;1;2;2;31;76;599;01C651;M;065;440;000000;6;;;651;;;;1;0
01C999740;1;99;99;99;99;;01C999;C;999;;;;740;;999;;;;0;0
01C999741;1;99;99;99;99;;01C999;C;999;;;;741;;999;;;;0;0
01C999742;1;99;99;99;99;;01C999;C;999;;;;742;;999;;;;0;0
01C999743;1;99;99;99;99;;01C999;C;999;;;;743;;999;;;;0;0
01C999744;1;99;99;99;99;;01C999;C;999;;;;744;;999;;;;0;0
01C999748;1;99;99;99;99;;01C999;C;999;;;;748;;999;;;;0;0
01C999750;1;99;99;99;99;;01C999;C;999;;;;750;;999;;;;0;0
01C999751;1;99;99;99;99;;01C999;C;999;;;;751;;999;;;;0;0
01C999753;1;99;99;99;99;;01C999;C;999;;;;753;;999;;;;0;0
01C999754;1;99;99;99;99;;01C999;C;999;;;;754;;999;;;;0;0
01C999755;1;99;99;99;99;;01C999;C;999;;;;755;;999;;;;0;0
01C999757;1;99;99;99;99;;01C999;C;999;;;;757;;999;;;;0;0
91C511053;91;99;99;99;99;;91C511;C;999;;;;53;;511;;;;0;0
91C511059;91;99;99;99;99;;91C511;C;999;;;;59;;511;;;;0;0
91C511254;91;99;99;99;99;;91C511;C;999;999;;;254;;511;;;;0;0
91C511426;91;99;99;99;99;;91C511;C;999;;;;426;;511;;;;0;0
91C511506;91;99;99;99;99;;91C511;C;999;;;;506;;511;;;;0;0
91C511531;91;99;99;99;99;;91C511;C;999;;;;531;;511;;;;0;0
91C511551;91;99;99;99;99;;91C511;C;999;999;;;551;;511;;;;0;0
91C511571;91;99;99;99;99;;91C511;C;999;;;;571;;511;;;;0;0
91C382731;91;16;16;69;84;;91C381;C;038;544;038170;;;;381;;;;0;0
92C281051;92;99;99;99;99;;92C281;C;999;;;;51;;281;;;;0;0
92C281061;92;99;99;99;99;;92C281;C;999;;;;61;;281;;;;0;0
92C281254;92;99;99;99;99;;92C281;C;999;999;;;254;;281;;;;0;0
92C281512;92;99;99;99;99;;92C281;C;999;;;;512;;281;;;;0;0
92C281619;92;99;99;99;99;;92C281;C;999;;;;619;;281;;;;0;0
92C291025;92;99;99;99;99;;92C291;C;999;;;;25;;291;;;;0;0
92C291051;92;99;99;99;99;;92C291;C;999;;;;51;;291;;;;0;0
92C291061;92;99;99;99;99;;92C291;C;999;999;;;61;;291;;;;0;0
92C291254;92;99;99;99;99;;92C291;C;999;999;;;254;;291;;;;0;0
92C291308;92;99;99;99;99;;92C291;C;999;;;;308;;291;;;;0;0
92C291313;1;18;18;35;53;;01C291;C;029;019;029070;;;;291;;;;0;0
92C291512;92;99;99;99;99;;92C291;C;999;;;;512;;291;;;;0;0
92C292002;92;99;99;99;99;;92C291;C;999;999;;;2;;291;;;;0;0
92C292025;92;99;99;99;99;;92C291;C;999;;;;25;;291;;;;0;0
01C931022;1;4;35;75;11;;01C931;C;093;008;093070;;22;;931;;;;0;0
01C931023;1;4;35;75;11;;01C931;C;093;008;093070;;23;;931;;;;0;0
01C931024;1;4;35;75;11;;01C931;C;093;008;093070;;24;;931;;;;0;0
01C999109;1;99;99;99;99;;01C999;C;999;;;;109;;999;;;;0;0
01C999110;1;99;99;99;99;;01C999;C;999;;;;110;;999;;;;0;0
01C999111;1;99;99;99;99;;01C999;C;999;;;;111;;999;;;;0;0
01C999112;1;99;99;99;99;;01C999;C;999;;;;112;;999;;;;0;0
01C999113;1;99;99;99;99;;01C999;C;999;;;;113;;999;;;;0;0
01C999114;1;99;99;99;99;;01C999;C;999;;;;114;;999;;;;0;0
01C999115;1;99;99;99;99;;01C999;C;999;;;;115;;999;;;;0;0
01C941957;1;4;35;75;11;;01C941;C;094;028;094070;;957;;941;;;;0;0
01C941964;1;4;35;75;11;;01C941;C;094;028;094070;;964;;941;;;;0;0
01C941985;1;4;35;75;11;;01C941;C;094;028;094070;;985;;941;;;;0;0
01C941991;1;4;35;75;11;;01C941;C;094;028;094070;;991;;941;;;;0;0
01C941992;1;4;35;75;11;;01C941;C;094;028;094070;;992;;941;;;;0;0
01C941999;1;4;35;75;11;;01C941;C;094;028;094070;;999;;941;;;;0;0
01C951000;1;36;35;75;11;;01C951;C;095;500;095070;;0;;951;;;;0;0
01C951001;1;36;35;75;11;;01C951;C;095;500;095070;;1;;951;;;;0;0
01C951002;1;36;35;75;11;;01C951;C;095;500;095070;;2;;951;;;;0;0
01C951003;1;36;35;75;11;;01C951;C;095;500;095070;;3;;951;;;;0;0
01C951004;1;36;35;75;11;;01C951;C;095;500;095070;;4;;951;;;;0;0
01C951005;1;36;35;75;11;;01C951;C;095;500;095070;;5;;951;;;;0;0
01C951006;1;36;35;75;11;;01C951;C;095;500;095070;;6;;951;;;;0;0
01C951007;1;36;35;75;11;;01C951;C;095;500;095070;;7;;951;;;;0;0
01C999399;1;99;99;99;99;;01C999;C;999;;;;399;;999;;;;0;0
01C999400;1;99;99;99;99;;01C999;C;999;;;;400;;999;;;;0;0
01C999401;1;99;99;99;99;;01C999;C;999;;;;401;;999;;;;0;0
01C999402;1;99;99;99;99;;01C999;C;999;;;;402;;999;;;;0;0
01C999403;1;99;99;99;99;;01C999;C;999;;;;403;;999;;;;0;0
01C999404;1;99;99;99;99;;01C999;C;999;;;;404;;999;;;;0;0
01C999405;1;99;99;99;99;;01C999;C;999;;;;405;;999;;;;0;0
01C999406;1;99;99;99;99;;01C999;C;999;;;;406;;999;;;;0;0
01C999407;1;99;99;99;99;;01C999;C;999;;;;407;;999;;;;0;0
02C761998;2;99;99;99;99;;02A761;A;999;999;;;998;;761;;;;0;0
02C763000;2;99;99;99;99;;02A999;A;999;999;;;;;;;;;0;0
03C291620;3;99;99;99;99;;03A291;A;999;;;;;;;;;;0;0
03C292000;3;99;99;99;99;;03A999;A;999;999;;;;;;;;;0;0
03C292320;3;99;99;99;99;;03A292;A;999;;;;;;;;;;0;0
03C301190;3;99;99;99;99;;03A301;A;999;;;;;;;;;;0;0
03C301620;3;99;99;99;99;;03A301;A;999;;;;;;;;;;0;0
03C311190;3;99;99;99;99;;03A311;A;999;;;;;;;;;;0;0
03C311620;3;99;99;99;99;;03A311;A;999;;;;;;;;;;0;0
03C331000;3;99;99;99;99;;03A331;A;999;;;;;;;;;;0;0
03C331190;3;99;99;99;99;;03A331;A;999;;;;;;;;;;0;0
03C331620;3;99;99;99;99;;03A331;A;999;;;;;;;;;;0;0
03C341000;3;99;99;99;99;;03A999;A;999;999;;;;;;;;;0;0
03C342190;3;99;99;99;99;;03A342;A;999;;;;;;;;;;0;0
03C342620;3;99;99;99;99;;03A342;A;999;;;;;;;;;;0;0
03C371620;3;99;99;99;99;;03A371;A;999;;;;;;;;;;0;0
03C381000;3;99;99;99;99;;03A381;A;999;999;;;0;;381;;;;0;0
02A392080;2;99;99;99;32;;02A002;A;080;;;;;;;;;;0;0
02A401040;2;99;99;99;75;;02A641;A;040;;;;;;;;;;0;0
02A411037;2;99;99;99;24;;02A411;A;037;;;;;;;;;;0;0
02A411041;2;99;99;99;24;;02A411;A;041;;;;;;;;;;0;0
02A412016;2;99;99;99;75;;02A002;A;016;;;;;;;;;;0;0
02A412017;2;99;99;99;75;;02A002;A;017;;;;;;;;;;0;0
02A412079;2;99;99;99;75;;02A002;A;079;;;;;;;;;;0;0
02A412086;2;99;99;99;75;;02A002;A;086;;;;;;;;;;0;0
02A421042;2;99;99;99;84;;02A261;A;042;;;;;;;;;;0;0
91C601406;91;99;99;99;99;;91C601;C;999;;;;406;;601;;;;0;0
91C601407;91;99;99;99;99;;91C601;C;999;;;;407;;601;;;;0;0
91C601414;91;99;99;99;99;;91C601;C;999;999;;;414;;601;;;;0;0
91C601416;91;99;99;99;99;;91C601;C;999;;;;416;;601;;;;0;0
91C601418;91;99;99;99;99;;91C601;C;999;;;;418;;601;;;;0;0
91C601431;91;99;99;99;99;;91C601;C;999;;;;431;;601;;;;0;0
91C601435;91;99;99;99;99;;91C601;C;999;;;;435;;601;;;;0;0
91C601506;91;99;99;99;99;;91C601;C;999;;;;506;;601;;;;0;0
91C601599;91;99;99;99;99;;91C601;C;999;;;;599;;601;;;;0;0
91C601921;91;99;99;99;99;;91C601;C;999;999;;;921;;601;;;;0;0
15C999390;15;99;99;99;99;;15A999;A;999;999;;;390;;999;;;;0;0
15C999429;15;99;99;99;99;;15A999;A;999;999;;;429;;999;;;;0;0
15C999475;15;99;99;99;99;;15A999;A;999;999;;;475;;999;;;;0;0
15C999481;15;99;99;99;99;;15A999;A;999;999;;;481;;999;;;;0;0
15C999485;15;99;99;99;99;;15A999;A;999;999;;;485;;999;;;;0;0
15C999507;15;99;99;99;99;;15A999;A;999;999;;;507;;999;;;;0;0
15C999509;15;99;99;99;99;;15A999;A;999;999;;;509;;999;;;;0;0
91C061051;91;21;21;13;93;;01C061;C;006;088;006070;;;;061;;;;0;0
91C061059;91;99;99;99;99;;91C061;C;999;;;;59;;061;;;;0;0
91C061081;91;21;21;13;93;;91C061;C;006;088;006070;;;;061;;;;0;0
91C061083;91;99;99;99;99;;91C061;C;999;;;;83;;061;;;;0;0
91C061092;91;99;99;99;99;;91C061;C;999;;;;92;;061;;;;0;0
91C061103;91;99;99;99;99;;91C061;C;999;;;;103;;061;;;;0;0
91C061106;91;99;99;99;99;;91C061;C;999;;;;106;;061;;;;0;0
01M951537;1;36;35;75;11;537;01C951;M;095;;;;;;951;888;537;537;1;0
01M951599;1;36;35;75;11;599;01C951;M;095;;;;;;951;;;;1;0
01M951601;1;36;35;75;11;601;01C951;M;095;;;;;;951;;;;1;0
01M951602;1;36;35;75;11;602;01C951;M;095;;;;;;951;;;;0;0
93C921571;93;99;99;99;99;;93C921;C;999;;;;571;;921;;;;0;0
93C921603;93;99;99;99;99;;93C921;C;999;;;;603;;921;;;;0;0
93C921921;93;99;99;99;99;;93C921;C;999;;;;921;;921;;;;0;0
93C921924;93;99;99;99;99;;93C921;C;999;999;;;924;;921;;;;0;0
94C252059;94;99;99;99;99;;94C251;C;999;;;;59;;251;;;;0;0
92C681512;92;99;99;99;99;;92C682;C;999;;;;512;;682;;;;0;0
92C681681;92;99;99;99;99;;92C682;C;999;;;;681;;682;;;;0;0
94C101794;94;99;99;99;99;;94C101;C;999;;;;794;;101;;;;0;0
94C101803;94;99;99;99;99;;94C101;C;999;999;;;803;;101;;;;0;0
94C101991;94;13;13;54;44;;01C101;C;010;387;010070;;;;101;;;;0;0
94C111000;94;99;99;99;99;;94C111;C;999;;;;0;;111;;;;0;0
94C111005;94;99;99;99;99;;94C111;C;999;;;;5;;111;;;;0;0
94C111009;94;99;99;99;99;;94C111;C;999;;;;9;;111;;;;0;0
94C111025;94;99;99;99;99;;94C111;C;999;;;;25;;111;;;;0;0
94C111059;94;99;99;99;99;;94C111;C;999;;;;59;;111;;;;0;0
94C111082;94;99;99;99;99;;94C111;C;999;;;;82;;111;;;;0;0
94C791059;94;99;99;99;99;;94C791;C;999;;;;59;;791;;;;0;0
94C791569;94;99;99;99;99;;94C791;C;999;;;;569;;791;;;;0;0
94C791599;94;99;99;99;99;;94C791;C;999;;;;599;;791;;;;0;0
94C801002;1;19;19;59;32;;01C801;C;080;021;080070;;;;801;;;;0;0
94C801023;94;99;99;99;99;;94C801;C;999;;;;23;;801;;;;0;0
94C801025;94;99;99;99;99;;94C801;C;999;;;;25;;801;;;;0;0
94C801058;94;99;99;99;99;;94C801;C;999;;;;58;;801;;;;0;0
94C801059;94;99;99;99;99;;94C801;C;999;;;;59;;801;;;;0;0
94C801060;94;19;19;59;32;;01C801;C;080;021;080070;;;;801;;;;0;0
94C801075;94;19;19;59;32;;01C801;C;080;021;080070;;;;801;;;;0;0
94C801080;94;99;99;99;99;;94C801;C;999;999;;;80;;801;;;;0;0
94C801135;94;99;99;99;99;;94C801;C;999;;;;135;;801;;;;0;0
94C801213;94;99;99;99;99;;94C801;C;999;;;;213;;801;;;;0;0
99C091000;99;99;99;99;99;;99C091;C;999;;;;0;;091;;;;0;0
99C091009;99;99;99;99;99;;99C091;C;999;;;;9;;091;;;;0;0
99C091025;99;99;99;99;99;;99C091;C;999;;;;25;;091;;;;0;0
99C091031;99;99;99;99;99;;99C091;C;999;;;;31;;091;;;;0;0
99C091048;99;99;99;99;99;;99C091;C;999;;;;48;;091;;;;0;0
94C601000;94;99;99;99;99;;94C601;C;999;999;;;0;;601;;;;0;0
94C601025;94;99;99;99;99;;94C601;C;999;;;;25;;601;;;;0;0
94C601059;94;99;99;99;99;;94C601;C;999;;;;59;;601;;;;0;0
94C601060;94;99;99;99;99;;94C601;C;999;999;;;60;;601;;;;0;0
94C601406;94;99;99;99;99;;94C601;C;999;;;;406;;601;;;;0;0
94C601414;94;99;99;99;99;;94C601;C;999;;;;414;;601;;;;0;0
93C611307;93;99;99;99;99;;93C999;C;999;999;;;307;;611;;;;0;0
93C621075;93;99;99;99;99;;93C624;C;999;;;;75;;624;;;;0;0
93C631025;93;99;99;99;99;;93C631;C;999;;;;25;;631;;;;0;0
93C631053;93;99;99;99;99;;93C631;C;999;;;;53;;631;;;;0;0
93C631063;93;99;99;99;99;;93C631;C;999;999;;;63;;631;;;;0;0
93C631254;93;99;99;99;99;;93C631;C;999;999;;;254;;631;;;;0;0
94C651254;94;99;99;99;99;;94C651;C;999;999;;;254;;651;;;;0;0
94C651270;94;99;99;99;99;;94C651;C;999;999;;;270;;651;;;;0;0
94C651371;94;99;99;99;99;;94C651;C;999;999;;;371;;651;;;;0;0
94C651501;94;99;99;99;99;;94C651;C;999;;;;501;;651;;;;0;0
94C651506;1;2;2;31;76;;01C651;C;065;440;065070;;;;651;;;;0;0
94C651519;94;2;2;31;76;;94C651;C;065;440;065070;;;;651;;;;0;0
94C651551;94;99;99;99;99;;94C651;C;999;;;;551;;651;;;;0;0
99C999558;99;99;99;99;99;;99C999;C;999;;;;558;;999;;;;0;0
99C999559;99;99;99;99;99;;99C999;C;999;;;;559;;999;;;;0;0
99C999562;99;99;99;99;99;;99C999;C;999;;;;562;;999;;;;0;0
99C999563;99;99;99;99;99;;99C999;C;999;;;;563;;999;;;;0;0
01C711469;1;10;10;21;27;;01C711;C;071;270;071070;;469;;711;;;;0;0
01C411400;1;8;8;45;24;;01C411;C;041;018;041070;;400;;411;;;;0;0
01C621111;1;11;19;59;32;;01C624;C;062;041;062070;;111;;624;;;;0;0
01C621604;1;11;19;59;32;;01C624;C;062;041;062070;;604;;624;;;;0;0
01C511595;1;13;13;54;44;;01C511;C;051;454;051270;;595;;511;;;;0;0
01C551706;1;13;13;54;44;;01C551;C;055;029;055070;;706;;551;;;;0;0
92C999994;92;99;99;99;99;;92C999;C;999;999;;;994;;999;;;;0;0
92C999999;92;99;99;99;99;;92C999;C;999;999;;;999;;999;;;;0;0
93C000000;93;99;99;99;99;;93C000;C;999;;;;0;;000;;;;0;0
93C000105;93;99;99;99;99;;93C000;C;999;;;;105;;000;;;;0;0
93C000674;93;99;99;99;99;;93C000;C;999;;;;674;;000;;;;0;0
93C051063;93;99;99;99;99;;93C051;C;999;;;;63;;051;;;;0;0
93C051064;93;99;99;99;99;;93C051;C;999;;;;64;;051;;;;0;0
93C061000;93;99;99;99;99;;93C061;C;999;;;;0;;061;;;;0;0
93C061006;93;99;99;99;99;;93C061;C;999;;;;6;;061;;;;0;0
93C061025;93;99;99;99;99;;93C061;C;999;;;;25;;061;;;;0;0
91C831331;91;99;99;99;99;;91C831;C;999;;;;331;;831;;;;0;0
94C441242;94;99;99;99;99;;94C441;C;999;;;;242;;441;;;;0;0
94C441254;94;99;99;99;99;;94C441;C;999;999;;;254;;441;;;;0;0
99C321031;99;99;99;99;99;;99C321;C;999;;;;31;;321;;;;0;0
99C321047;99;99;99;99;99;;99C321;C;999;;;;47;;321;;;;0;0
99C321050;99;99;99;99;99;;99C321;C;999;;;;50;;321;;;;0;0
99C321051;99;99;99;99;99;;99C321;C;999;;;;51;;321;;;;0;0
99C321059;99;99;99;99;99;;99C321;C;999;;;;59;;321;;;;0;0
99C321315;99;99;99;99;99;;99C321;C;999;;;;315;;321;;;;0;0
99C321323;99;99;99;99;99;;99C321;C;999;;;;323;;321;;;;0;0
99C321506;99;99;99;99;99;;99C321;C;999;;;;506;;321;;;;0;0
99C321512;99;99;99;99;99;;99C321;C;999;;;;512;;321;;;;0;0
99C321599;99;99;99;99;99;;99C321;C;999;;;;599;;321;;;;0;0
99C331001;99;99;99;99;99;;99C331;C;999;;;;1;;331;;;;0;0
99C331002;99;99;99;99;99;;99C331;C;999;;;;2;;331;;;;0;0
99C252060;99;99;99;99;99;;99C251;C;999;;;;60;;251;;;;0;0
99C252061;99;99;99;99;99;;99C251;C;999;;;;61;;251;;;;0;0
99C252070;99;99;99;99;99;;99C251;C;999;;;;70;;251;;;;0;0
99C252506;99;99;99;99;99;;99C251;C;999;;;;506;;251;;;;0;0
99C252512;99;99;99;99;99;;99C251;C;999;;;;512;;251;;;;0;0
99C252599;99;99;99;99;99;;99C251;C;999;;;;599;;251;;;;0;0
99C252603;99;99;99;99;99;;99C251;C;999;;;;603;;251;;;;0;0
99C252615;99;99;99;99;99;;99C251;C;999;;;;615;;251;;;;0;0
99C252616;99;99;99;99;99;;99C251;C;999;;;;616;;251;;;;0;0
99C252617;99;99;99;99;99;;99C251;C;999;;;;617;;251;;;;0;0
99C252638;99;99;99;99;99;;99C251;C;999;;;;638;;251;;;;0;0
99C261000;99;99;99;99;99;;99C261;C;999;;;;0;;261;;;;0;0
99C202065;99;99;99;99;99;;99C202;C;999;;;;65;;202;;;;0;0
99C202501;99;99;99;99;99;;99C202;C;999;;;;501;;202;;;;0;0
99C202506;99;99;99;99;99;;99C202;C;999;;;;506;;202;;;;0;0
99C202512;99;99;99;99;99;;99C202;C;999;;;;512;;202;;;;0;0
99C202544;99;99;99;99;99;;99C202;C;999;;;;544;;202;;;;0;0
99C202599;99;99;99;99;99;;99C202;C;999;;;;599;;202;;;;0;0
99C202603;99;99;99;99;99;;99C202;C;999;;;;603;;202;;;;0;0
99C211000;99;99;99;99;99;;99C211;C;999;;;;0;;211;;;;0;0
